Date,Team1,Team2,Score,Map,Event,Series
4-8-18,"['Mentality', 'dVeeN', 'Strings', 'w0w', 'BASE', 'DaneJoris']","['First Picks', 'Anarchyz', 'eXploZioNz', 'JJChinchilla', 'swift', 'H8LESS']","['16', '1']",Inferno,Fragadelphia 12,4620
4-8-18,"['iNTACT', 'Noxio', 'Turismo', 'Shakezullah', 'Swahn', 'optimus']","['Vital', 'weapon', 'NicKerVI', 'Kermi', 'JAYSSSON', 'Bice']","['16', '5']",Overpass,Fragadelphia 12,4619
4-8-18,"['Mythic', 'hazed', 'Polen', 'fl0m', 'anger', 'LeX']","['CLG Red', 'GooseBreeder', 'Emy', 'bENITA', 'refinnej', 'di^']","['4', '16']",Inferno,Fragadelphia 12,4618
4-8-18,"['3 Canadians 2 Americans', 'Rascal', 'b0ssy', 'iLLijah', 'iKoniK', 'denya']","['Strawberry Puppy Kisses', 'Crawfish', 'Akadema', 'rapier', 'Russo', 'Theia']","['15', '15']",Cache,Fragadelphia 12,4617
4-8-18,"['Vital', 'Bice', 'weapon', 'JAYSSSON', 'Kermi', 'NicKerVI']","['Mentality', 'BASE', 'DaneJoris', 'Strings', 'dVeeN', 'w0w']","['16', '4']",Overpass,Fragadelphia 12,4616
4-8-18,"['iNTACT', 'Noxio', 'Turismo', 'Swahn', 'optimus', 'Shakezullah']","['First Picks', 'Anarchyz', 'eXploZioNz', 'H8LESS', 'swift', 'JJChinchilla']","['16', '4']",Inferno,Fragadelphia 12,4615
4-8-18,"['Big Frames', 'PRDTR', 'Church', 'Welshy', 'SideStep', 'Nurfed']","['squad', 'ChwE', 'Manyak', 'A', 'kilo', 'sailawayxv']","['16', '12']",Overpass,Fragadelphia 12,4614
4-8-18,"['Guerrilla Tactics', 'Ematics', 'reck', 'FIEND', 'b33f', 'ALEKSANDAR']","['Flex Tape', 'mad4a', 'nicholasP', 'K22G', 'moso', 'swordy']","['9', '16']",Mirage,Fragadelphia 12,4613
4-8-18,"['Hysteria', 'HIA', 'Mundle', 'bite', 'RenZ', 'dangle']","['PHD', 'fype', 'WEGO', 'saggin_balls', 'PinheadLarry', 'shrek']","['16', '3']",Overpass,Fragadelphia 12,4612
4-8-18,"['Whatever It Takes', 'BooMie', 'PureR', 'sfX', 'Wreakveus', 'iRONMAN']","['Clout Chasers', 'Hiki', 'bron', 'MaestrO', 'jet-', 'Just2EZ']","['16', '11']",Inferno,Fragadelphia 12,4611
4-8-18,"['First Picks', 'eXploZioNz', 'Anarchyz', 'JJChinchilla', 'swift', 'H8LESS']","['Vital', 'NicKerVI', 'Bice', 'JAYSSSON', 'Kermi', 'weapon']","['11', '16']",Cache,Fragadelphia 12,4610
4-8-18,"['iNTACT', 'Shakezullah', 'Swahn', 'Noxio', 'optimus', 'Turismo']","['Mentality', 'Strings', 'BASE', 'DaneJoris', 'dVeeN', 'w0w']","['8', '16']",Overpass,Fragadelphia 12,4609
4-8-18,"['squad', 'A', 'ChwE', 'Manyak', 'kilo', 'sailawayxv']","['Guerrilla Tactics', 'ALEKSANDAR', 'FIEND', 'reck', 'b33f', 'Ematics']","['16', '4']",Inferno,Fragadelphia 12,4608
4-8-18,"['Big Frames', 'SideStep', 'PRDTR', 'Church', 'Welshy', 'Nurfed']","['Flex Tape', 'moso', 'nicholasP', 'K22G', 'mad4a', 'swordy']","['11', '16']",Cache,Fragadelphia 12,4607
4-8-18,"['PHD', 'shrek', 'PinheadLarry', 'fype', 'WEGO', 'saggin_balls']","['Whatever It Takes', 'Wreakveus', 'BooMie', 'iRONMAN', 'PureR', 'sfX']","['10', '16']",Mirage,Fragadelphia 12,4606
4-8-18,"['Hysteria', 'RenZ', 'HIA', 'Mundle', 'dangle', 'bite']","['Clout Chasers', 'Just2EZ', 'Hiki', 'jet-', 'MaestrO', 'bron']","['9', '16']",Mirage,Fragadelphia 12,4605
4-8-18,"['TYLOO', 'somebody', 'captainMo', 'BnTeT', 'xccurate', 'DD']","['Virtus.pro', 'pashaBiceps', 'NEO', 'MICHU', 'morelz', 'byali']","['22', '20']",Train,IEM Shanghai 2018,4604
4-8-18,"['TYLOO', 'BnTeT', 'somebody', 'captainMo', 'xccurate', 'DD']","['Virtus.pro', 'NEO', 'MICHU', 'pashaBiceps', 'byali', 'morelz']","['16', '9']",Inferno,IEM Shanghai 2018,4604
4-8-18,"['TYLOO', 'BnTeT', 'captainMo', 'xccurate', 'somebody', 'DD']","['Virtus.pro', 'MICHU', 'pashaBiceps', 'NEO', 'byali', 'morelz']","['18', '22']",Cache,IEM Shanghai 2018,4604
4-8-18,"['Flex Tape', 'mad4a', 'moso', 'swordy', 'K22G', 'nicholasP']","['squad', 'sailawayxv', 'A', 'kilo', 'Manyak', 'ChwE']","['16', '4']",Train,Fragadelphia 12,4603
4-8-18,"['Clout Chasers', 'Hiki', 'bron', 'jet-', 'MaestrO', 'Just2EZ']","['PHD', 'WEGO', 'saggin_balls', 'PinheadLarry', 'shrek', 'fype']","['16', '8']",Mirage,Fragadelphia 12,4602
4-8-18,"['Hysteria', 'dangle', 'Mundle', 'RenZ', 'HIA', 'bite']","['Whatever It Takes', 'BooMie', 'PureR', 'Wreakveus', 'sfX', 'iRONMAN']","['16', '12']",Train,Fragadelphia 12,4601
4-8-18,"['Big Frames', 'PRDTR', 'Nurfed', 'Welshy', 'SideStep', 'Church']","['Guerrilla Tactics', 'Ematics', 'reck', 'ALEKSANDAR', 'b33f', 'FIEND']","['4', '16']",Nuke,Fragadelphia 12,4600
4-8-18,"['forZe', 'almazer', 'YEKINDAR', 'Jerry', 'xsepower', 'facecrack']","['PLINK', '1uke', 'rommi', 'redhide', 'DarkS1DE', 'moonsh1n3']","['16', '10']",Nuke,BravoBet Cup,4599
4-8-18,"['forZe', 'Jerry', 'almazer', 'xsepower', 'facecrack', 'YEKINDAR']","['PLINK', 'rommi', 'moonsh1n3', 'redhide', 'DarkS1DE', '1uke']","['16', '13']",Inferno,BravoBet Cup,4599
4-8-18,"['SJ', 'ZOREE', 'arvid', 'BONA', 'SADDYX', 'Jamppi']","['HAVU', 'sLowi', 'ottoNd', 'zehN', 'juho', 'sAw']","['15', '19']",Mirage,Finnish Championships 2018,4598
4-8-18,"['SJ', 'ZOREE', 'Jamppi', 'SADDYX', 'arvid', 'BONA']","['HAVU', 'sLowi', 'zehN', 'ottoNd', 'juho', 'sAw']","['6', '16']",Dust2,Finnish Championships 2018,4598
4-8-18,"['SJ', 'ZOREE', 'Jamppi', 'SADDYX', 'BONA', 'arvid']","['HAVU', 'sAw', 'zehN', 'juho', 'sLowi', 'ottoNd']","['11', '16']",Train,Finnish Championships 2018,4598
4-8-18,"['Vindicta', 'LenNe', 'StyroN', 'Dark', 'Egoist', 'ExiE']","['5POWER', 'QKA', 'dobu', 'xiaosaGe', 'kabal', 'shuadapai']","['6', '16']",Dust2,MSI MGA 2018 Asia-Pacific Last Chance Qualifier,4597
4-8-18,"['VG.Flash', 'zhokiNg', 'LOVEYY', 'Freeman', 'Summer', 'Attacker']","['FrostFire', 'aimaNNN', 'd4v41', 'acAp', 'CHAPMAN', 'Subbey']","['16', '6']",Mirage,MSI MGA 2018 Asia-Pacific Last Chance Qualifier,4596
4-8-18,"['Bulldozer', 'prd', 'vhz', 'luk', 'FATAL', 'segalla']","['Play4Lan', 'CHOT', 'Missau', 'BEARD', 'LEOZ', 'PLEEtS']","['16', '10']",Inferno,Gamers Club Masters 2018 Paraná Qualifier,4595
4-8-18,"['Imperial', 'nukkye', 'hAdji', 'nexa', 'EspiranTo', 'pounh']","['OpTic', 'JUGi', 'niko', 'cajunb', 'gade', 'Snappi']","['6', '16']",Inferno,StarSeries i-League Season 6 Europe Qualifier,4594
4-8-18,"['Imperial', 'nexa', 'pounh', 'hAdji', 'EspiranTo', 'nukkye']","['OpTic', 'niko', 'JUGi', 'cajunb', 'Snappi', 'gade']","['13', '16']",Mirage,StarSeries i-League Season 6 Europe Qualifier,4594
4-8-18,"['TeamOne', 'iDk', 'trk', 'Maluk3', 'mch', 'NikoM']","['Empire', 'blackpinklisa', 'Magic', 'Jynxxz', 'KOOKY', 'ChurmZ']","['16', '5']",Mirage,Fragadelphia 12,4593
4-8-18,"['Excelerate', 'tconnors', 'agM', 'L0NER', 'stellar', 'djay']","['140 Years of Exp', 'dopey', 'Darloosh', 'Funshine', 'planks', 'ChEekz']","['16', '2']",Train,Fragadelphia 12,4592
4-8-18,"['Mentality', 'BASE', 'Strings', 'dVeeN', 'DaneJoris', 'w0w']","['Grizzlys', 'Kizy', 'INCRED', 'MkaeL', 'Melio', 'NANO']","['8', '16']",Overpass,Fragadelphia 12,4591
4-8-18,"['Hysteria', 'dangle', 'RenZ', 'bite', 'Mundle', 'HIA']","['PUPstars', 'cavern', 'mock', 'Arbiter', 'curry', 'stomp']","['16', '9']",Dust2,Fragadelphia 12,4590
4-8-18,"['Mythic', 'hazed', 'fl0m', 'LeX', 'anger', 'Polen']","['Dignitas fe', 'rain', 'milk', 'cath', 'artStar', 'EMUHLEET']","['16', '10']",Mirage,Fragadelphia 12,4589
4-8-18,"['BlackOut', 'seb', 'wrath', 'Jonji', 'Oderus', 'CONNOR93']","['KAIJU', 'halo', 'isp', 'neeko', 'zCL', 'poNder']","['16', '5']",Nuke,Fragadelphia 12,4588
4-8-18,"['Guerrilla Tactics', 'reck', 'ALEKSANDAR', 'b33f', 'Ematics', 'FIEND']","['Interstellar', 'Snakes', 'Link', 'sid', 'DreamZ', 'Killpo1']","['16', '8']",Inferno,Fragadelphia 12,4587
4-8-18,"['Flex Tape', 'moso', 'nicholasP', 'mad4a', 'swordy', 'K22G']","['3 Canadians 2 Americans', 'denya', 'iKoniK', 'b0ssy', 'Rascal', 'iLLijah']","['16', '2']",Mirage,Fragadelphia 12,4586
4-8-18,"['AVANGAR', 'buster', 'KrizzeN', 'Qikert', 'Jame', 'fitch']","['5balls', 'Southpaw', 'Art1st', '1mpala', 'CHEHOL', 'RuFire']","['9', '16']",Train,CSGO.NET Cup 3,4585
4-8-18,"['Vision', 'floppy', 'huynh', 'kaboose', 'Spongey', 'lanhero']","['Grizzlys', 'Kizy', 'Melio', 'INCRED', 'MkaeL', 'NANO']","['16', '4']",Train,Fragadelphia 12,4584
4-8-18,"['Swole Patrol', 'freakazoid', 'swag', 'Cooper', 'Zellsis', 'yay']","['Hysteria', 'RenZ', 'bite', 'Mundle', 'HIA', 'dangle']","['16', '6']",Inferno,Fragadelphia 12,4583
4-8-18,"['Excelerate', 'agM', 'djay', 'L0NER', 'tconnors', 'stellar']","['Mythic', 'hazed', 'fl0m', 'anger', 'LeX', 'Polen']","['9', '16']",Train,Fragadelphia 12,4582
4-8-18,"['BlackOut', 'Oderus', 'seb', 'wrath', 'Jonji', 'CONNOR93']","['TeamOne', 'trk', 'Maluk3', 'NikoM', 'mch', 'iDk']","['16', '12']",Overpass,Fragadelphia 12,4581
4-8-18,"['Whatever It Takes', 'Wreakveus', 'PureR', 'BooMie', 'sfX', 'iRONMAN']","['Ignite', 'recky', 'kuba', '4pack', '1flick', '1Mikey']","['10', '16']",Inferno,Fragadelphia 12,4580
4-8-18,"['dreamWorse', 'tt', 'esk4d4', 'cryo', 'Dimas', 'g0d']","['Battalion', 's0mbra', 'DorfusCB', 'nut', 'Spr', 'brutAo']","['16', '9']",Mirage,Gamers Club Masters 2018 Paraná Qualifier,4579
4-8-18,"['AVANGAR', 'Jame', 'buster', 'Qikert', 'KrizzeN', 'fitch']","['Monolith', 'malik', 'propleh', 'NickelBack', 'El1an', 'spiker']","['16', '12']",Overpass,CSGO.NET Cup 3,4578
4-8-18,"['iNTACT', 'Shakezullah', 'Swahn', 'Noxio', 'optimus', 'Turismo']","['Hooked', 'Laski', 'neptune', 'xCeeD', 'witmer', 'mCe']","['31', '27']",Mirage,Fragadelphia 12,4577
4-8-18,"['Gorilla Gang', 'cam', 'oSee', 'ryann', 'vanity', 'ben1337']","['3 Canadians 2 Americans', 'Rascal', 'denya', 'iKoniK', 'iLLijah', 'b0ssy']","['16', '3']",Inferno,Fragadelphia 12,4576
4-8-18,"['x-kom', 'Patitek', 'SOON', 'stark', 'imd', 'Goofy']","['fightclub', 'robiin', 'DH', 'b0bbzki', 'shadow', 'BENDJI']","['6', '16']",Mirage,CBE 2018 Closed Qualifier,4575
4-8-18,"['Wind and Rain', 'kreaz', 'hemzk9', 'L1NK', 'frei', 'ad3m']","['WAYE', 'ALEX', 'mistou', 'Pase52', 'Lambert', 'Smyli']","['16', '9']",Cache,CBE 2018 Closed Qualifier,4574
4-8-18,"['ownage', 'Relyks', 'moose', 'mitch', 'Infinite', 'dapr']","['Interstellar', 'Killpo1', 'Snakes', 'DreamZ', 'Link', 'sid']","['16', '11']",Mirage,Fragadelphia 12,4573
4-8-18,"['Gorilla Gang', 'vanity', 'ryann', 'ben1337', 'oSee', 'cam']","['TeamOne', 'NikoM', 'trk', 'iDk', 'mch', 'Maluk3']","['16', '6']",Mirage,Fragadelphia 12,4572
4-8-18,"['x-kom', 'Patitek', 'Goofy', 'stark', 'SOON', 'imd']","['Wind and Rain', 'hemzk9', 'L1NK', 'kreaz', 'frei', 'ad3m']","['16', '8']",Mirage,CBE 2018 Closed Qualifier,4571
4-8-18,"['Vision', 'Spongey', 'kaboose', 'huynh', 'floppy', 'lanhero']","['Excelerate', 'L0NER', 'agM', 'tconnors', 'djay', 'stellar']","['14', '16']",Train,Fragadelphia 12,4570
4-8-18,"['fightclub', 'robiin', 'shadow', 'b0bbzki', 'BENDJI', 'DH']","['WAYE', 'Pase52', 'Smyli', 'mistou', 'ALEX', 'Lambert']","['14', '16']",Dust2,CBE 2018 Closed Qualifier,4569
4-8-18,"['5balls', 'CHEHOL', 'Art1st', 'Southpaw', 'RuFire', '1mpala']","['Monolith', 'El1an', 'malik', 'NickelBack', 'spiker', 'propleh']","['17', '19']",Mirage,CSGO.NET Cup 3,4568
4-8-18,"['Vireo.pro', 'PwnAlone', 'Rustun', 'paperboy', 'zNf', 'motm']","['Ignite', 'recky', '1flick', '1Mikey', '4pack', 'kuba']","['10', '16']",Mirage,Fragadelphia 12,4567
4-8-18,"['Mythic', 'hazed', 'fl0m', 'LeX', 'Polen', 'anger']","['Whatever It Takes', 'PureR', 'iRONMAN', 'sfX', 'BooMie', 'Wreakveus']","['22', '20']",Dust2,Fragadelphia 12,4566
4-8-18,"['Mythic', 'fl0m', 'Polen', 'hazed', 'anger', 'LeX']","['Whatever It Takes', 'PureR', 'BooMie', 'Wreakveus', 'sfX', 'iRONMAN']","['16', '13']",Train,Fragadelphia 12,4566
4-8-18,"['Bulldozer', 'FATAL', 'vhz', 'prd', 'segalla', 'luk']","['dreamWorse', 'tt', 'cryo', 'esk4d4', 'g0d', 'Dimas']","['16', '4']",Cache,Gamers Club Masters 2018 Paraná Qualifier,4565
4-8-18,"['Swole Patrol', 'Zellsis', 'Cooper', 'yay', 'swag', 'freakazoid']","['ownage', 'moose', 'dapr', 'mitch', 'Infinite', 'Relyks']","['16', '5']",Overpass,Fragadelphia 12,4564
4-8-18,"['140 Years of Exp', 'Darloosh', 'Funshine', 'planks', 'ChEekz', 'dopey']","['Dignitas fe', 'EMUHLEET', 'cath', 'rain', 'milk', 'artStar']","['16', '11']",Inferno,Fragadelphia 12,4563
4-8-18,"['140 Years of Exp', 'Darloosh', 'Funshine', 'dopey', 'ChEekz', 'planks']","['Dignitas fe', 'rain', 'milk', 'EMUHLEET', 'artStar', 'cath']","['4', '16']",Nuke,Fragadelphia 12,4563
4-8-18,"['ENCE', 'Aleksib', 'Aerial', 'allu', 'xseveN', 'sergej']","['HAVU', 'zehN', 'ottoNd', 'sAw', 'juho', 'sLowi']","['16', '14']",Dust2,Finnish Championships 2018,4562
4-8-18,"['ENCE', 'allu', 'Aleksib', 'xseveN', 'sergej', 'Aerial']","['HAVU', 'ottoNd', 'juho', 'zehN', 'sLowi', 'sAw']","['16', '12']",Nuke,Finnish Championships 2018,4562
4-8-18,"['ENCE', 'Aleksib', 'sergej', 'allu', 'Aerial', 'xseveN']","['HAVU', 'zehN', 'sLowi', 'ottoNd', 'juho', 'sAw']","['25', '23']",Mirage,Finnish Championships 2018,4562
4-8-18,"['RESOLUTE', 's0m', 'vSa', 'TenZ', 'food', 'Toy']","['Hooked', 'neptune', 'xCeeD', 'Laski', 'witmer', 'mCe']","['16', '13']",Train,Fragadelphia 12,4561
4-8-18,"['x-kom', 'Patitek', 'Goofy', 'stark', 'imd', 'SOON']","['fightclub', 'robiin', 'shadow', 'DH', 'b0bbzki', 'BENDJI']","['11', '16']",Inferno,CBE 2018 Closed Qualifier,4560
4-8-18,"['x-kom', 'stark', 'Patitek', 'SOON', 'Goofy', 'imd']","['fightclub', 'robiin', 'shadow', 'BENDJI', 'DH', 'b0bbzki']","['7', '16']",Mirage,CBE 2018 Closed Qualifier,4560
4-8-18,"['x-kom', 'SOON', 'stark', 'Goofy', 'Patitek', 'imd']","['fightclub', 'b0bbzki', 'shadow', 'BENDJI', 'DH', 'robiin']","['16', '13']",Cache,CBE 2018 Closed Qualifier,4560
4-8-18,"['Excelerate', 'stellar', 'tconnors', 'djay', 'L0NER', 'agM']","['Swole Patrol', 'Cooper', 'freakazoid', 'swag', 'Zellsis', 'yay']","['16', '13']",Inferno,Fragadelphia 12,4559
4-8-18,"['KAIJU', 'halo', 'neeko', 'isp', 'poNder', 'zCL']","['Empire', 'Magic', 'ChurmZ', 'Jynxxz', 'blackpinklisa', 'KOOKY']","['16', '13']",Mirage,Fragadelphia 12,4558
4-8-18,"['KAIJU', 'zCL', 'isp', 'halo', 'neeko', 'poNder']","['Empire', 'ChurmZ', 'blackpinklisa', 'Jynxxz', 'KOOKY', 'Magic']","['9', '16']",Cache,Fragadelphia 12,4558
4-8-18,"['KAIJU', 'halo', 'isp', 'neeko', 'poNder', 'zCL']","['Empire', 'blackpinklisa', 'KOOKY', 'Magic', 'ChurmZ', 'Jynxxz']","['19', '16']",Overpass,Fragadelphia 12,4558
4-8-18,"['Movistar Riders', 'mixwell', 'mopoz', 'alex', 'SOKER', 'loWel']","['sweaty in the fridge', 'KEi', 'Kojtas', 'SAIKEN', 'Chewie', 'fury']","['16', '5']",Inferno,MSI MGA 2018 Europe Last Chance Qualifier,4557
4-8-18,"['Interstellar', 'Link', 'DreamZ', 'Snakes', 'Killpo1', 'sid']","['Flex Tape', 'moso', 'K22G', 'nicholasP', 'mad4a', 'swordy']","['5', '16']",Inferno,Fragadelphia 12,4556
4-8-18,"['Interstellar', 'sid', 'Snakes', 'Link', 'Killpo1', 'DreamZ']","['Flex Tape', 'swordy', 'moso', 'mad4a', 'K22G', 'nicholasP']","['9', '16']",Cache,Fragadelphia 12,4556
4-8-18,"['Interstellar', 'Snakes', 'Link', 'sid', 'Killpo1', 'DreamZ']","['Flex Tape', 'moso', 'swordy', 'nicholasP', 'K22G', 'mad4a']","['5', '16']",Dust2,Fragadelphia 12,4556
4-8-18,"['PACT', 'MOLSI', 'darko', 'Vegi', 'koyot', 'lunAtic']","['fish123', 'CRUC1AL', 'smooya', 'mirbit', 'blameF', 'Surreal']","['16', '9']",Train,MSI MGA 2018 Europe Last Chance Qualifier,4555
4-8-18,"['Play4Lan', 'PLEEtS', 'CHOT', 'Missau', 'LEOZ', 'BEARD']","['Battalion', 'Spr', 'brutAo', 'DorfusCB', 's0mbra', 'nut']","['16', '10']",Nuke,Gamers Club Masters 2018 Paraná Qualifier,4554
4-8-18,"['3 Canadians 2 Americans', 'iLLijah', 'b0ssy', 'iKoniK', 'denya', 'Rascal']","['Guerrilla Tactics', 'b33f', 'reck', 'FIEND', 'Ematics', 'ALEKSANDAR']","['16', '14']",Inferno,Fragadelphia 12,4553
4-8-18,"['3 Canadians 2 Americans', 'denya', 'iKoniK', 'Rascal', 'b0ssy', 'iLLijah']","['Guerrilla Tactics', 'FIEND', 'ALEKSANDAR', 'Ematics', 'reck', 'b33f']","['11', '16']",Overpass,Fragadelphia 12,4553
4-8-18,"['Vireo.pro', 'motm', 'zNf', 'Rustun', 'PwnAlone', 'paperboy']","['Hooked', 'xCeeD', 'neptune', 'Laski', 'mCe', 'witmer']","['16', '12']",Overpass,Fragadelphia 12,4552
4-8-18,"['DeepDarkDanger', 'evenn', 'santys', 'valder', 'synd', 'zenit']","['PEY', 'glowiing', 'FinigaN', 'ARSENY', 'Smile', 'Raider']","['13', '16']",Overpass,MSI MGA 2018 CIS Last Chance Qualifier,4551
4-8-18,"['forZe', 'almazer', 'YEKINDAR', 'Jerry', 'facecrack', 'xsepower']","['Atlants', 'Polt', '4ourgot010', 'TRAVIS', 'zorte', 'Perfecto']","['16', '3']",Nuke,MSI MGA 2018 CIS Last Chance Qualifier,4550
4-8-18,"['BlackOut', 'Oderus', 'wrath', 'CONNOR93', 'Jonji', 'seb']","['PUPstars', 'mock', 'cavern', 'curry', 'stomp', 'Arbiter']","['16', '8']",Mirage,Fragadelphia 12,4549
4-8-18,"['BlackOut', 'wrath', 'Oderus', 'CONNOR93', 'Jonji', 'seb']","['PUPstars', 'curry', 'Arbiter', 'cavern', 'stomp', 'mock']","['4', '16']",Train,Fragadelphia 12,4549
4-8-18,"['Movistar Riders', 'mixwell', 'mopoz', 'loWel', 'alex', 'SOKER']","['PACT', 'darko', 'lunAtic', 'Vegi', 'koyot', 'MOLSI']","['7', '16']",Nuke,MSI MGA 2018 Europe Last Chance Qualifier,4548
4-8-18,"['Movistar Riders', 'mixwell', 'alex', 'loWel', 'SOKER', 'mopoz']","['PACT', 'Vegi', 'MOLSI', 'koyot', 'lunAtic', 'darko']","['10', '16']",Overpass,MSI MGA 2018 Europe Last Chance Qualifier,4548
4-8-18,"['Movistar Riders', 'mixwell', 'SOKER', 'loWel', 'alex', 'mopoz']","['PACT', 'darko', 'koyot', 'lunAtic', 'MOLSI', 'Vegi']","['16', '13']",Cache,MSI MGA 2018 Europe Last Chance Qualifier,4548
4-8-18,"['Bulldozer', 'FATAL', 'segalla', 'prd', 'luk', 'vhz']","['Battalion', 's0mbra', 'Spr', 'DorfusCB', 'nut', 'brutAo']","['16', '7']",Mirage,Gamers Club Masters 2018 Paraná Qualifier,4547
4-8-18,"['RESOLUTE', 's0m', 'TenZ', 'Toy', 'vSa', 'food']","['Mentality', 'DaneJoris', 'Strings', 'BASE', 'dVeeN', 'w0w']","['16', '2']",Nuke,Fragadelphia 12,4546
4-8-18,"['RESOLUTE', 'food', 'TenZ', 'vSa', 's0m', 'Toy']","['Mentality', 'Strings', 'w0w', 'DaneJoris', 'BASE', 'dVeeN']","['5', '16']",Mirage,Fragadelphia 12,4546
4-8-18,"['Ignite', 'recky', '1Mikey', '4pack', 'kuba', '1flick']","['Dignitas fe', 'cath', 'rain', 'EMUHLEET', 'milk', 'artStar']","['13', '16']",Overpass,Fragadelphia 12,4545
4-8-18,"['Ignite', '4pack', '1flick', 'recky', '1Mikey', 'kuba']","['Dignitas fe', 'rain', 'EMUHLEET', 'cath', 'artStar', 'milk']","['14', '16']",Mirage,Fragadelphia 12,4545
4-8-18,"['forZe', 'almazer', 'xsepower', 'facecrack', 'Jerry', 'YEKINDAR']","['PEY', 'Smile', 'glowiing', 'FinigaN', 'Raider', 'ARSENY']","['16', '2']",Inferno,MSI MGA 2018 CIS Last Chance Qualifier,4544
4-8-18,"['forZe', 'xsepower', 'facecrack', 'Jerry', 'YEKINDAR', 'almazer']","['PEY', 'Smile', 'ARSENY', 'Raider', 'glowiing', 'FinigaN']","['16', '1']",Overpass,MSI MGA 2018 CIS Last Chance Qualifier,4544
4-8-18,"['Andes', 'alejandrinho', 'FiReMaNNN', 'L!nKz^', 'mnzd', 'Proxure']","['Evilvice', 'rochet', 'LEEROY', 'akz', 'Tio', 'fara']","['5', '16']",Cache,GSA Samsung 2018 Finals,4543
4-8-18,"['Andes', 'FiReMaNNN', 'Proxure', 'alejandrinho', 'L!nKz^', 'mnzd']","['Evilvice', 'akz', 'LEEROY', 'fara', 'rochet', 'Tio']","['16', '12']",Dust2,GSA Samsung 2018 Finals,4543
5-8-18,"['Play4Lan', 'Missau', 'BEARD', 'CHOT', 'LEOZ', 'PLEEtS']","['Battalion', 'Spr', 's0mbra', 'nut', 'brutAo', 'DorfusCB']","['16', '10']",Mirage,Gamers Club Masters 2018 Paraná Qualifier,4542
5-8-18,"['Play4Lan', 'PLEEtS', 'CHOT', 'LEOZ', 'Missau', 'BEARD']","['Battalion', 's0mbra', 'brutAo', 'DorfusCB', 'Spr', 'nut']","['7', '16']",Inferno,Gamers Club Masters 2018 Paraná Qualifier,4542
5-8-18,"['Grizzlys', 'MkaeL', 'NANO', 'Kizy', 'Melio', 'INCRED']","['iNTACT', 'Swahn', 'Turismo', 'optimus', 'Shakezullah', 'Noxio']","['16', '9']",Overpass,Fragadelphia 12,4541
5-8-18,"['Grizzlys', 'NANO', 'MkaeL', 'INCRED', 'Kizy', 'Melio']","['iNTACT', 'Shakezullah', 'optimus', 'Swahn', 'Turismo', 'Noxio']","['4', '16']",Nuke,Fragadelphia 12,4541
5-8-18,"['Hysteria', 'RenZ', 'Mundle', 'bite', 'HIA', 'dangle']","['Empire', 'ChurmZ', 'KOOKY', 'Jynxxz', 'Magic', 'blackpinklisa']","['19', '15']",Mirage,Fragadelphia 12,4540
5-8-18,"['Hysteria', 'bite', 'RenZ', 'Mundle', 'dangle', 'HIA']","['Empire', 'Magic', 'Jynxxz', 'KOOKY', 'blackpinklisa', 'ChurmZ']","['16', '10']",Inferno,Fragadelphia 12,4540
5-8-18,"['Hysteria', 'RenZ', 'bite', 'HIA', 'Mundle', 'dangle']","['Empire', 'Jynxxz', 'Magic', 'ChurmZ', 'KOOKY', 'blackpinklisa']","['11', '16']",Overpass,Fragadelphia 12,4540
5-8-18,"['BlackOut', 'wrath', 'Oderus', 'Jonji', 'CONNOR93', 'seb']","['Guerrilla Tactics', 'b33f', 'reck', 'Ematics', 'ALEKSANDAR', 'FIEND']","['16', '6']",Mirage,Fragadelphia 12,4539
5-8-18,"['BlackOut', 'seb', 'wrath', 'CONNOR93', 'Jonji', 'Oderus']","['Guerrilla Tactics', 'Ematics', 'FIEND', 'reck', 'ALEKSANDAR', 'b33f']","['2', '16']",Overpass,Fragadelphia 12,4539
5-8-18,"['RESOLUTE', 'TenZ', 's0m', 'vSa', 'food', 'Toy']","['Dignitas fe', 'milk', 'rain', 'cath', 'EMUHLEET', 'artStar']","['16', '13']",Nuke,Fragadelphia 12,4538
5-8-18,"['RESOLUTE', 'TenZ', 'vSa', 'food', 'Toy', 's0m']","['Dignitas fe', 'cath', 'rain', 'milk', 'artStar', 'EMUHLEET']","['16', '7']",Mirage,Fragadelphia 12,4538
5-8-18,"['Fam143', 'opportunity', 'KLUMZ', 'draek', 'NEX', 'GMAN']","['QcClan', 'J0LZ', 'smL', 'miLLe', 'KOLER', 'kdz']","['16', '9']",Nuke,MSI MGA 2018 North America Last Chance Qualifier,4537
5-8-18,"['Gorilla Gang', 'oSee', 'vanity', 'cam', 'ryann', 'ben1337']","['Hooked', 'neptune', 'xCeeD', 'witmer', 'mCe', 'Laski']","['16', '10']",Train,Fragadelphia 12,4536
5-8-18,"['Mythic', 'hazed', 'Polen', 'anger', 'fl0m', 'Strong Legs']","['iNTACT', 'optimus', 'Swahn', 'Turismo', 'Shakezullah', 'Noxio']","['16', '6']",Overpass,Fragadelphia 12,4535
5-8-18,"['Mythic', 'hazed', 'LeX', 'fl0m', 'Polen', 'anger']","['iNTACT', 'Shakezullah', 'Turismo', 'Swahn', 'Noxio', 'optimus']","['16', '11']",Dust2,Fragadelphia 12,4535
