Date,Team1,Team2,Score,Map,Event,Series
27-8-20,"['HellRaisers', 'kalinka', 'jR', 'ProbLeM', 'JIaYm', 'Flarich']","['Gambit Youngsters', 'Ax1Le', 'sh1ro', 'interz', 'Hobbit', 'nafany']","['12', '16']",Inferno,Eden Arena Malta Vibes Cup 9,2436
27-8-20,"['HellRaisers', 'Flarich', 'kalinka', 'JIaYm', 'ProbLeM', 'jR']","['Gambit Youngsters', 'Hobbit', 'interz', 'nafany', 'sh1ro', 'Ax1Le']","['16', '9']",Dust2,Eden Arena Malta Vibes Cup 9,2436
27-8-20,"['Sprout', 'dycha', 'denis', 'snatchie', 'faveN', 'Spiidi']","['Vitality', 'ZywOo', 'misutaaa', 'apEX', 'shox', 'RpK']","['6', '16']",Vertigo,ESL One Cologne 2020 Europe,2435
27-8-20,"['Sprout', 'Spiidi', 'denis', 'dycha', 'faveN', 'snatchie']","['Vitality', 'apEX', 'ZywOo', 'RpK', 'shox', 'misutaaa']","['16', '8']",Mirage,ESL One Cologne 2020 Europe,2435
27-8-20,"['MIBR', 'FalleN', 'kNgV-', 'trk', 'TACO', 'fer']","['Gambit Youngsters', 'sh1ro', 'nafany', 'Ax1Le', 'Hobbit', 'interz']","['17', '19']",Vertigo,Eden Arena Malta Vibes Cup 9,2434
27-8-20,"['MIBR', 'kNgV-', 'fer', 'FalleN', 'trk', 'TACO']","['Gambit Youngsters', 'sh1ro', 'Ax1Le', 'interz', 'nafany', 'Hobbit']","['21', '25']",Dust2,Eden Arena Malta Vibes Cup 9,2434
27-8-20,"['TheDice', 'nonick', 'Polox', 'XpG', 'Djoko', 'Kan4']","['1WIN', 'propleh', 'DavCost', 'floweaN', 'tonyblack', 'TRAVIS']","['16', '9']",Dust2,Fight Night Season 2,2433
27-8-20,"['TheDice', 'Djoko', 'Kan4', 'Polox', 'nonick', 'XpG']","['1WIN', 'DavCost', 'TRAVIS', 'tonyblack', 'propleh', 'floweaN']","['12', '16']",Train,Fight Night Season 2,2433
28-8-20,"['Imperial', 'delboNi', 'LUCAS1', 'SHOOWTiME', 'zqkS', 'fnx']","['Neverest', 'rood', 'skuld', 'ckzao', 'GYZER', 'vLa']","['16', '4']",Inferno,CBCS The Conquest 2020,2432
28-8-20,"['Imperial', 'SHOOWTiME', 'LUCAS1', 'zqkS', 'delboNi', 'fnx']","['Neverest', 'ckzao', 'GYZER', 'vLa', 'skuld', 'rood']","['10', '16']",Nuke,CBCS The Conquest 2020,2432
27-8-20,"['Renegades', 'Hatz', 'Sico', 'INS', 'dexter', 'malta']","['ORDER', 'Valiance', 'aliStair', 'USTILO', 'Rickeh', 'J1rah']","['16', '14']",Vertigo,ESL One Cologne 2020 Oceania,2431
28-8-20,"['Renegades', 'Sico', 'dexter', 'INS', 'malta', 'Hatz']","['ORDER', 'Valiance', 'USTILO', 'aliStair', 'Rickeh', 'J1rah']","['16', '10']",Dust2,ESL One Cologne 2020 Oceania,2431
28-8-20,"['Chiefs', 'ofnu', 'zeph', 'Noisia', 'soju_j', 'apocdud']","['AVANT', 'sterling', 'ap0c', 'BL1TZ', 'HUGHMUNGUS', 'HaZR']","['11', '16']",Dust2,ESL One Cologne 2020 Oceania,2430
28-8-20,"['Chiefs', 'zeph', 'ofnu', 'soju_j', 'apocdud', 'Noisia']","['AVANT', 'sterling', 'HUGHMUNGUS', 'HaZR', 'BL1TZ', 'ap0c']","['10', '16']",Nuke,ESL One Cologne 2020 Oceania,2430
28-8-20,"['VERTEX', 'pz', 'BRACE', 'tensai', 'Roflko', 'willyKS']","['Paradox', 'bedonka', 'versa', 'rbz', 'ekul', 'dangeR']","['7', '16']",Vertigo,Perfect World Oceania League Fall 2020 Qualifier 1,2429
28-8-20,"['VERTEX', 'BRACE', 'pz', 'tensai', 'willyKS', 'Roflko']","['Paradox', 'rbz', 'ekul', 'bedonka', 'versa', 'dangeR']","['12', '16']",Overpass,Perfect World Oceania League Fall 2020 Qualifier 1,2429
28-8-20,"['VERTEX', 'willyKS', 'tensai', 'pz', 'BRACE', 'Roflko']","['Paradox', 'rbz', 'dangeR', 'bedonka', 'ekul', 'versa']","['16', '7']",Inferno,Perfect World Oceania League Fall 2020 Qualifier 1,2429
28-8-20,"['Beyond', 'stk', 'qqGOD', 'MAIROLLS', 'Olivia', 'Kntz']","['Invictus', 'xiaosaGe', 'Viva', 'flying', 'DeStRoYeR', '0i']","['16', '13']",Nuke,ESL One Cologne 2020 Asia,2428
28-8-20,"['Beyond', 'stk', 'Kntz', 'Olivia', 'qqGOD', 'MAIROLLS']","['Invictus', 'flying', 'DeStRoYeR', 'Viva', 'xiaosaGe', '0i']","['16', '14']",Inferno,ESL One Cologne 2020 Asia,2428
28-8-20,"['Beyond', 'Kntz', 'qqGOD', 'Olivia', 'MAIROLLS', 'stk']","['Invictus', 'DeStRoYeR', 'Viva', '0i', 'flying', 'xiaosaGe']","['8', '16']",Dust2,ESL One Cologne 2020 Asia,2428
28-8-20,"['Espada', 'Dima', 'S0tF1k', 'degster', 'FinigaN', 'Patsi']","['c0ntact', 'ottoNd', 'Spinx', 'smooya', 'EspiranTo', 'Snappi']","['11', '16']",Inferno,Eden Arena Malta Vibes Cup 9,2427
28-8-20,"['Rooster', 'chelleos', 'asap', 'nettik', 'DannyG', 'ADK']","['Rooster 2', 'smooth_criminal22', 'jtr', 'Rackem', 'JD', 'jhd']","['22', '20']",Dust2,Perfect World Oceania League Fall 2020 Qualifier 1,2426
28-8-20,"['Rooster', 'nettik', 'asap', 'chelleos', 'DannyG', 'ADK']","['Rooster 2', 'Rackem', 'jhd', 'jtr', 'JD', 'smooth_criminal22']","['7', '16']",Mirage,Perfect World Oceania League Fall 2020 Qualifier 1,2426
28-8-20,"['AVEZ', 'Markoś', 'Kylar', 'KEi', 'byali', 'nawrot']","['Dignitas', 'f0rest', 'Xizt', 'hallzerk', 'GeT_RiGhT', 'friberg']","['19', '22']",Train,Eden Arena Malta Vibes Cup 9,2425
28-8-20,"['G2', 'AmaNEk', 'JaCkz', 'kennyS', 'nexa', 'huNter-']","['OG', 'mantuu', 'Aleksib', 'NBK-', 'valde', 'ISSAA']","['16', '6']",Nuke,ESL One Cologne 2020 Europe,2424
28-8-20,"['G2', 'nexa', 'kennyS', 'AmaNEk', 'huNter-', 'JaCkz']","['OG', 'Aleksib', 'ISSAA', 'mantuu', 'valde', 'NBK-']","['16', '10']",Train,ESL One Cologne 2020 Europe,2424
28-8-20,"['G2', 'nexa', 'kennyS', 'JaCkz', 'AmaNEk', 'huNter-']","['OG', 'ISSAA', 'Aleksib', 'valde', 'mantuu', 'NBK-']","['17', '19']",Dust2,ESL One Cologne 2020 Europe,2424
28-8-20,"['Espada', 'Patsi', 'FinigaN', 'Dima', 'S0tF1k', 'degster']","['Dignitas', 'f0rest', 'GeT_RiGhT', 'hallzerk', 'friberg', 'Xizt']","['16', '8']",Overpass,Eden Arena Malta Vibes Cup 9,2423
28-8-20,"['Espada', 'degster', 'Dima', 'FinigaN', 'Patsi', 'S0tF1k']","['Dignitas', 'f0rest', 'hallzerk', 'friberg', 'GeT_RiGhT', 'Xizt']","['22', '20']",Nuke,Eden Arena Malta Vibes Cup 9,2423
28-8-20,"['Espada', 'FinigaN', 'S0tF1k', 'Patsi', 'degster', 'Dima']","['Dignitas', 'f0rest', 'Xizt', 'hallzerk', 'GeT_RiGhT', 'friberg']","['16', '10']",Inferno,Eden Arena Malta Vibes Cup 9,2423
28-8-20,"['Astralis', 'es3tag', 'Magisk', 'device', 'dupreeh', 'Bubzkji']","['NIP', 'REZ', 'hampus', 'Plopski', 'twist', 'nawwk']","['10', '16']",Train,ESL One Cologne 2020 Europe,2422
28-8-20,"['Astralis', 'es3tag', 'dupreeh', 'device', 'Magisk', 'Bubzkji']","['NIP', 'Plopski', 'REZ', 'hampus', 'nawwk', 'twist']","['16', '13']",Inferno,ESL One Cologne 2020 Europe,2422
28-8-20,"['c0ntact', 'smooya', 'ottoNd', 'Spinx', 'Snappi', 'EspiranTo']","['AVEZ', 'Kylar', 'KEi', 'byali', 'Markoś', 'nawrot']","['16', '11']",Overpass,Eden Arena Malta Vibes Cup 9,2421
28-8-20,"['c0ntact', 'ottoNd', 'EspiranTo', 'Spinx', 'smooya', 'Snappi']","['AVEZ', 'KEi', 'Kylar', 'Markoś', 'nawrot', 'byali']","['16', '4']",Mirage,Eden Arena Malta Vibes Cup 9,2421
28-8-20,"['Dignitas', 'f0rest', 'hallzerk', 'GeT_RiGhT', 'friberg', 'Xizt']","['AVEZ', 'Kylar', 'Markoś', 'KEi', 'nawrot', 'byali']","['19', '16']",Nuke,Eden Arena Malta Vibes Cup 9,2420
28-8-20,"['Dignitas', 'hallzerk', 'f0rest', 'GeT_RiGhT', 'friberg', 'Xizt']","['AVEZ', 'KEi', 'nawrot', 'Markoś', 'Kylar', 'byali']","['9', '16']",Vertigo,Eden Arena Malta Vibes Cup 9,2420
28-8-20,"['Dignitas', 'hallzerk', 'friberg', 'f0rest', 'Xizt', 'GeT_RiGhT']","['AVEZ', 'KEi', 'nawrot', 'Kylar', 'Markoś', 'byali']","['16', '10']",Train,Eden Arena Malta Vibes Cup 9,2419
28-8-20,"['Chaos', 'steel', 'Xeppaa', 'vanity', 'Jonji', 'leaf']","['Liquid', 'Twistzz', 'EliGE', 'Stewie2K', 'NAF', 'Grim']","['13', '16']",Inferno,ESL One Cologne 2020 North America,2418
28-8-20,"['Chaos', 'leaf', 'vanity', 'Xeppaa', 'steel', 'Jonji']","['Liquid', 'Grim', 'Twistzz', 'Stewie2K', 'NAF', 'EliGE']","['16', '8']",Mirage,ESL One Cologne 2020 North America,2418
28-8-20,"['Evil Geniuses', 'Brehze', 'CeRq', 'stanislaw', 'tarik', 'Ethan']","['FURIA', 'arT', 'HEN1', 'KSCERATO', 'yuurih', 'VINI']","['16', '10']",Vertigo,ESL One Cologne 2020 North America,2417
28-8-20,"['Evil Geniuses', 'tarik', 'Brehze', 'Ethan', 'stanislaw', 'CeRq']","['FURIA', 'HEN1', 'VINI', 'KSCERATO', 'yuurih', 'arT']","['10', '16']",Nuke,ESL One Cologne 2020 North America,2417
29-8-20,"['ORDER', 'Valiance', 'USTILO', 'aliStair', 'Rickeh', 'J1rah']","['AVANT', 'sterling', 'HaZR', 'BL1TZ', 'ap0c', 'HUGHMUNGUS']","['16', '11']",Dust2,ESL One Cologne 2020 Oceania,2416
29-8-20,"['ORDER', 'Rickeh', 'J1rah', 'aliStair', 'USTILO', 'Valiance']","['AVANT', 'BL1TZ', 'sterling', 'HaZR', 'ap0c', 'HUGHMUNGUS']","['13', '16']",Nuke,ESL One Cologne 2020 Oceania,2416
29-8-20,"['ORDER', 'aliStair', 'Rickeh', 'USTILO', 'Valiance', 'J1rah']","['AVANT', 'sterling', 'HUGHMUNGUS', 'HaZR', 'ap0c', 'BL1TZ']","['22', '18']",Train,ESL One Cologne 2020 Oceania,2416
29-8-20,"['Rooster', 'asap', 'ADK', 'nettik', 'chelleos', 'DannyG']","['Rooster 2', 'jtr', 'Rackem', 'JD', 'smooth_criminal22', 'jhd']","['4', '16']",Nuke,Perfect World Oceania League Fall 2020 Qualifier 1,2415
29-8-20,"['MAD Lions', 'sjuush', 'acoR', 'AcilioN', 'roeJ', 'innocent']","['MIBR', 'FalleN', 'kNgV-', 'TACO', 'trk', 'fer']","['16', '1']",Train,Eden Arena Malta Vibes Cup 9,2414
29-8-20,"['MAD Lions', 'acoR', 'AcilioN', 'innocent', 'sjuush', 'roeJ']","['MIBR', 'trk', 'kNgV-', 'fer', 'FalleN', 'TACO']","['16', '6']",Vertigo,Eden Arena Malta Vibes Cup 9,2414
29-8-20,"['ViCi', 'JamYoung', 'zhokiNg', 'Kaze', 'aumaN', 'advent']","['Invictus', 'flying', 'xiaosaGe', 'Viva', '0i', 'DeStRoYeR']","['16', '4']",Inferno,ESL One Cologne 2020 Asia,2413
29-8-20,"['ViCi', 'Kaze', 'zhokiNg', 'aumaN', 'JamYoung', 'advent']","['Invictus', '0i', 'flying', 'Viva', 'xiaosaGe', 'DeStRoYeR']","['16', '10']",Nuke,ESL One Cologne 2020 Asia,2413
29-8-20,"['ViCi', 'Kaze', 'zhokiNg', 'advent', 'JamYoung', 'aumaN']","['Invictus', 'DeStRoYeR', 'xiaosaGe', 'flying', 'Viva', '0i']","['13', '16']",Mirage,ESL One Cologne 2020 Asia,2413
29-8-20,"['AGF', 'fr0slev', 'TMB', 'Lukki', 'netrick', 'Kristou']","['Espada', 'degster', 'FinigaN', 'S0tF1k', 'Patsi', 'Dima']","['14', '16']",Mirage,Eden Arena Malta Vibes Cup 9,2412
29-8-20,"['AGF', 'TMB', 'fr0slev', 'Lukki', 'netrick', 'Kristou']","['Espada', 'Dima', 'degster', 'FinigaN', 'Patsi', 'S0tF1k']","['16', '10']",Train,Eden Arena Malta Vibes Cup 9,2412
29-8-20,"['Heroic', 'stavn', 'TeSeS', 'b0RUP', 'niko', 'cadiaN']","['G2', 'JaCkz', 'nexa', 'huNter-', 'kennyS', 'AmaNEk']","['25', '23']",Vertigo,ESL One Cologne 2020 Europe,2411
29-8-20,"['Heroic', 'TeSeS', 'niko', 'stavn', 'cadiaN', 'b0RUP']","['G2', 'huNter-', 'nexa', 'kennyS', 'AmaNEk', 'JaCkz']","['19', '16']",Nuke,ESL One Cologne 2020 Europe,2411
29-8-20,"['Heroic', 'niko', 'stavn', 'b0RUP', 'TeSeS', 'cadiaN']","['G2', 'JaCkz', 'kennyS', 'huNter-', 'nexa', 'AmaNEk']","['7', '16']",Mirage,ESL One Cologne 2020 Europe,2411
29-8-20,"['Apeks', 'Grusarn', 'Marcelious', 'truth', 'dennis', 'akez']","['forZe', 'xsepower', 'facecrack', 'FL1T', 'Jerry', 'almazer']","['7', '16']",Nuke,Eden Arena Malta Vibes Cup 9,2410
29-8-20,"['Apeks', 'Marcelious', 'Grusarn', 'akez', 'truth', 'dennis']","['forZe', 'FL1T', 'xsepower', 'almazer', 'facecrack', 'Jerry']","['16', '7']",Dust2,Eden Arena Malta Vibes Cup 9,2410
29-8-20,"['Apeks', 'Marcelious', 'Grusarn', 'dennis', 'akez', 'truth']","['forZe', 'Jerry', 'xsepower', 'almazer', 'facecrack', 'FL1T']","['10', '16']",Mirage,Eden Arena Malta Vibes Cup 9,2410
29-8-20,"['Paquetá', 'UnK', 'RMN', 'sutecas', 'Torres', 'segalla']","['Prodigy', 'faintz', 'ponter', 'luk', 'YJ', 'ryotzz']","['16', '11']",Nuke,Esportsmaker Invitational 2020,2409
29-8-20,"['Paquetá', 'UnK', 'sutecas', 'RMN', 'Torres', 'segalla']","['Prodigy', 'YJ', 'ryotzz', 'faintz', 'ponter', 'luk']","['16', '6']",Inferno,Esportsmaker Invitational 2020,2409
29-8-20,"['Paquetá', 'RMN', 'UnK', 'segalla', 'sutecas', 'Torres']","['Prodigy', 'ryotzz', 'faintz', 'ponter', 'luk', 'YJ']","['3', '16']",Overpass,Esportsmaker Invitational 2020,2409
29-8-20,"['Winstrike', 'Lack1', 'NickelBack', 'El1an', 'bondik', 'KrizzeN']","['Dignitas', 'hallzerk', 'Xizt', 'friberg', 'GeT_RiGhT', 'f0rest']","['16', '11']",Nuke,Eden Arena Malta Vibes Cup 9,2408
29-8-20,"['Winstrike', 'El1an', 'bondik', 'Lack1', 'NickelBack', 'KrizzeN']","['Dignitas', 'hallzerk', 'GeT_RiGhT', 'f0rest', 'friberg', 'Xizt']","['16', '13']",Vertigo,Eden Arena Malta Vibes Cup 9,2408
29-8-20,"['Winstrike', 'bondik', 'El1an', 'NickelBack', 'KrizzeN', 'Lack1']","['Dignitas', 'f0rest', 'GeT_RiGhT', 'friberg', 'hallzerk', 'Xizt']","['16', '14']",Train,Eden Arena Malta Vibes Cup 9,2408
29-8-20,"['Vitality', 'shox', 'ZywOo', 'apEX', 'RpK', 'misutaaa']","['NIP', 'REZ', 'Plopski', 'twist', 'hampus', 'nawwk']","['7', '16']",Dust2,ESL One Cologne 2020 Europe,2407
29-8-20,"['Vitality', 'ZywOo', 'RpK', 'shox', 'apEX', 'misutaaa']","['NIP', 'hampus', 'Plopski', 'twist', 'nawwk', 'REZ']","['16', '13']",Overpass,ESL One Cologne 2020 Europe,2407
29-8-20,"['BOOM', 'felps', 'shz', 'boltz', 'yel', 'chelo']","['Havan Liberty', 'drg', 'w1', 'dok', 'ALLE', 'remix']","['10', '16']",Vertigo,Esportsmaker Invitational 2020,2406
29-8-20,"['BOOM', 'felps', 'chelo', 'shz', 'yel', 'boltz']","['Havan Liberty', 'drg', 'ALLE', 'dok', 'w1', 'remix']","['12', '16']",Overpass,Esportsmaker Invitational 2020,2406
29-8-20,"['BOOM', 'boltz', 'yel', 'felps', 'shz', 'chelo']","['Havan Liberty', 'dok', 'remix', 'drg', 'ALLE', 'w1']","['16', '4']",Inferno,Esportsmaker Invitational 2020,2406
29-8-20,"['Liquid', 'Grim', 'NAF', 'Twistzz', 'EliGE', 'Stewie2K']","['Evil Geniuses', 'Ethan', 'CeRq', 'stanislaw', 'Brehze', 'tarik']","['16', '19']",Nuke,ESL One Cologne 2020 North America,2405
29-8-20,"['Liquid', 'EliGE', 'Twistzz', 'Grim', 'NAF', 'Stewie2K']","['Evil Geniuses', 'CeRq', 'Ethan', 'Brehze', 'stanislaw', 'tarik']","['9', '16']",Vertigo,ESL One Cologne 2020 North America,2405
29-8-20,"['Liquid', 'EliGE', 'Twistzz', 'Grim', 'Stewie2K', 'NAF']","['Evil Geniuses', 'tarik', 'Brehze', 'Ethan', 'stanislaw', 'CeRq']","['12', '16']",Inferno,ESL One Cologne 2020 North America,2405
29-8-20,"['Liquid', 'EliGE', 'NAF', 'Twistzz', 'Stewie2K', 'Grim']","['Evil Geniuses', 'Brehze', 'stanislaw', 'Ethan', 'CeRq', 'tarik']","['6', '16']",Mirage,ESL One Cologne 2020 North America,2405
29-8-20,"['Liquid', 'EliGE', 'Grim', 'Stewie2K', 'NAF', 'Twistzz']","['Evil Geniuses', 'Ethan', 'CeRq', 'Brehze', 'tarik', 'stanislaw']","['16', '12']",Dust2,ESL One Cologne 2020 North America,2405
30-8-20,"['Renegades', 'Hatz', 'dexter', 'malta', 'INS', 'Sico']","['AVANT', 'BL1TZ', 'sterling', 'HaZR', 'ap0c', 'HUGHMUNGUS']","['10', '16']",Dust2,ESL One Cologne 2020 Oceania,2404
30-8-20,"['Renegades', 'Hatz', 'dexter', 'INS', 'Sico', 'malta']","['AVANT', 'sterling', 'ap0c', 'HUGHMUNGUS', 'BL1TZ', 'HaZR']","['13', '16']",Mirage,ESL One Cologne 2020 Oceania,2404
30-8-20,"['Mako', 'KStaar', 'ZILLA', 'Jimmy', 'xertz', 'callum_murray']","['Rooster 2', 'smooth_criminal22', 'jhd', 'jtr', 'Rackem', 'JD']","['16', '8']",Overpass,Perfect World Oceania League Fall 2020 Qualifier 2,2403
30-8-20,"['Mako', 'KStaar', 'callum_murray', 'ZILLA', 'Jimmy', 'xertz']","['Rooster 2', 'Rackem', 'jtr', 'JD', 'smooth_criminal22', 'jhd']","['20', '22']",Dust2,Perfect World Oceania League Fall 2020 Qualifier 2,2403
30-8-20,"['ex-Incept', 'SkulL', 'micalis', 'nibke', 'Rev', 'yourwombat']","['Downfall', '2D', 'moop', 'mizzy', 'SaVage', 'Liki']","['16', '4']",Inferno,Perfect World Oceania League Fall 2020 Qualifier 2,2402
30-8-20,"['ex-Incept', 'nibke', 'yourwombat', 'Rev', 'micalis', 'SkulL']","['Downfall', 'Liki', '2D', 'SaVage', 'mizzy', 'moop']","['8', '16']",Train,Perfect World Oceania League Fall 2020 Qualifier 2,2402
30-8-20,"['TYLOO', 'somebody', 'Summer', 'DANK1NG', 'Attacker', 'SLOWLY']","['ViCi', 'JamYoung', 'zhokiNg', 'advent', 'Kaze', 'aumaN']","['3', '16']",Vertigo,ESL One Cologne 2020 Asia,2401
30-8-20,"['TYLOO', 'somebody', 'Attacker', 'DANK1NG', 'SLOWLY', 'Summer']","['ViCi', 'JamYoung', 'Kaze', 'zhokiNg', 'advent', 'aumaN']","['16', '2']",Inferno,ESL One Cologne 2020 Asia,2401
30-8-20,"['TYLOO', 'Summer', 'SLOWLY', 'DANK1NG', 'somebody', 'Attacker']","['ViCi', 'JamYoung', 'zhokiNg', 'aumaN', 'Kaze', 'advent']","['13', '16']",Mirage,ESL One Cologne 2020 Asia,2401
30-8-20,"['MAD Lions', 'roeJ', 'sjuush', 'innocent', 'acoR', 'AcilioN']","['Espada', 'FinigaN', 'degster', 'Dima', 'Patsi', 'S0tF1k']","['16', '3']",Overpass,Eden Arena Malta Vibes Cup 9,2400
30-8-20,"['MAD Lions', 'acoR', 'AcilioN', 'innocent', 'sjuush', 'roeJ']","['Espada', 'FinigaN', 'Patsi', 'S0tF1k', 'Dima', 'degster']","['9', '16']",Nuke,Eden Arena Malta Vibes Cup 9,2400
30-8-20,"['forZe', 'facecrack', 'FL1T', 'xsepower', 'Jerry', 'almazer']","['Dignitas', 'f0rest', 'GeT_RiGhT', 'hallzerk', 'friberg', 'Xizt']","['12', '16']",Nuke,Eden Arena Malta Vibes Cup 9,2399
30-8-20,"['forZe', 'xsepower', 'FL1T', 'almazer', 'facecrack', 'Jerry']","['Dignitas', 'f0rest', 'friberg', 'hallzerk', 'GeT_RiGhT', 'Xizt']","['16', '9']",Inferno,Eden Arena Malta Vibes Cup 9,2398
30-8-20,"['forZe', 'xsepower', 'Jerry', 'FL1T', 'almazer', 'facecrack']","['Dignitas', 'Xizt', 'hallzerk', 'friberg', 'GeT_RiGhT', 'f0rest']","['4', '16']",Dust2,Eden Arena Malta Vibes Cup 9,2398
30-8-20,"['Heroic', 'niko', 'b0RUP', 'stavn', 'TeSeS', 'cadiaN']","['Vitality', 'shox', 'ZywOo', 'RpK', 'apEX', 'misutaaa']","['7', '16']",Mirage,ESL One Cologne 2020 Europe,2397
30-8-20,"['Heroic', 'stavn', 'niko', 'cadiaN', 'b0RUP', 'TeSeS']","['Vitality', 'ZywOo', 'RpK', 'misutaaa', 'apEX', 'shox']","['16', '13']",Inferno,ESL One Cologne 2020 Europe,2397
30-8-20,"['Heroic', 'stavn', 'b0RUP', 'TeSeS', 'niko', 'cadiaN']","['Vitality', 'shox', 'ZywOo', 'misutaaa', 'RpK', 'apEX']","['9', '16']",Nuke,ESL One Cologne 2020 Europe,2397
30-8-20,"['BOOM', 'felps', 'yel', 'shz', 'boltz', 'chelo']","['Prodigy', 'YJ', 'luk', 'ryotzz', 'ponter', 'faintz']","['2', '16']",Mirage,Esportsmaker Invitational 2020,2396
30-8-20,"['BOOM', 'felps', 'shz', 'yel', 'boltz', 'chelo']","['Prodigy', 'YJ', 'ponter', 'ryotzz', 'faintz', 'luk']","['16', '9']",Nuke,Esportsmaker Invitational 2020,2396
30-8-20,"['BOOM', 'felps', 'boltz', 'yel', 'chelo', 'shz']","['Prodigy', 'ryotzz', 'faintz', 'ponter', 'luk', 'YJ']","['4', '16']",Train,Esportsmaker Invitational 2020,2396
30-8-20,"['MAD Lions', 'sjuush', 'AcilioN', 'roeJ', 'acoR', 'innocent']","['forZe', 'xsepower', 'almazer', 'FL1T', 'facecrack', 'Jerry']","['16', '14']",Nuke,Eden Arena Malta Vibes Cup 9,2395
30-8-20,"['MAD Lions', 'acoR', 'innocent', 'sjuush', 'roeJ', 'AcilioN']","['forZe', 'xsepower', 'FL1T', 'almazer', 'Jerry', 'facecrack']","['19', '17']",Dust2,Eden Arena Malta Vibes Cup 9,2395
31-8-20,"['ex-Asterius', 'kziN', 'roz', 'Leomonster', 'desh', 'TEKO']","['SWS', 'cass1n', 'phx', 'RICIOLI', 'BobZ', 'setzera']","['14', '16']",Nuke,Liga DELL #8 - AUG/20,2394
31-8-20,"['ex-Asterius', 'TEKO', 'kziN', 'desh', 'Leomonster', 'roz']","['SWS', 'cass1n', 'BobZ', 'setzera', 'RICIOLI', 'phx']","['6', '16']",Mirage,Liga DELL #8 - AUG/20,2394
31-8-20,"['ex-Asterius', 'roz', 'Leomonster', 'desh', 'kziN', 'TEKO']","['SWS', 'cass1n', 'setzera', 'phx', 'RICIOLI', 'BobZ']","['14', '16']",Inferno,Liga DELL #8 - AUG/20,2394
31-8-20,"['HellRaisers', 'ProbLeM', 'kalinka', 'JIaYm', 'Flarich', 'jR']","['SG.pro', 'kise', 'fame', 'Diray', 's1natoRRR', 'RuFire']","['12', '16']",Dust2,Nine to Five 4 Dawn,2393
31-8-20,"['HellRaisers', 'JIaYm', 'ProbLeM', 'Flarich', 'kalinka', 'jR']","['SG.pro', 's1natoRRR', 'Diray', 'kise', 'fame', 'RuFire']","['16', '8']",Vertigo,Nine to Five 4 Dawn,2393
31-8-20,"['HellRaisers', 'JIaYm', 'kalinka', 'jR', 'ProbLeM', 'Flarich']","['SG.pro', 'Diray', 'kise', 's1natoRRR', 'RuFire', 'fame']","['16', '5']",Train,Nine to Five 4 Dawn,2393
31-8-20,"['FATE', 'h4rn', 'niki1', 'Patrick', 'mar', 'blocker']","['Nexus', 'XELLOW', 'BTN', 'iM', 'SEMINTE', 'CHANKY']","['19', '15']",Train,Nine to Five 4 Dawn,2392
31-8-20,"['FATE', 'mar', 'h4rn', 'blocker', 'Patrick', 'niki1']","['Nexus', 'XELLOW', 'CHANKY', 'SEMINTE', 'BTN', 'iM']","['16', '9']",Vertigo,Nine to Five 4 Dawn,2392
31-8-20,"['FATE', 'blocker', 'mar', 'niki1', 'h4rn', 'Patrick']","['Nexus', 'iM', 'XELLOW', 'SEMINTE', 'BTN', 'CHANKY']","['14', '16']",Inferno,Nine to Five 4 Dawn,2392
31-8-20,"['HellRaisers', 'kalinka', 'jR', 'Flarich', 'JIaYm', 'ProbLeM']","['Nexus', 'iM', 'SEMINTE', 'XELLOW', 'BTN', 'CHANKY']","['16', '11']",Train,Nine to Five 4 Dawn,2391
31-8-20,"['HellRaisers', 'ProbLeM', 'jR', 'JIaYm', 'Flarich', 'kalinka']","['Nexus', 'CHANKY', 'XELLOW', 'iM', 'SEMINTE', 'BTN']","['16', '7']",Mirage,Nine to Five 4 Dawn,2391
31-8-20,"['SG.pro', 's1natoRRR', 'kise', 'fame', 'Diray', 'RuFire']","['FATE', 'Patrick', 'niki1', 'h4rn', 'blocker', 'mar']","['22', '20']",Mirage,Nine to Five 4 Dawn,2390
31-8-20,"['SG.pro', 'kise', 'Diray', 'RuFire', 'fame', 's1natoRRR']","['FATE', 'mar', 'h4rn', 'Patrick', 'blocker', 'niki1']","['16', '12']",Vertigo,Nine to Five 4 Dawn,2390
31-8-20,"['Nexus', 'iM', 'BTN', 'SEMINTE', 'XELLOW', 'CHANKY']","['SG.pro', 'Diray', 'kise', 'RuFire', 's1natoRRR', 'fame']","['16', '14']",Train,Nine to Five 4 Dawn,2389
31-8-20,"['Nexus', 'iM', 'SEMINTE', 'XELLOW', 'BTN', 'CHANKY']","['SG.pro', 's1natoRRR', 'fame', 'Diray', 'RuFire', 'kise']","['13', '16']",Mirage,Nine to Five 4 Dawn,2389
31-8-20,"['Nexus', 'XELLOW', 'iM', 'CHANKY', 'SEMINTE', 'BTN']","['SG.pro', 'fame', 'kise', 's1natoRRR', 'Diray', 'RuFire']","['4', '16']",Vertigo,Nine to Five 4 Dawn,2389
31-8-20,"['Heretics', 'Maka', 'Nivera', 'xms', 'Lucky', 'kioShiMa']","['Queso', 'Yaba', 'thinkii', 'TheClaran', 'mik', 'HUMANZ']","['14', '16']",Nuke,Vie.gg Legend Series 2020,2388
31-8-20,"['Heretics', 'Lucky', 'Nivera', 'xms', 'Maka', 'kioShiMa']","['Queso', 'TheClaran', 'Yaba', 'thinkii', 'HUMANZ', 'mik']","['7', '16']",Inferno,Vie.gg Legend Series 2020,2388
