Winner,Team1,T1_Player1,T1_Player2,T1_Player3,T1_Player4,T1_Player5,Team2,T2_Player1,T2_Player2,T2_Player3,T2_Player4,T2_Player5,Team1_Score,Team2_Score,Map
Movistar Riders,Movistar Riders,EasTor,steel,alex,loWel,mopoz,Spirit,mir,sdy,iDISBALANCE,chopper,magixx,Inferno
Spirit,Movistar Riders,mopoz,loWel,alex,EasTor,steel,Spirit,iDISBALANCE,sdy,mir,chopper,magixx,Overpass
FaZe,Astralis,Xyp9x,Magisk,device,dupreeh,gla1ve,FaZe,coldzera,olofmeister,NiKo,rain,broky,Inferno
NIP,Cloud9,koosta,daps,Subroza,mixwell,autimatic,NIP,twist,Plopski,f0rest,REZ,Lekr0,Overpass
Natus Vincere,Natus Vincere,electronic,s1mple,GuardiaN,flamie,Boombl4,Liquid,EliGE,Twistzz,NAF,nitr0,Stewie2K,Dust2
Liquid,Cloud9,mixwell,daps,Subroza,koosta,autimatic,Liquid,Stewie2K,Twistzz,NAF,nitr0,EliGE,Inferno
NIP,Astralis,Xyp9x,Magisk,gla1ve,device,dupreeh,NIP,Lekr0,f0rest,twist,REZ,Plopski,Overpass
Natus Vincere,Natus Vincere,s1mple,flamie,GuardiaN,Boombl4,electronic,FaZe,NiKo,olofmeister,rain,coldzera,broky,Nuke
Illuminar,Illuminar,mono,reatz,STOMP,innocent,oskarish,Movistar Riders,mopoz,alex,loWel,steel,EasTor,Train
Illuminar,Illuminar,oskarish,innocent,reatz,mono,STOMP,Movistar Riders,EasTor,alex,steel,loWel,mopoz,Vertigo
Movistar Riders,Illuminar,reatz,mono,innocent,STOMP,oskarish,Movistar Riders,EasTor,alex,mopoz,steel,loWel,Overpass
Bren,Bren,witz,Derek,Papichulo,BORKUM,Pro.,ahq,FlykingJVE,cedrik,hRRR,ChanZ,xiaogen,Dust2
Bren,Bren,Papichulo,BORKUM,Derek,Pro.,witz,ahq,cedrik,FlykingJVE,hRRR,xiaogen,ChanZ,Nuke
Syntax,Alpha Red,MAIROLLS,stk,foxz,Olivia,Kntz,Syntax,Snyder,famouz,DelvaS,Fat Penguin,Raphleen,Overpass
Alpha Red,Alpha Red,Kntz,stk,MAIROLLS,Olivia,foxz,Syntax,Fat Penguin,famouz,Snyder,DelvaS,Raphleen,Inferno
ikarus,Absolute,Laz,Reita,crow,takej,barce,ikarus,VofkiN,autist,Denny,inter,CsGoSnex,Mirage
ikarus,Absolute,Laz,takej,Reita,crow,barce,ikarus,inter,autist,VofkiN,CsGoSnex,Denny,Vertigo
Let's Quit,BOOM,Gruvee,f0rsakeN,mindfreak,roseau,kylooshka,Let's Quit,sakula,DG,Reckless,qz,xf,Nuke
BOOM,BOOM,kylooshka,roseau,f0rsakeN,mindfreak,Gruvee,Let's Quit,Reckless,xf,sakula,DG,qz,Inferno
LaZe,NASR,havoK,Nami,Pogba,Ejram,breAker,LaZe,Retla,Tommy,Dark,StyroN,MyeHvz,Nuke
LaZe,NASR,havoK,Ejram,breAker,Nami,Pogba,LaZe,StyroN,Retla,MyeHvz,Tommy,Dark,Inferno
5POWER,5POWER,Viva,bottle,Savage,shuadapai,xiaosaGe,Lynn Vision,Not7,Westmelon,Aree,Yvonne,z4kr,Overpass
5POWER,5POWER,shuadapai,Viva,Savage,bottle,xiaosaGe,Lynn Vision,z4kr,Westmelon,Not7,Yvonne,Aree,Inferno
Grayhound,Grayhound,DickStacy,malta,INS,Sico,dexter,ahq,hRRR,cedrik,ChanZ,FlykingJVE,xiaogen,Nuke
Grayhound,Grayhound,dexter,Sico,INS,DickStacy,malta,ahq,ChanZ,FlykingJVE,xiaogen,cedrik,hRRR,Inferno
BOOT,BOOT,splashske,alecks,d4v41,Bobosaur,Benkai,Darkhorse,dReamy,Fish,Divine,r3flex,Fayde,Train
BOOT,BOOT,Benkai,splashske,d4v41,Bobosaur,alecks,Darkhorse,Fish,r3flex,dReamy,Divine,Fayde,Mirage
Absolute,Absolute,Reita,barce,takej,crow,Laz,Let's Quit,DG,qz,xf,Reckless,sakula,Dust2
Absolute,Absolute,takej,Laz,barce,crow,Reita,Let's Quit,Reckless,qz,DG,xf,sakula,Vertigo
Syntax,Syntax,famouz,Snyder,Fat Penguin,Raphleen,DelvaS,ikarus,Denny,CsGoSnex,autist,inter,VofkiN,Mirage
ikarus,Syntax,Fat Penguin,famouz,Raphleen,Snyder,DelvaS,ikarus,inter,Denny,VofkiN,CsGoSnex,autist,Inferno
NASR,Bren,Papichulo,Pro.,BORKUM,witz,Derek,NASR,breAker,Ejram,Nami,Pogba,havoK,Dust2
NASR,Bren,witz,Papichulo,Pro.,Derek,BORKUM,NASR,breAker,havoK,Nami,Pogba,Ejram,Inferno
ViCi,ViCi,Kaze,aumaN,zhokiNg,JamYoung,advent,EHOME,SLOWLY,B1NGO,Marek,DANK1NG,DeStRoYeR,Train
EHOME,ViCi,Kaze,zhokiNg,JamYoung,aumaN,advent,EHOME,SLOWLY,DANK1NG,DeStRoYeR,B1NGO,Marek,Mirage
Liquid,Liquid,EliGE,NAF,Stewie2K,nitr0,Twistzz,Astralis,dupreeh,device,Magisk,Xyp9x,gla1ve,Nuke
FaZe,FaZe,NiKo,rain,coldzera,broky,olofmeister,NIP,f0rest,REZ,twist,Plopski,Lekr0,Dust2
Natus Vincere,Cloud9,autimatic,Subroza,mixwell,koosta,daps,Natus Vincere,s1mple,electronic,GuardiaN,Boombl4,flamie,Train
Liquid,Liquid,EliGE,Twistzz,nitr0,Stewie2K,NAF,NIP,Plopski,REZ,f0rest,twist,Lekr0,Mirage
FaZe,Cloud9,autimatic,mixwell,daps,Subroza,koosta,FaZe,broky,NiKo,rain,coldzera,olofmeister,Inferno
Astralis,Natus Vincere,s1mple,flamie,electronic,GuardiaN,Boombl4,Astralis,device,Magisk,dupreeh,Xyp9x,gla1ve,Nuke
Cloud9,Astralis,device,gla1ve,dupreeh,Xyp9x,Magisk,Cloud9,Subroza,mixwell,autimatic,koosta,daps,Nuke
Liquid,FaZe,coldzera,NiKo,broky,olofmeister,rain,Liquid,EliGE,NAF,Stewie2K,Twistzz,nitr0,Inferno
Natus Vincere,Natus Vincere,s1mple,Boombl4,electronic,GuardiaN,flamie,NIP,Plopski,twist,Lekr0,f0rest,REZ,Nuke
FaZe,FaZe,olofmeister,NiKo,rain,coldzera,broky,NIP,f0rest,REZ,Lekr0,twist,Plopski,Nuke
FaZe,FaZe,rain,NiKo,coldzera,broky,olofmeister,NIP,Lekr0,twist,REZ,f0rest,Plopski,Dust2
Espada,Espada,degster,FinigaN,Dima,RAiLWAY,h1glaiN,GamerLegion,nawwk,freddieb,RuStY,dennis,hampus,Mirage
NAVI Junior,NAVI Junior,B1T,Aunkere,Gospadarov,kapacho,fear,eXtatus,Fraged,Pechyn,jaro,luko,desty,Inferno
AVEZ,AVEZ,hades,KEi,nawrot,Kylar,MOLSI,DreamEaters,Kas9k,JACKPOT,minse,Quantium,CHEHOL,Dust2
Wisla Krakow,MELBET,DavCost,tonyblack,TRAVIS,propleh,lamp,Wisla Krakow,morelz,jedqr,SZPERO,mynio,kaper,Nuke
eXtatus,GamerLegion,hampus,dennis,freddieb,nawwk,RuStY,eXtatus,Pechyn,Fraged,desty,luko,jaro,Overpass
Wisla Krakow,OPAA,refrezh,Fessor,Friis,BERRY,SandeN,Wisla Krakow,jedqr,SZPERO,morelz,mynio,kaper,Inferno
Lucid Dream,Darkhorse,dReamy,Fish,r3flex,Divine,Fayde,Lucid Dream,JohnOlsen,wannafly,cbbk,PTC,qqGOD,Dust2
Darkhorse,Darkhorse,Fayde,r3flex,Fish,dReamy,Divine,Lucid Dream,JohnOlsen,wannafly,cbbk,PTC,qqGOD,Inferno
5POWER,ViCi,Kaze,aumaN,JamYoung,zhokiNg,advent,5POWER,shuadapai,bottle,xiaosaGe,Viva,Savage,Train
5POWER,ViCi,Kaze,zhokiNg,aumaN,advent,JamYoung,5POWER,shuadapai,Viva,Savage,xiaosaGe,bottle,Overpass
ViCi,EHOME,B1NGO,DANK1NG,SLOWLY,Marek,DeStRoYeR,ViCi,aumaN,JamYoung,Kaze,zhokiNg,advent,Inferno
EHOME,EHOME,DANK1NG,SLOWLY,B1NGO,Marek,DeStRoYeR,ViCi,JamYoung,zhokiNg,Kaze,aumaN,advent,Mirage
ViCi,EHOME,SLOWLY,DANK1NG,Marek,B1NGO,DeStRoYeR,ViCi,aumaN,Kaze,zhokiNg,JamYoung,advent,Nuke
BIG,BIG,XANTARES,nex,smooya,tiziaN,tabseN,Nordavind,hallzerk,TENZKI,RUBINO,cromen,H4RR3,Overpass
Nordavind,BIG,tiziaN,smooya,nex,XANTARES,tabseN,Nordavind,TENZKI,hallzerk,H4RR3,RUBINO,cromen,Dust2
Virtus.pro,Virtus.pro,phr,Snax,Vegi,MICHU,snatchie,OPAA,refrezh,Fessor,SandeN,Friis,BERRY,Overpass
Virtus.pro,Virtus.pro,Vegi,Snax,phr,MICHU,snatchie,OPAA,refrezh,SandeN,Fessor,Friis,BERRY,Nuke
Illuminar,Illuminar,reatz,oskarish,STOMP,mono,innocent,HellRaisers,scoobyxie,crush,Flarich,nukkye,ANGE1,Inferno
HellRaisers,Illuminar,STOMP,reatz,oskarish,mono,innocent,HellRaisers,Flarich,ANGE1,crush,scoobyxie,nukkye,Nuke
Aristocracy,Aristocracy,mouz,dycha,TaZ,rallen,MINISE,GamerLegion,RuStY,dennis,hampus,freddieb,nawwk,Overpass
Aristocracy,Aristocracy,MINISE,TaZ,dycha,mouz,rallen,GamerLegion,nawwk,hampus,freddieb,RuStY,dennis,Nuke
Aristocracy,Aristocracy,dycha,mouz,MINISE,TaZ,rallen,GamerLegion,nawwk,hampus,freddieb,dennis,RuStY,Dust2
BIG,BIG,XANTARES,tabseN,nex,tiziaN,smooya,Illuminar,innocent,reatz,mono,STOMP,oskarish,Train
Illuminar,BIG,tabseN,smooya,nex,XANTARES,tiziaN,Illuminar,mono,oskarish,reatz,innocent,STOMP,Nuke
BIG,BIG,XANTARES,nex,smooya,tiziaN,tabseN,Illuminar,reatz,STOMP,oskarish,innocent,mono,Mirage
Virtus.pro,Virtus.pro,MICHU,snatchie,Snax,phr,Vegi,GamerLegion,nawwk,dennis,RuStY,hampus,freddieb,Overpass
GamerLegion,Virtus.pro,Vegi,phr,snatchie,MICHU,Snax,GamerLegion,nawwk,hampus,freddieb,dennis,RuStY,Train
GamerLegion,Virtus.pro,phr,Snax,Vegi,MICHU,snatchie,GamerLegion,dennis,nawwk,RuStY,freddieb,hampus,Mirage
Copenhagen Flames,Copenhagen Flames,TMB,Nodios,Farlig,AcilioN,TeSeS,Nemiga,mds,boX,Jyo,spellfull,lollipop21k,Inferno
Nemiga,Copenhagen Flames,TeSeS,Farlig,Nodios,TMB,AcilioN,Nemiga,boX,mds,spellfull,Jyo,lollipop21k,Overpass
HAVU,forZe,xsepower,almazer,Jerry,FL1T,facecrack,HAVU,ZOREE,hoody,sAw,sLowi,doto,Dust2
forZe,forZe,Jerry,xsepower,almazer,facecrack,FL1T,HAVU,doto,ZOREE,sLowi,sAw,hoody,Mirage
DETONA,RED Canids,nython,pesadelo,latto,fnx,nak,DETONA,Lucaozy,Tuurtle,vsm,tiburci0,prt,Train
Isurus,Isurus,Noktse,nbl,max,1962,reversive,INTZ.Academy,maxcel,dukka,danoco,detr0ittJ,rafa,Dust2
DETONA,INTZ.Academy,detr0ittJ,danoco,dukka,maxcel,rafa,DETONA,prt,tiburci0,vsm,Tuurtle,Lucaozy,Inferno
GamerLegion,BIG,XANTARES,tabseN,smooya,nex,tiziaN,GamerLegion,hampus,RuStY,dennis,freddieb,nawwk,Overpass
GamerLegion,BIG,XANTARES,tabseN,nex,tiziaN,smooya,GamerLegion,hampus,dennis,freddieb,RuStY,nawwk,Train
BIG,BIG,tabseN,nex,XANTARES,smooya,tiziaN,GamerLegion,hampus,RuStY,freddieb,dennis,nawwk,Dust2
Vilay,Vilay,brky,SkippeR,pTKKK,jkXy,Bustem,JESTE,elllement,Maki,merisinho,aljek1n,Šego,Inferno
JESTE,Vilay,jkXy,brky,SkippeR,Bustem,pTKKK,JESTE,elllement,Maki,aljek1n,Šego,merisinho,Mirage
Evidence,DETONA,Tuurtle,tiburci0,prt,Lucaozy,vsm,Evidence,fp1,netim,gon,skuld,lineko,Dust2
Evidence,DETONA,Tuurtle,tiburci0,vsm,Lucaozy,prt,Evidence,netim,fp1,skuld,gon,lineko,Mirage
Keyd,Alma,zmb,paaiNK1ng,r4ul,nqz,DANVIET,Keyd,zqkS,KILLDREAM,dzt,SHOOWTiME,f4stzin,Overpass
Keyd,Alma,paaiNK1ng,zmb,DANVIET,nqz,r4ul,Keyd,SHOOWTiME,dzt,KILLDREAM,f4stzin,zqkS,Inferno
paiN,paiN,land1n,hardzao,biguzera,tatazin,PKL,No2B,guZERA,Will1,mag0,paredao,jna,Dust2
No2B,paiN,hardzao,biguzera,tatazin,PKL,land1n,No2B,guZERA,Will1,jna,paredao,mag0,Nuke
EHOME,EHOME,DANK1NG,B1NGO,Marek,DeStRoYeR,SLOWLY,TYLOO,somebody,BnTeT,Summer,Attacker,Freeman,Overpass
TYLOO,EHOME,DANK1NG,DeStRoYeR,B1NGO,SLOWLY,Marek,TYLOO,BnTeT,Attacker,Summer,somebody,Freeman,Train
Aster,Aster,ayaya,813,gas,biank,0i,TYLOO,Attacker,BnTeT,Freeman,Summer,somebody,Vertigo
TYLOO,Aster,gas,ayaya,biank,813,0i,TYLOO,BnTeT,Freeman,Attacker,Summer,somebody,Mirage
GamerLegion,GamerLegion,RuStY,dennis,freddieb,hampus,nawwk,Aristocracy,MINISE,TaZ,dycha,rallen,mouz,Nuke
GamerLegion,GamerLegion,dennis,nawwk,freddieb,hampus,RuStY,Aristocracy,MINISE,TaZ,rallen,mouz,dycha,Overpass
GamerLegion,GamerLegion,dennis,RuStY,hampus,freddieb,nawwk,Aristocracy,dycha,MINISE,mouz,TaZ,rallen,Dust2
forZe,Nemiga,mds,lollipop21k,spellfull,Jyo,boX,forZe,xsepower,Jerry,FL1T,almazer,facecrack,Mirage
Illuminar,HAVU,sLowi,ZOREE,hoody,sAw,doto,Illuminar,STOMP,oskarish,reatz,innocent,mono,Mirage
forZe,forZe,facecrack,Jerry,xsepower,FL1T,almazer,Heretics,Davidp,devoduvek,kioShiMa,Lucky,Maka,Mirage
HAVU,HAVU,ZOREE,doto,sAw,sLowi,hoody,AGO,Furlan,mhL,leman,GruBy,Sidney,Nuke
forZe,forZe,xsepower,FL1T,Jerry,almazer,facecrack,Spirit,mir,magixx,iDISBALANCE,chopper,sdy,Mirage
GamerLegion,GamerLegion,nawwk,RuStY,djL,dennis,hampus,AGO,Furlan,GruBy,mhL,leman,Sidney,Mirage
PACT,PACT,Sobol,darko,Goofy,Crityourface,lunAtic,Movistar Riders,alex,mopoz,loWel,EasTor,steel,Vertigo
Tricked,Tricked,roeJ,sjuush,Bubzkji,HUNDEN,acoR,Spirit,sdy,magixx,iDISBALANCE,mir,chopper,Train
Copenhagen Flames,Yalla,3ARK00Z,Remind,Kheops,Senpai,DEAD,Copenhagen Flames,TeSeS,Farlig,TMB,Nodios,AcilioN,Overpass
Copenhagen Flames,Yalla,Remind,Kheops,DEAD,3ARK00Z,Senpai,Copenhagen Flames,TMB,AcilioN,TeSeS,Farlig,Nodios,Inferno
AGO,PACT,Goofy,Sobol,darko,lunAtic,Crityourface,AGO,Furlan,leman,mhL,Sidney,GruBy,Inferno
Movistar Riders,Movistar Riders,EasTor,loWel,alex,mopoz,steel,Phoenix,juanflatroo,Thomas,Surreal,CRUC1AL,NK4Y,Inferno
W7M,W7M,raafa,ryotzz,realziN,skullz,pancc,Isurus,Noktse,max,1962,nbl,reversive,Mirage
Isurus,W7M,raafa,realziN,ryotzz,pancc,skullz,Isurus,reversive,max,nbl,1962,Noktse,Nuke
paiN,DETONA,prt,Lucaozy,Tuurtle,tiburci0,vsm,paiN,biguzera,land1n,PKL,hardzao,tatazin,Overpass
DETONA,DETONA,vsm,prt,tiburci0,Tuurtle,Lucaozy,paiN,hardzao,PKL,biguzera,tatazin,land1n,Dust2
5POWER,5POWER,Viva,bottle,xiaosaGe,Savage,shuadapai,Lynn Vision,Aree,z4kr,Westmelon,Not7,Yvonne,Dust2
5POWER,5POWER,bottle,Viva,xiaosaGe,shuadapai,Savage,Lynn Vision,Westmelon,Not7,Aree,Yvonne,z4kr,Inferno
5POWER,5POWER,bottle,xiaosaGe,Viva,Savage,shuadapai,Lynn Vision,z4kr,Westmelon,Aree,Not7,Yvonne,Nuke
HAVU,forZe,FL1T,Jerry,almazer,xsepower,facecrack,HAVU,sLowi,doto,hoody,ZOREE,sAw,Nuke
pro100,pro100,WorldEdit,dimasick,NickelBack,wayLander,YEKINDAR,GamerLegion,nawwk,dennis,RuStY,hampus,djL,Dust2
forZe,Virtus.pro,MICHU,Vegi,Snax,snatchie,phr,forZe,xsepower,almazer,Jerry,FL1T,facecrack,Dust2
PACT,PACT,lunAtic,Crityourface,Goofy,Sobol,darko,Nemiga,lollipop21k,boX,mds,spellfull,Jyo,Inferno
HAVU,HAVU,sLowi,doto,ZOREE,hoody,sAw,GamerLegion,dennis,RuStY,djL,nawwk,hampus,Dust2
Virtus.pro,Virtus.pro,Vegi,phr,Snax,MICHU,snatchie,PACT,lunAtic,Goofy,Crityourface,Sobol,darko,Train
Baecon,Baecon,sark,brA,LucKyMaNN,tyko,Demonos,LDLC,Happy,SIXER,MAJ3R,sinnopsyy,JiNKZ,Dust2
Baecon,Baecon,brA,Demonos,sark,LucKyMaNN,tyko,LDLC,Happy,MAJ3R,SIXER,sinnopsyy,JiNKZ,Nuke
Virtus.pro,BIG,tiziaN,smooya,tabseN,nex,XANTARES,Virtus.pro,snatchie,phr,MICHU,Snax,Vegi,Nuke
Virtus.pro,BIG,smooya,tabseN,tiziaN,XANTARES,nex,Virtus.pro,MICHU,Vegi,snatchie,phr,Snax,Overpass
FATE,FATE,KalubeR,doublemagic,mar,niki1,Duplicate,Movistar Riders,alex,EasTor,loWel,steel,mopoz,Mirage
Movistar Riders,FATE,Duplicate,doublemagic,mar,niki1,KalubeR,Movistar Riders,alex,mopoz,steel,EasTor,loWel,Vertigo
FATE,FATE,Duplicate,mar,KalubeR,niki1,doublemagic,Movistar Riders,alex,EasTor,loWel,mopoz,steel,Inferno
INTZ,INTZ,xand,shz,chelo,boltz,yel,Riot Squad,mitch,Jonji,ptr,FNS,crashies,Train
Ben's Anime Team,Ben's Anime Team,Infinite,ben1337,steel,cam,wippie,INTZ,chelo,yel,boltz,xand,shz,Mirage
Chiefs,Chiefs,zewsy,Texta,BL1TZ,ofnu,tucks,ORDER,Valiance,USTILO,Hatz,aliStair,emagine,Mirage
Chiefs,Chiefs,ofnu,zewsy,tucks,BL1TZ,Texta,ORDER,USTILO,Valiance,aliStair,emagine,Hatz,Nuke
Heretics,GamerLegion,nawwk,RuStY,hampus,dennis,djL,Heretics,kioShiMa,Davidp,Lucky,Maka,devoduvek,Inferno
Heretics,AGO,Furlan,leman,mhL,GruBy,Sidney,Heretics,Lucky,kioShiMa,Maka,Davidp,devoduvek,Vertigo
Heretics,PACT,Crityourface,darko,Sobol,lunAtic,Goofy,Heretics,Davidp,Maka,devoduvek,kioShiMa,Lucky,Nuke
Spirit,Spirit,chopper,mir,iDISBALANCE,sdy,magixx,AVANGAR,AdreN,Jame,SANJI,buster,Qikert,Mirage
Japaleno,Tricked,acoR,roeJ,Bubzkji,sjuush,HUNDEN,Japaleno,Relaxa,freddieb,tabz,FREDDyFROG,Bååten,Overpass
AGO,Movistar Riders,alex,loWel,steel,EasTor,mopoz,AGO,Furlan,mhL,Sidney,leman,GruBy,Inferno
Spirit,Spirit,iDISBALANCE,mir,sdy,chopper,magixx,Phoenix,juanflatroo,CRUC1AL,NK4Y,Surreal,Thomas,Mirage
Movistar Riders,Movistar Riders,loWel,steel,EasTor,alex,mopoz,pro100,dimasick,YEKINDAR,WorldEdit,wayLander,NickelBack,Train
AVANGAR,AVANGAR,Qikert,buster,Jame,SANJI,AdreN,Tricked,acoR,roeJ,HUNDEN,sjuush,Bubzkji,Inferno
RED Canids,DETONA,tiburci0,Tuurtle,vsm,prt,Lucaozy,RED Canids,nython,latto,pesadelo,nak,fnx,Dust2
RED Canids,DETONA,vsm,tiburci0,Lucaozy,Tuurtle,prt,RED Canids,nython,latto,nak,pesadelo,fnx,Vertigo
paiN,paiN,biguzera,land1n,tatazin,PKL,hardzao,Isurus,reversive,Noktse,1962,max,nbl,Inferno
Isurus,paiN,land1n,tatazin,PKL,hardzao,biguzera,Isurus,1962,max,reversive,nbl,Noktse,Overpass
Rugratz,INTZ,yel,boltz,chelo,shz,xand,Rugratz,roca,tweiss,penny,Hunter,zander,Mirage
100 Thieves,100 Thieves,jkaem,Liazz,Gratisfaction,AZR,jks,ENCE,suNny,sergej,allu,xseveN,Aerial,Inferno
100 Thieves,100 Thieves,Liazz,jkaem,AZR,jks,Gratisfaction,ENCE,suNny,allu,xseveN,sergej,Aerial,Train
ViCi,Astralis,device,gla1ve,Magisk,Xyp9x,dupreeh,ViCi,advent,JamYoung,Kaze,aumaN,zhokiNg,Inferno
Astralis,Astralis,dupreeh,gla1ve,device,Magisk,Xyp9x,ViCi,Kaze,JamYoung,zhokiNg,aumaN,advent,Nuke
TYLOO,Vitality,ZywOo,shox,apEX,RpK,ALEX,TYLOO,BnTeT,Attacker,Summer,somebody,Freeman,Inferno
Vitality,Vitality,RpK,ZywOo,ALEX,apEX,shox,TYLOO,Summer,Freeman,somebody,BnTeT,Attacker,Dust2
FaZe,FaZe,NiKo,coldzera,olofmeister,broky,rain,Evil Geniuses,CeRq,Ethan,tarik,stanislaw,Brehze,Nuke
Evil Geniuses,FaZe,rain,NiKo,broky,coldzera,olofmeister,Evil Geniuses,tarik,Ethan,Brehze,stanislaw,CeRq,Dust2
Astralis,Astralis,device,gla1ve,Magisk,Xyp9x,dupreeh,100 Thieves,Gratisfaction,Liazz,jks,jkaem,AZR,Inferno
Astralis,Astralis,Xyp9x,device,Magisk,gla1ve,dupreeh,100 Thieves,Liazz,Gratisfaction,jks,jkaem,AZR,Nuke
ENCE,ViCi,zhokiNg,Kaze,JamYoung,advent,aumaN,ENCE,allu,sergej,xseveN,Aerial,suNny,Inferno
ENCE,ViCi,Kaze,aumaN,zhokiNg,advent,JamYoung,ENCE,sergej,Aerial,suNny,xseveN,allu,Train
ViCi,ViCi,JamYoung,Kaze,aumaN,zhokiNg,advent,ENCE,allu,suNny,sergej,Aerial,xseveN,Mirage
PC419,ORDER,USTILO,aliStair,Hatz,emagine,Valiance,PC419,Doom,Wolfy,Muzoona,BeeTee,DuckyPanic,Dust2
PC419,ORDER,Hatz,USTILO,emagine,aliStair,Valiance,PC419,Muzoona,BeeTee,DuckyPanic,Wolfy,Doom,Inferno
NAVI Junior,NAVI Junior,Topa,kapacho,B1T,Aunkere,Gospadarov,Spirit,magixx,mir,sdy,chopper,iDISBALANCE,Dust2
NAVI Junior,NAVI Junior,Gospadarov,B1T,Aunkere,kapacho,Topa,Spirit,mir,sdy,iDISBALANCE,chopper,magixx,Inferno
HAVU,Heretics,Davidp,devoduvek,Lucky,Maka,kioShiMa,HAVU,sLowi,doto,sAw,hoody,ZOREE,Nuke
forZe,forZe,facecrack,Jerry,xsepower,almazer,FL1T,AVANGAR,buster,SANJI,Jame,Qikert,AdreN,Overpass
Japaleno,GamerLegion,RuStY,dennis,hampus,djL,nawwk,Japaleno,Relaxa,FREDDyFROG,tabz,draken,Bååten,Overpass
HAVU,Nemiga,Jyo,spellfull,mds,lollipop21k,boX,HAVU,doto,sLowi,hoody,ZOREE,sAw,Nuke
Movistar Riders,Virtus.pro,MICHU,Vegi,Snax,phr,snatchie,Movistar Riders,alex,steel,EasTor,loWel,mopoz,Inferno
pro100,AGO,Furlan,GruBy,leman,Sidney,mhL,pro100,wayLander,YEKINDAR,NickelBack,dimasick,WorldEdit,Train
Illuminar,Illuminar,STOMP,innocent,reatz,oskarish,mono,Japaleno,draken,FREDDyFROG,tabz,Relaxa,Bååten,Mirage
HAVU,Tricked,roeJ,Bubzkji,acoR,sjuush,HUNDEN,HAVU,hoody,sLowi,doto,ZOREE,sAw,Nuke
AVANGAR,Virtus.pro,Vegi,MICHU,snatchie,Snax,phr,AVANGAR,buster,AdreN,Jame,SANJI,Qikert,Train
Movistar Riders,Movistar Riders,steel,alex,loWel,EasTor,mopoz,forZe,FL1T,xsepower,almazer,Jerry,facecrack,Inferno
Nemiga,Nemiga,Jyo,lollipop21k,mds,boX,spellfull,Spirit,chopper,magixx,iDISBALANCE,mir,sdy,Inferno
Virtus.pro,Virtus.pro,MICHU,Vegi,snatchie,Snax,phr,Demise,mini,imoRR,paz,beyAz,ngiN,Inferno
forZe,forZe,xsepower,FL1T,facecrack,Jerry,almazer,CR4ZY,emi,ottoNd,EspiranTo,SHiPZ,Maden,Train
FATE,LDLC,tabz,MAJ3R,Happy,JiNKZ,SIXER,FATE,mar,Duplicate,niki1,KalubeR,doublemagic,Inferno
LDLC,LDLC,SIXER,tabz,Happy,MAJ3R,JiNKZ,FATE,mar,doublemagic,Duplicate,niki1,KalubeR,Dust2
LDLC,LDLC,JiNKZ,Happy,tabz,MAJ3R,SIXER,FATE,KalubeR,mar,Duplicate,doublemagic,niki1,Overpass
Spirit,Illuminar,innocent,STOMP,oskarish,mono,reatz,Spirit,iDISBALANCE,chopper,magixx,mir,sdy,Nuke
CR4ZY,CR4ZY,Maden,ottoNd,SHiPZ,EspiranTo,emi,HAVU,sLowi,doto,ZOREE,sAw,hoody,Train
Virtus.pro,Virtus.pro,Vegi,snatchie,MICHU,Snax,phr,Illuminar,mono,innocent,oskarish,reatz,STOMP,Nuke
Movistar Riders,Baecon,LucKyMaNN,tyko,brA,sark,Demonos,Movistar Riders,EasTor,alex,loWel,steel,mopoz,Nuke
Baecon,Baecon,brA,Demonos,tyko,sark,LucKyMaNN,Movistar Riders,loWel,alex,EasTor,steel,mopoz,Train
Evil Geniuses,Evil Geniuses,CeRq,Ethan,Brehze,tarik,stanislaw,TYLOO,Summer,Freeman,BnTeT,Attacker,somebody,Mirage
Evil Geniuses,Evil Geniuses,Ethan,CeRq,Brehze,stanislaw,tarik,TYLOO,BnTeT,Freeman,Attacker,Summer,somebody,Inferno
Vitality,FaZe,NiKo,rain,broky,coldzera,olofmeister,Vitality,RpK,shox,ZywOo,ALEX,apEX,Nuke
Vitality,FaZe,coldzera,rain,olofmeister,broky,NiKo,Vitality,ZywOo,apEX,RpK,ALEX,shox,Overpass
Vitality,FaZe,broky,coldzera,rain,olofmeister,NiKo,Vitality,ZywOo,shox,ALEX,RpK,apEX,Inferno
100 Thieves,100 Thieves,Liazz,jkaem,jks,Gratisfaction,AZR,ENCE,allu,xseveN,Aerial,sergej,suNny,Inferno
ENCE,100 Thieves,Gratisfaction,AZR,Liazz,jks,jkaem,ENCE,suNny,Aerial,sergej,allu,xseveN,Nuke
FaZe,Evil Geniuses,CeRq,Brehze,tarik,stanislaw,Ethan,FaZe,olofmeister,NiKo,coldzera,rain,broky,Nuke
FaZe,Evil Geniuses,Brehze,Ethan,CeRq,tarik,stanislaw,FaZe,NiKo,olofmeister,coldzera,rain,broky,Inferno
Evil Geniuses,Evil Geniuses,CeRq,stanislaw,tarik,Brehze,Ethan,FaZe,NiKo,broky,olofmeister,coldzera,rain,Dust2
Spirit,Heretics,kioShiMa,Lucky,Davidp,Maka,devoduvek,Spirit,iDISBALANCE,chopper,magixx,mir,sdy,Mirage
Copenhagen Flames,Copenhagen Flames,Farlig,TeSeS,AcilioN,TMB,Nodios,Aristocracy,rallen,dycha,MINISE,mouz,TaZ,Nuke
