Date,Teams,Score,Map,Event,Series
25-8-19,"['LiViD', 'OCG']","['8', '16']",Mirage,ECS Season 8 North America Pinnacle Cup Open Qualifier 4,14212
25-8-19,"['Prospects', 'iNTACT']","['11', '16']",Nuke,ECS Season 8 North America Pinnacle Cup Open Qualifier 4,14211
25-8-19,"['imperial', 'Space Shuttle Peekers']","['9', '16']",Dust2,ECS Season 8 North America Pinnacle Cup Open Qualifier 4,14210
25-8-19,"['imperial', 'Space Shuttle Peekers']","['12', '16']",Mirage,ECS Season 8 North America Pinnacle Cup Open Qualifier 4,14210
25-8-19,"['Party Astronauts', ""Peeker's Advantage""]","['14', '16']",Mirage,ECS Season 8 North America Pinnacle Cup Open Qualifier 4,14209
25-8-19,"[""Peeker's Advantage"", 'Party Astronauts']","['16', '9']",Dust2,ECS Season 8 North America Pinnacle Cup Open Qualifier 4,14209
25-8-19,"['Endpoint', 'London']","['16', '2']",Overpass,Insomnia65,14208
25-8-19,"['Endpoint', 'London']","['17', '19']",Dust2,Insomnia65,14208
25-8-19,"['London', 'Endpoint']","['17', '19']",Train,Insomnia65,14208
25-8-19,"['Furious', 'Latingamers']","['9', '16']",Inferno,La Liga Pro Trust 2019 - Apertura,14207
25-8-19,"['Latingamers', 'Furious']","['4', '16']",Mirage,La Liga Pro Trust 2019 - Apertura,14207
25-8-19,"['Furious', 'Latingamers']","['6', '16']",Dust2,La Liga Pro Trust 2019 - Apertura,14207
25-8-19,"['iNTACT', 'OCG']","['6', '16']",Mirage,ECS Season 8 North America Pinnacle Cup Open Qualifier 4,14206
25-8-19,"['OCG', 'iNTACT']","['16', '7']",Train,ECS Season 8 North America Pinnacle Cup Open Qualifier 4,14206
25-8-19,"['Schadenfreude', 'Defusekids']","['12', '16']",Nuke,GameForce Masters 2019,14205
25-8-19,"['Defusekids', 'Schadenfreude']","['14', '16']",Mirage,GameForce Masters 2019,14205
25-8-19,"['Schadenfreude', 'Defusekids']","['16', '13']",Dust2,GameForce Masters 2019,14205
25-8-19,"['Space Shuttle Peekers', ""Peeker's Advantage""]","['4', '16']",Train,ECS Season 8 North America Pinnacle Cup Open Qualifier 4,14204
25-8-19,"[""Peeker's Advantage"", 'Space Shuttle Peekers']","['16', '7']",Inferno,ECS Season 8 North America Pinnacle Cup Open Qualifier 4,14204
26-8-19,"['9z', 'Atrapa2']","['14', '16']",Train,La Liga Pro Trust 2019 - Apertura,14203
26-8-19,"['Atrapa2', '9z']","['16', '12']",Inferno,La Liga Pro Trust 2019 - Apertura,14203
26-8-19,"['Vexed', 'Endpoint']","['16', '10']",Overpass,Insomnia65,14202
26-8-19,"['Endpoint', 'Vexed']","['16', '13']",Nuke,Insomnia65,14202
26-8-19,"['Vexed', 'Endpoint']","['16', '14']",Train,Insomnia65,14202
26-8-19,"['Syman', 'AVANGAR']","['10', '16']",Inferno,StarLadder Major 2019 Challengers Stage,14201
26-8-19,"['AVANGAR', 'Syman']","['10', '16']",Mirage,StarLadder Major 2019 Challengers Stage,14201
26-8-19,"['Syman', 'AVANGAR']","['5', '16']",Dust2,StarLadder Major 2019 Challengers Stage,14201
26-8-19,"['forZe', 'DreamEaters']","['10', '16']",Overpass,StarLadder Major 2019 Challengers Stage,14200
26-8-19,"['DreamEaters', 'forZe']","['16', '12']",Mirage,StarLadder Major 2019 Challengers Stage,14200
26-8-19,"['Vitality', 'Grayhound']","['16', '5']",Dust2,StarLadder Major 2019 Challengers Stage,14199
26-8-19,"['Grayhound', 'Vitality']","['16', '14']",Overpass,StarLadder Major 2019 Challengers Stage,14199
26-8-19,"['Vitality', 'Grayhound']","['16', '10']",Inferno,StarLadder Major 2019 Challengers Stage,14199
27-8-19,"['RUFUS', 'Isurus']","['12', '16']",Overpass,Brasil Game Show 2019,14198
27-8-19,"['Isurus', 'RUFUS']","['16', '10']",Mirage,Brasil Game Show 2019,14198
28-8-19,"['WClick', 'Furious']","['9', '16']",Mirage,Aorus League 2019 #3 Southern Cone,14197
28-8-19,"['9z', 'Agressive']","['16', '10']",Overpass,Aorus League 2019 #3 Southern Cone,14196
28-8-19,"['ENCE', 'AVANGAR']","['16', '5']",Overpass,StarLadder Major Berlin 2019,14195
28-8-19,"['Astralis', 'DreamEaters']","['16', '9']",Dust2,StarLadder Major Berlin 2019,14194
28-8-19,"['NRG', 'Renegades']","['16', '14']",Dust2,StarLadder Major Berlin 2019,14193
28-8-19,"['CR4ZY', 'Liquid']","['9', '16']",Mirage,StarLadder Major Berlin 2019,14192
28-8-19,"['Vitality', 'North']","['16', '9']",Inferno,StarLadder Major Berlin 2019,14191
28-8-19,"['FaZe', 'MOUZ']","['16', '8']",Mirage,StarLadder Major Berlin 2019,14190
28-8-19,"['Natus Vincere', 'G2']","['17', '19']",Overpass,StarLadder Major Berlin 2019,14189
28-8-19,"['MIBR', 'NIP']","['16', '12']",Dust2,StarLadder Major Berlin 2019,14188
29-8-19,"['Malvinas', 'Los gurises']","['16', '1']",Dust2,Aorus League 2019 #3 Southern Cone,14187
29-8-19,"['gloryUS', 'Sinisters']","['8', '16']",Dust2,Aorus League 2019 #3 Southern Cone,14186
29-8-19,"['Ground Zero', 'Paradox']","['13', '16']",Inferno,LPL Pro League Season 3,14185
29-8-19,"['Paradox', 'Ground Zero']","['19', '17']",Nuke,LPL Pro League Season 3,14185
29-8-19,"['Renegades', 'AVANGAR']","['13', '16']",Vertigo,StarLadder Major Berlin 2019,14184
29-8-19,"['Natus Vincere', 'DreamEaters']","['16', '7']",Overpass,StarLadder Major Berlin 2019,14183
29-8-19,"['Genuine', 'TRIDENT']","['14', '16']",Mirage,LPL Pro League Season 3,14182
29-8-19,"['TRIDENT', 'Genuine']","['14', '16']",Train,LPL Pro League Season 3,14182
29-8-19,"['TRIDENT', 'Genuine']","['9', '16']",Inferno,LPL Pro League Season 3,14182
29-8-19,"['NIP', 'CR4ZY']","['10', '16']",Train,StarLadder Major Berlin 2019,14181
29-8-19,"['North', 'MOUZ']","['13', '16']",Inferno,StarLadder Major Berlin 2019,14180
29-8-19,"['Liquid', 'NRG']","['9', '16']",Dust2,StarLadder Major Berlin 2019,14179
29-8-19,"['Vitality', 'FaZe']","['16', '7']",Dust2,StarLadder Major Berlin 2019,14178
29-8-19,"['MIBR', 'ENCE']","['8', '16']",Inferno,StarLadder Major Berlin 2019,14177
29-8-19,"['Astralis', 'G2']","['16', '7']",Nuke,StarLadder Major Berlin 2019,14176
30-8-19,"['Malvinas', 'Sinisters']","['16', '13']",Dust2,Aorus League 2019 #3 Southern Cone,14175
30-8-19,"['gloryUS', 'Los gurises']","['16', '10']",Mirage,Aorus League 2019 #3 Southern Cone,14174
30-8-19,"['Lucid Dream', 'Astro']","['11', '16']",Dust2,NEX Invitational 2019 Thailand Finals,14173
30-8-19,"['Astro', 'Lucid Dream']","['7', '16']",Vertigo,NEX Invitational 2019 Thailand Finals,14173
30-8-19,"['Astro', 'Lucid Dream']","['8', '16']",Inferno,NEX Invitational 2019 Thailand Finals,14173
30-8-19,"['Legend', 'Maple']","['1', '16']",Overpass,NEX Invitational 2019 Thailand Finals,14172
30-8-19,"['Maple', 'Legend']","['16', '2']",Train,NEX Invitational 2019 Thailand Finals,14172
30-8-19,"['Paradise', 'BOOT']","['2', '16']",Train,NEX Invitational 2019,14171
30-8-19,"['Revolution', 'Beyond']","['16', '14']",Inferno,NEX Invitational 2019,14170
30-8-19,"['Alpha Red', '5POWER']","['6', '16']",Mirage,NEX Invitational 2019,14169
30-8-19,"['Natus Vincere', 'MOUZ']","['17', '19']",Nuke,StarLadder Major Berlin 2019,14168
30-8-19,"['AVANGAR', 'Liquid']","['22', '18']",Overpass,StarLadder Major Berlin 2019,14167
30-8-19,"['Maple', 'Lucid Dream']","['3', '16']",Mirage,NEX Invitational 2019,14166
30-8-19,"['5POWER', 'BOOT']","['12', '16']",Dust2,NEX Invitational 2019,14165
30-8-19,"['MIBR', 'G2']","['4', '16']",Inferno,StarLadder Major Berlin 2019,14164
30-8-19,"['Lucid Dream', 'Revolution']","['16', '12']",Mirage,NEX Invitational 2019,14163
30-8-19,"['FaZe', 'CR4ZY']","['9', '16']",Mirage,StarLadder Major Berlin 2019,14162
30-8-19,"['Vitality', 'ENCE']","['10', '16']",Nuke,StarLadder Major Berlin 2019,14161
30-8-19,"['ENCE', 'Vitality']","['16', '7']",Dust2,StarLadder Major Berlin 2019,14161
30-8-19,"['DreamEaters', 'Renegades']","['10', '16']",Mirage,StarLadder Major Berlin 2019,14160
30-8-19,"['Renegades', 'DreamEaters']","['16', '8']",Train,StarLadder Major Berlin 2019,14160
30-8-19,"['AVEZ', 'adwokacik']","['16', '10']",Train,V4 Future Sports Festival 2019 Poland Finals,14159
30-8-19,"['adwokacik', 'AVEZ']","['16', '10']",Mirage,V4 Future Sports Festival 2019 Poland Finals,14159
30-8-19,"['AVEZ', 'adwokacik']","['10', '16']",Dust2,V4 Future Sports Festival 2019 Poland Finals,14159
30-8-19,"['Astralis', 'NRG']","['28', '31']",Train,StarLadder Major Berlin 2019,14158
30-8-19,"['NRG', 'Astralis']","['16', '4']",Nuke,StarLadder Major Berlin 2019,14158
30-8-19,"['NIP', 'North']","['8', '16']",Train,StarLadder Major Berlin 2019,14157
30-8-19,"['North', 'NIP']","['16', '4']",Dust2,StarLadder Major Berlin 2019,14157
31-8-19,"['Furious', '9z']","['16', '14']",Overpass,Aorus League 2019 #3 Southern Cone,14156
31-8-19,"['Agressive', 'WClick']","['16', '10']",Mirage,Aorus League 2019 #3 Southern Cone,14155
31-8-19,"['Paradise', 'Alpha Red']","['5', '16']",Vertigo,NEX Invitational 2019,14154
31-8-19,"['Alpha Red', 'Paradise']","['16', '3']",Mirage,NEX Invitational 2019,14154
31-8-19,"['Beyond', 'Maple']","['12', '16']",Mirage,NEX Invitational 2019,14153
31-8-19,"['Maple', 'Beyond']","['16', '14']",Inferno,NEX Invitational 2019,14153
31-8-19,"['Alpha Red', '5POWER']","['4', '16']",Inferno,NEX Invitational 2019,14152
31-8-19,"['5POWER', 'Alpha Red']","['16', '7']",Overpass,NEX Invitational 2019,14152
31-8-19,"['Bl1nK8', 'The Foxes']","['11', '16']",Train,WESG 2019 Cambodia Regional Finals,14151
31-8-19,"['The Foxes', 'Bl1nK8']","['16', '11']",Dust2,WESG 2019 Cambodia Regional Finals,14151
31-8-19,"['G2', 'AVANGAR']","['16', '9']",Dust2,StarLadder Major Berlin 2019,14150
31-8-19,"['G2', 'AVANGAR']","['11', '16']",Inferno,StarLadder Major Berlin 2019,14150
31-8-19,"['AVANGAR', 'G2']","['16', '9']",Overpass,StarLadder Major Berlin 2019,14150
31-8-19,"['Natus Vincere', 'MIBR']","['16', '11']",Mirage,StarLadder Major Berlin 2019,14149
31-8-19,"['MIBR', 'Natus Vincere']","['4', '16']",Inferno,StarLadder Major Berlin 2019,14149
31-8-19,"['Revolution', 'Maple']","['3', '16']",Overpass,NEX Invitational 2019,14148
31-8-19,"['Maple', 'Revolution']","['16', '5']",Inferno,NEX Invitational 2019,14148
31-8-19,"['Bren', 'Fallen5']","['16', '14']",Inferno,Thunder Esports Tour,14147
31-8-19,"['Fallen5', 'Bren']","['3', '16']",Nuke,Thunder Esports Tour,14147
31-8-19,"['PACT', 'Capri Sun']","['4', '16']",Inferno,V4 Future Sports Festival 2019 Poland Finals,14146
31-8-19,"['PACT', 'Capri Sun']","['16', '7']",Dust2,V4 Future Sports Festival 2019 Poland Finals,14146
31-8-19,"['PACT', 'Capri Sun']","['16', '13']",Train,V4 Future Sports Festival 2019 Poland Finals,14146
31-8-19,"['Moops', 'Brute']","['9', '16']",Dust2,Tiger Masters Season 5 Qualifier 2,14145
31-8-19,"['Moops', 'Brute']","['16', '9']",Mirage,Tiger Masters Season 5 Qualifier 2,14145
31-8-19,"['Brute', 'Moops']","['13', '16']",Overpass,Tiger Masters Season 5 Qualifier 2,14145
31-8-19,"['FaZe', 'Renegades']","['19', '22']",Mirage,StarLadder Major Berlin 2019,14144
31-8-19,"['Renegades', 'FaZe']","['3', '16']",Nuke,StarLadder Major Berlin 2019,14144
31-8-19,"['FaZe', 'Renegades']","['14', '16']",Vertigo,StarLadder Major Berlin 2019,14144
31-8-19,"['Gaming Hub', 'Legion']","['5', '16']",Nuke,Dew Gamers Arena 2019,14143
31-8-19,"['Legion', 'Gaming Hub']","['9', '16']",Inferno,Dew Gamers Arena 2019,14143
31-8-19,"['Gaming Hub', 'Legion']","['16', '13']",Mirage,Dew Gamers Arena 2019,14143
31-8-19,"['Vitality', 'MOUZ']","['16', '5']",Vertigo,StarLadder Major Berlin 2019,14142
31-8-19,"['MOUZ', 'Vitality']","['10', '16']",Mirage,StarLadder Major Berlin 2019,14142
31-8-19,"['PACT', 'AVEZ']","['16', '6']",Inferno,V4 Future Sports Festival 2019 Poland Finals,14141
31-8-19,"['PACT', 'AVEZ']","['14', '16']",Nuke,V4 Future Sports Festival 2019 Poland Finals,14141
31-8-19,"['AVEZ', 'PACT']","['16', '11']",Overpass,V4 Future Sports Festival 2019 Poland Finals,14141
31-8-19,"['CR4ZY', 'Astralis']","['11', '16']",Inferno,StarLadder Major Berlin 2019,14140
31-8-19,"['CR4ZY', 'Astralis']","['31', '29']",Dust2,StarLadder Major Berlin 2019,14140
31-8-19,"['CR4ZY', 'Astralis']","['5', '16']",Vertigo,StarLadder Major Berlin 2019,14140
31-8-19,"['North', 'Liquid']","['12', '16']",Mirage,StarLadder Major Berlin 2019,14139
31-8-19,"['North', 'Liquid']","['6', '16']",Dust2,StarLadder Major Berlin 2019,14139
31-8-19,"['eSuba', 'eXtatus']","['3', '16']",Mirage,Tiger Masters Season 5 Qualifier 2,14138
31-8-19,"['eXtatus', 'eSuba']","['16', '19']",Inferno,Tiger Masters Season 5 Qualifier 2,14138
31-8-19,"['eSuba', 'eXtatus']","['9', '16']",Overpass,Tiger Masters Season 5 Qualifier 2,14138
31-8-19,"['AVEZ', 'adwokacik']","['11', '16']",Train,V4 Future Sports Festival 2019 Poland Finals,14137
1-9-19,"['A Point', 'YeakSa']","['16', '2']",Nuke,WESG 2019 Cambodia Regional Finals,14136
1-9-19,"['YeakSa', 'A Point']","['5', '16']",Overpass,WESG 2019 Cambodia Regional Finals,14136
1-9-19,"['5POWER', 'Lucid Dream']","['19', '17']",Mirage,NEX Invitational 2019,14135
1-9-19,"['Lucid Dream', '5POWER']","['16', '5']",Inferno,NEX Invitational 2019,14135
1-9-19,"['5POWER', 'Lucid Dream']","['11', '16']",Train,NEX Invitational 2019,14135
1-9-19,"['Maple', 'BOOT']","['16', '9']",Dust2,NEX Invitational 2019,14134
1-9-19,"['BOOT', 'Maple']","['8', '16']",Mirage,NEX Invitational 2019,14134
1-9-19,"['wrAth', 'FURY']","['11', '16']",Nuke,Infinity Coliseum LAN 53,14133
1-9-19,"['wrAth', 'FURY']","['8', '16']",Dust2,Infinity Coliseum LAN 53,14133
1-9-19,"['Warzone', 'Italy']","['11', '16']",Mirage,961 Gamers CS:GO Nationals,14132
1-9-19,"['Warzone', 'Italy']","['12', '16']",Overpass,961 Gamers CS:GO Nationals,14132
1-9-19,"['need more DM', 'hős utca peek']","['17', '19']",Dust2,Infinity Coliseum LAN 53,14131
1-9-19,"['A Point', 'The Foxes']","['11', '16']",Dust2,WESG 2019 Cambodia Regional Finals,14130
1-9-19,"['The Foxes', 'A Point']","['14', '16']",Overpass,WESG 2019 Cambodia Regional Finals,14130
1-9-19,"['The Foxes', 'A Point']","['13', '16']",Inferno,WESG 2019 Cambodia Regional Finals,14130
1-9-19,"['5POWER', 'BOOT']","['6', '16']",Nuke,NEX Invitational 2019,14129
1-9-19,"['BOOT', '5POWER']","['16', '12']",Dust2,NEX Invitational 2019,14129
1-9-19,"['Renegades', 'G2']","['16', '11']",Vertigo,StarLadder Major Berlin 2019,14128
1-9-19,"['Renegades', 'G2']","['11', '16']",Dust2,StarLadder Major Berlin 2019,14127
1-9-19,"['G2', 'Renegades']","['9', '16']",Inferno,StarLadder Major Berlin 2019,14127
1-9-19,"['Lucid Dream', 'Maple']","['10', '16']",Mirage,NEX Invitational 2019,14126
1-9-19,"['Maple', 'Lucid Dream']","['16', '7']",Inferno,NEX Invitational 2019,14126
1-9-19,"['Area51', 'Vcore Knights']","['16', '7']",Train,961 Gamers CS:GO Nationals,14125
1-9-19,"['Vcore Knights', 'Area51']","['8', '16']",Overpass,961 Gamers CS:GO Nationals,14125
1-9-19,"['hős utca peek', 'wrAth']","['10', '16']",Inferno,Infinity Coliseum LAN 53,14124
1-9-19,"['wrAth', 'hős utca peek']","['16', '10']",Train,Infinity Coliseum LAN 53,14124
1-9-19,"['eSuba', 'Brute']","['12', '16']",Mirage,Tiger Masters Season 5 Qualifier 2,14123
1-9-19,"['eSuba', 'Brute']","['16', '6']",Train,Tiger Masters Season 5 Qualifier 2,14123
1-9-19,"['eSuba', 'Brute']","['13', '16']",Nuke,Tiger Masters Season 5 Qualifier 2,14123
1-9-19,"['Vcore Knights', 'Warzone']","['16', '8']",Dust2,961 Gamers CS:GO Nationals,14122
1-9-19,"['Warzone', 'Vcore Knights']","['16', '11']",Vertigo,961 Gamers CS:GO Nationals,14122
1-9-19,"['Warzone', 'Vcore Knights']","['13', '16']",Overpass,961 Gamers CS:GO Nationals,14122
1-9-19,"['wrAth', 'FURY']","['14', '16']",Dust2,Infinity Coliseum LAN 53,14121
1-9-19,"['FURY', 'wrAth']","['16', '4']",Inferno,Infinity Coliseum LAN 53,14121
1-9-19,"['MOUZ', 'Liquid']","['17', '19']",Mirage,StarLadder Major Berlin 2019,14120
1-9-19,"['MOUZ', 'Liquid']","['20', '22']",Dust2,StarLadder Major Berlin 2019,14120
1-9-19,"['Salamander', 'GAMERZONE']","['17', '19']",Train,V4 Future Sports Festival 2019 Hungary Finals,14119
1-9-19,"['GAMERZONE', 'Salamander']","['7', '16']",Mirage,V4 Future Sports Festival 2019 Hungary Finals,14119
1-9-19,"['GAMERZONE', 'Salamander']","['6', '16']",Nuke,V4 Future Sports Festival 2019 Hungary Finals,14119
1-9-19,"['Salamander', 'GAMERZONE']","['13', '16']",Inferno,V4 Future Sports Festival 2019 Hungary Finals,14119
1-9-19,"[':thinking:', 'EZ4ME']","['16', '10']",Vertigo,V4 Future Sports Festival 2019 CZ/SK Finals,14118
1-9-19,"['EZ4ME', ':thinking:']","['16', '7']",Dust2,V4 Future Sports Festival 2019 CZ/SK Finals,14118
1-9-19,"['EZ4ME', ':thinking:']","['16', '12']",Mirage,V4 Future Sports Festival 2019 CZ/SK Finals,14118
1-9-19,"['Area51', 'Italy']","['5', '16']",Mirage,961 Gamers CS:GO Nationals,14117
1-9-19,"['Italy', 'Area51']","['14', '16']",Overpass,961 Gamers CS:GO Nationals,14117
1-9-19,"['Italy', 'Area51']","['13', '16']",Dust2,961 Gamers CS:GO Nationals,14117
1-9-19,"['Italy', 'Area51']","['16', '11']",Train,961 Gamers CS:GO Nationals,14117
1-9-19,"['Area51', 'Italy']","['12', '16']",Nuke,961 Gamers CS:GO Nationals,14117
1-9-19,"['eXtatus', 'Moops']","['16', '10']",Mirage,Tiger Masters Season 5 Qualifier 2,14116
1-9-19,"['Moops', 'eXtatus']","['16', '12']",Inferno,Tiger Masters Season 5 Qualifier 2,14116
1-9-19,"['Moops', 'eXtatus']","['16', '9']",Overpass,Tiger Masters Season 5 Qualifier 2,14116
1-9-19,"['Natus Vincere', 'CR4ZY']","['11', '16']",Mirage,StarLadder Major Berlin 2019,14115
1-9-19,"['CR4ZY', 'Natus Vincere']","['12', '16']",Inferno,StarLadder Major Berlin 2019,14115
1-9-19,"['Natus Vincere', 'CR4ZY']","['16', '4']",Nuke,StarLadder Major Berlin 2019,14115
2-9-19,"['Izako Boars', 'LDLC']","['8', '16']",Dust2,LOOT.BET Season 4 Closed Qualifier,14114
2-9-19,"['Izako Boars', 'LDLC']","['16', '12']",Nuke,LOOT.BET Season 4 Closed Qualifier,14114
2-9-19,"['Izako Boars', 'LDLC']","['16', '11']",Train,LOOT.BET Season 4 Closed Qualifier,14114
2-9-19,"['SJ', 'Copenhagen Flames']","['16', '8']",Nuke,LOOT.BET Season 4 Closed Qualifier,14113
2-9-19,"['SJ', 'Copenhagen Flames']","['14', '16']",Inferno,LOOT.BET Season 4 Closed Qualifier,14113
2-9-19,"['Copenhagen Flames', 'SJ']","['16', '14']",Mirage,LOOT.BET Season 4 Closed Qualifier,14113
3-9-19,"['9z', 'Agressive']","['14', '16']",Dust2,Aorus League 2019 #3 Southern Cone,14112
3-9-19,"['9z', 'Agressive']","['16', '6']",Train,Aorus League 2019 #3 Southern Cone,14112
3-9-19,"['9z', 'Agressive']","['16', '19']",Overpass,Aorus League 2019 #3 Southern Cone,14112
3-9-19,"['Copenhagen Flames', 'Izako Boars']","['16', '7']",Train,LOOT.BET Season 4 Closed Qualifier,14111
3-9-19,"['Copenhagen Flames', 'Izako Boars']","['12', '16']",Nuke,LOOT.BET Season 4 Closed Qualifier,14111
3-9-19,"['Copenhagen Flames', 'Izako Boars']","['16', '14']",Mirage,LOOT.BET Season 4 Closed Qualifier,14111
3-9-19,"['SJ', 'LDLC']","['16', '13']",Train,LOOT.BET Season 4 Closed Qualifier,14110
3-9-19,"['LDLC', 'SJ']","['12', '16']",Dust2,LOOT.BET Season 4 Closed Qualifier,14110
3-9-19,"['SJ', 'Izako Boars']","['16', '13']",Train,LOOT.BET Season 4 Closed Qualifier,14109
3-9-19,"['SJ', 'Izako Boars']","['16', '11']",Nuke,LOOT.BET Season 4 Closed Qualifier,14109
3-9-19,"['Bulldozer', 'W7M']","['16', '3']",Mirage,Brasil Game Show 2019,14108
3-9-19,"['W7M', 'Bulldozer']","['16', '13']",Inferno,Brasil Game Show 2019,14108
3-9-19,"['W7M', 'Bulldozer']","['16', '3']",Train,Brasil Game Show 2019,14108
3-9-19,"['paiN', 'Keyd']","['16', '8']",Train,Brasil Game Show 2019,14107
3-9-19,"['Keyd', 'paiN']","['19', '22']",Nuke,Brasil Game Show 2019,14107
3-9-19,"['Falkol', 'DETONA']","['12', '16']",Overpass,Brasil Game Show 2019,14106
3-9-19,"['Falkol', 'DETONA']","['16', '13']",Mirage,Brasil Game Show 2019,14106
3-9-19,"['Falkol', 'DETONA']","['13', '16']",Train,Brasil Game Show 2019,14106
4-9-19,"['Make It Happen', 'TRZ']","['16', '10']",Train,Aorus League 2019 #3 Brazil,14105
4-9-19,"['Make It Happen', 'TRZ']","['16', '13']",Dust2,Aorus League 2019 #3 Brazil,14105
4-9-19,"['gloryUS', 'Sinisters']","['16', '13']",Mirage,Aorus League 2019 #3 Southern Cone,14104
4-9-19,"['gloryUS', 'Sinisters']","['9', '16']",Dust2,Aorus League 2019 #3 Southern Cone,14104
4-9-19,"['gloryUS', 'Sinisters']","['13', '16']",Overpass,Aorus League 2019 #3 Southern Cone,14104
4-9-19,"['Heretics', 'Movistar Riders']","['16', '12']",Nuke,LOOT.BET Season 4,14103
4-9-19,"['Movistar Riders', 'Heretics']","['15', '19']",Overpass,LOOT.BET Season 4,14103
4-9-19,"['ex-Epsilon', 'Japaleno']","['16', '14']",Mirage,LOOT.BET Season 4,14102
4-9-19,"['ex-Epsilon', 'Japaleno']","['16', '14']",Overpass,LOOT.BET Season 4,14102
4-9-19,"['Bpro', 'Nordavind']","['18', '22']",Inferno,LOOT.BET Season 4,14101
4-9-19,"['Bpro', 'Nordavind']","['16', '5']",Overpass,LOOT.BET Season 4,14101
4-9-19,"['Nordavind', 'Bpro']","['11', '16']",Mirage,LOOT.BET Season 4,14101
5-9-19,"['Alma', 'Santos']","['19', '22']",Dust2,Aorus League 2019 #3 Brazil,14100
5-9-19,"['Santos', 'Alma']","['7', '16']",Vertigo,Aorus League 2019 #3 Brazil,14100
5-9-19,"['Alma', 'Santos']","['11', '16']",Mirage,Aorus League 2019 #3 Brazil,14100
5-9-19,"['Agressive', 'Malvinas']","['16', '11']",Mirage,Aorus League 2019 #3 Southern Cone,14099
5-9-19,"['Agressive', 'Malvinas']","['8', '16']",Nuke,Aorus League 2019 #3 Southern Cone,14099
5-9-19,"['Agressive', 'Malvinas']","['11', '16']",Dust2,Aorus League 2019 #3 Southern Cone,14099
5-9-19,"['Monky See Monky Do', 'Shidiots']","['16', '4']",Overpass,LPL Pro League Season 3,14098
5-9-19,"['Shidiots', 'Monky See Monky Do']","['2', '16']",Inferno,LPL Pro League Season 3,14098
5-9-19,"['Paradox', 'Genuine']","['16', '4']",Inferno,LPL Pro League Season 3,14097
5-9-19,"['Paradox', 'Genuine']","['16', '12']",Train,LPL Pro League Season 3,14097
5-9-19,"['ENCE', 'Renegades']","['5', '16']",Mirage,StarLadder Major Berlin 2019,14096
5-9-19,"['Renegades', 'ENCE']","['16', '12']",Nuke,StarLadder Major Berlin 2019,14096
5-9-19,"['AVANGAR', 'Vitality']","['16', '9']",Mirage,StarLadder Major Berlin 2019,14095
5-9-19,"['Vitality', 'AVANGAR']","['16', '11']",Inferno,StarLadder Major Berlin 2019,14095
5-9-19,"['Vitality', 'AVANGAR']","['10', '16']",Dust2,StarLadder Major Berlin 2019,14095
6-9-19,"['Santos', 'Make It Happen']","['16', '10']",Nuke,Aorus League 2019 #3 Brazil,14094
6-9-19,"['Make It Happen', 'Santos']","['5', '16']",Dust2,Aorus League 2019 #3 Brazil,14094
6-9-19,"['Furious', 'Sinisters']","['14', '16']",Overpass,Aorus League 2019 #3 Southern Cone,14093
6-9-19,"['Furious', 'Sinisters']","['16', '13']",Dust2,Aorus League 2019 #3 Southern Cone,14093
6-9-19,"['Furious', 'Sinisters']","['16', '11']",Inferno,Aorus League 2019 #3 Southern Cone,14093
6-9-19,"['BOOT', 'XCN']","['16', '8']",Dust2,eXTREMESLAND 2019 SEA Regional Finals,14092
6-9-19,"['FrostFire', 'LaZe']","['6', '16']",Mirage,eXTREMESLAND 2019 SEA Regional Finals,14091
6-9-19,"['NBD', 'ForGlory']","['2', '16']",Mirage,ROG Arena Iran Summer 2019,14090
6-9-19,"['ForGlory', 'NBD']","['16', '12']",Inferno,ROG Arena Iran Summer 2019,14090
6-9-19,"['XCN', 'FrostFire']","['19', '15']",Mirage,eXTREMESLAND 2019 SEA Regional Finals,14089
6-9-19,"['BOOT', 'LaZe']","['16', '2']",Vertigo,eXTREMESLAND 2019 SEA Regional Finals,14088
6-9-19,"['AVANT', 'Genuine']","['14', '16']",Mirage,ESL Australia & NZ Championship Season 9,14087
6-9-19,"['Bren', '30.6']","['16', '7']",Overpass,eXTREMESLAND 2019 SEA Regional Finals,14086
6-9-19,"['AVANT', 'Genuine']","['16', '12']",Train,ESL Australia & NZ Championship Season 9,14085
6-9-19,"['AVANT', 'Genuine']","['16', '13']",Inferno,ESL Australia & NZ Championship Season 9,14085
6-9-19,"['DO OR DIE', 'Immortals']","['16', '12']",Dust2,ROG Arena Iran Summer 2019,14084
6-9-19,"['Immortals', 'DO OR DIE']","['10', '16']",Nuke,ROG Arena Iran Summer 2019,14084
6-9-19,"['Goodfellas', 'Exodus']","['14', '16']",Nuke,eXTREMESLAND 2019 SEA Regional Finals,14083
6-9-19,"['NBD', 'Immortals']","['7', '16']",Mirage,ROG Arena Iran Summer 2019,14082
6-9-19,"['Immortals', 'NBD']","['12', '16']",Inferno,ROG Arena Iran Summer 2019,14082
6-9-19,"['Immortals', 'NBD']","['13', '16']",Overpass,ROG Arena Iran Summer 2019,14082
6-9-19,"['30.6', 'Goodfellas']","['10', '16']",Nuke,eXTREMESLAND 2019 SEA Regional Finals,14081
6-9-19,"['Natus Vincere', 'NRG']","['12', '16']",Dust2,StarLadder Major Berlin 2019,14080
6-9-19,"['NRG', 'Natus Vincere']","['19', '17']",Mirage,StarLadder Major Berlin 2019,14080
