Date,Teams,Score,Map,Event,Series
17-6-18,"['TYLOO', 'NIP']","['5', '16']",Overpass,CS:GO Asia Championships 2018,5968
17-6-18,"['TYLOO', 'NIP']","['16', '9']",Cache,CS:GO Asia Championships 2018,5968
17-6-18,"['ORDER', 'Chiefs']","['13', '16']",Mirage,ESL Australia & NZ Championship Season 6 Finals,5967
17-6-18,"['Chiefs', 'ORDER']","['7', '16']",Cache,ESL Australia & NZ Championship Season 6 Finals,5967
17-6-18,"['Chiefs', 'ORDER']","['16', '3']",Nuke,ESL Australia & NZ Championship Season 6 Finals,5967
17-6-18,"['Beyond', 'GOSU']","['16', '9']",Mirage,IEM Shanghai 2018 Asia Open Qualifier,5966
17-6-18,"['GOSU', 'Beyond']","['7', '16']",Train,IEM Shanghai 2018 Asia Open Qualifier,5966
17-6-18,"['Lucid Dream', 'TNC']","['16', '7']",Mirage,IEM Shanghai 2018 Asia Open Qualifier,5965
17-6-18,"['TNC', 'Lucid Dream']","['16', '12']",Overpass,IEM Shanghai 2018 Asia Open Qualifier,5965
17-6-18,"['Lucid Dream', 'TNC']","['16', '10']",Cache,IEM Shanghai 2018 Asia Open Qualifier,5965
17-6-18,"['Heroic', 'Envy']","['9', '16']",Inferno,CS:GO Asia Championships 2018,5964
17-6-18,"['Heroic', 'Envy']","['16', '12']",Mirage,CS:GO Asia Championships 2018,5964
17-6-18,"['Envy', 'Heroic']","['16', '13']",Train,CS:GO Asia Championships 2018,5964
17-6-18,"['North', 'Red Reserve']","['16', '6']",Nuke,DreamHack Open Summer 2018,5963
17-6-18,"['North', 'Red Reserve']","['11', '16']",Overpass,DreamHack Open Summer 2018,5963
17-6-18,"['Red Reserve', 'North']","['12', '16']",Mirage,DreamHack Open Summer 2018,5963
17-6-18,"['BTRG', '5POWER']","['4', '16']",Inferno,IEM Shanghai 2018 China Open Qualifier,5962
17-6-18,"['5POWER', 'BTRG']","['16', '6']",Mirage,IEM Shanghai 2018 China Open Qualifier,5962
17-6-18,"['MFC', 'CyberZen']","['10', '16']",Inferno,IEM Shanghai 2018 China Open Qualifier,5961
17-6-18,"['CyberZen', 'MFC']","['16', '8']",Train,IEM Shanghai 2018 China Open Qualifier,5961
17-6-18,"['Valiance', 'ALTERNATE aTTaX']","['6', '16']",Mirage,Good Game League 2018,5960
17-6-18,"['Valiance', 'ALTERNATE aTTaX']","['10', '16']",Train,Good Game League 2018,5960
17-6-18,"['Renegades', 'Gambit']","['6', '16']",Cache,DreamHack Open Summer 2018,5959
17-6-18,"['Renegades', 'Gambit']","['13', '16']",Overpass,DreamHack Open Summer 2018,5959
17-6-18,"['Team East', 'Team West']","['9', '16']",Dust2,Showmatch CS:GO,5958
17-6-18,"['MightyWolves', 'Esi Pirmais']","['13', '16']",Nuke,Zowie BenQ GOEXANIMO CS:GO 5x5 #11,5957
17-6-18,"['Esi Pirmais', 'MightyWolves']","['9', '16']",Mirage,Zowie BenQ GOEXANIMO CS:GO 5x5 #11,5957
17-6-18,"['Esi Pirmais', 'MightyWolves']","['14', '16']",Inferno,Zowie BenQ GOEXANIMO CS:GO 5x5 #11,5957
17-6-18,"['HAVU', 'GamePub']","['16', '8']",Mirage,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5956
17-6-18,"['Endpoint', 'UMULUNGI']","['16', '11']",Inferno,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5955
17-6-18,"['Singularity', 'Dark Origin']","['16', '10']",Overpass,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5954
17-6-18,"['zZzZz', 'LDLC']","['12', '16']",Train,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5953
17-6-18,"['NOBO', 'IvrigaFingrar']","['16', '13']",Inferno,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5952
17-6-18,"['Property', 'ENCE']","['8', '16']",Inferno,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5951
17-6-18,"['SJ', 'tomorrow']","['17', '19']",Overpass,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5950
17-6-18,"['Giants', 'Movistar Riders']","['20', '22']",Inferno,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5949
17-6-18,"['Windigo', 'x-kom']","['14', '16']",Train,Good Game League 2018,5948
17-6-18,"['Windigo', 'x-kom']","['14', '16']",Cache,Good Game League 2018,5948
17-6-18,"['Aimhaus', 'deprEST']","['16', '13']",Inferno,Zowie BenQ GOEXANIMO CS:GO 5x5 #11,5947
17-6-18,"['deprEST', 'Aimhaus']","['16', '14']",Overpass,Zowie BenQ GOEXANIMO CS:GO 5x5 #11,5947
17-6-18,"['Aimhaus', 'deprEST']","['16', '11']",Cache,Zowie BenQ GOEXANIMO CS:GO 5x5 #11,5947
17-6-18,"['AGO', 'North']","['20', '22']",Dust2,DreamHack Open Summer 2018,5946
17-6-18,"['AGO', 'North']","['16', '13']",Train,DreamHack Open Summer 2018,5946
17-6-18,"['North', 'AGO']","['16', '10']",Inferno,DreamHack Open Summer 2018,5946
17-6-18,"['NOBO', 'Endpoint']","['16', '14']",Inferno,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5945
17-6-18,"['Endpoint', 'NOBO']","['9', '16']",Cache,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5945
17-6-18,"['Singularity', 'HAVU']","['9', '16']",Mirage,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5944
17-6-18,"['HAVU', 'Singularity']","['16', '2']",Train,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5944
17-6-18,"['LDLC', 'ENCE']","['16', '11']",Nuke,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5943
17-6-18,"['ENCE', 'LDLC']","['16', '3']",Overpass,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5943
17-6-18,"['LDLC', 'ENCE']","['5', '16']",Inferno,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5943
17-6-18,"['tomorrow', 'Movistar Riders']","['10', '16']",Train,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5942
17-6-18,"['tomorrow', 'Movistar Riders']","['16', '5']",Mirage,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5942
17-6-18,"['Movistar Riders', 'tomorrow']","['14', '16']",Overpass,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5942
17-6-18,"['x-kom', 'ALTERNATE aTTaX']","['6', '16']",Overpass,Good Game League 2018,5941
17-6-18,"['ALTERNATE aTTaX', 'x-kom']","['16', '19']",Mirage,Good Game League 2018,5941
17-6-18,"['x-kom', 'ALTERNATE aTTaX']","['16', '14']",Train,Good Game League 2018,5941
17-6-18,"['Aimhaus', 'MightyWolves']","['20', '22']",Inferno,Zowie BenQ GOEXANIMO CS:GO 5x5 #11,5940
17-6-18,"['MightyWolves', 'Aimhaus']","['16', '14']",Mirage,Zowie BenQ GOEXANIMO CS:GO 5x5 #11,5940
17-6-18,"['ENCE', 'HAVU']","['16', '7']",Overpass,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5939
17-6-18,"['HAVU', 'ENCE']","['4', '16']",Train,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5938
17-6-18,"['Japaleno', 'Spirit']","['16', '7']",Overpass,ESEA MDL Season 28 Europe,5937
17-6-18,"['Evolution', 'Space Jam']","['10', '16']",Inferno,Stream.me CIS Challenger League,5936
17-6-18,"['Evolution', 'Space Jam']","['6', '16']",Train,Stream.me CIS Challenger League,5936
17-6-18,"['Complexity', 'Gambit']","['14', '16']",Cache,DreamHack Open Summer 2018,5935
17-6-18,"['Complexity', 'Gambit']","['9', '16']",Inferno,DreamHack Open Summer 2018,5935
17-6-18,"['NOBO', 'tomorrow']","['6', '16']",Dust2,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5934
17-6-18,"['NOBO', 'tomorrow']","['16', '11']",Cache,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5934
17-6-18,"['tomorrow', 'NOBO']","['16', '9']",Mirage,Europe Minor Open Qualifier 4 - FACEIT Major 2018,5934
17-6-18,"['F1-racecar-PEEK', 'Born Again Hard']","['16', '5']",Mirage,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5933
17-6-18,"['F1-racecar-PEEK', 'Born Again Hard']","['16', '11']",Train,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5933
17-6-18,"['Crystal Vision', 'Gorilla Gang']","['11', '16']",Nuke,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5932
17-6-18,"['Gorilla Gang', 'Crystal Vision']","['16', '4']",Overpass,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5932
17-6-18,"['Freedom 35', 'burds treadmill']","['16', '3']",Cache,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5931
17-6-18,"['burds treadmill', 'Freedom 35']","['7', '16']",Nuke,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5931
17-6-18,"['The Pioneers', 'iNTACT']","['16', '13']",Nuke,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5930
17-6-18,"['iNTACT', 'The Pioneers']","['13', '16']",Overpass,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5930
17-6-18,"['FaZe', 'MOUZ']","['16', '6']",Inferno,ESL One Belo Horizonte 2018,5929
17-6-18,"['MOUZ', 'FaZe']","['16', '14']",Cache,ESL One Belo Horizonte 2018,5929
17-6-18,"['FaZe', 'MOUZ']","['12', '16']",Train,ESL One Belo Horizonte 2018,5929
17-6-18,"['MOUZ', 'FaZe']","['9', '16']",Mirage,ESL One Belo Horizonte 2018,5929
17-6-18,"['FaZe', 'MOUZ']","['16', '10']",Dust2,ESL One Belo Horizonte 2018,5929
17-6-18,"['Gorilla Gang', 'Freedom 35']","['8', '16']",Dust2,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5928
17-6-18,"['Freedom 35', 'Gorilla Gang']","['16', '11']",Inferno,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5928
18-6-18,"['The Pioneers', 'F1-racecar-PEEK']","['10', '16']",Train,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5927
18-6-18,"['F1-racecar-PEEK', 'The Pioneers']","['3', '16']",Mirage,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5927
18-6-18,"['The Pioneers', 'F1-racecar-PEEK']","['16', '2']",Cache,Americas Minor North America Open Qualifier 4 - FACEIT Major 2018,5927
18-6-18,"['Virtus.pro', 'TYLOO']","['16', '13']",Mirage,CS:GO Asia Championships 2018,5926
18-6-18,"['TYLOO', 'Virtus.pro']","['8', '16']",Train,CS:GO Asia Championships 2018,5926
18-6-18,"['Natus Vincere', 'Envy']","['16', '13']",Inferno,CS:GO Asia Championships 2018,5925
18-6-18,"['Envy', 'Natus Vincere']","['11', '16']",Mirage,CS:GO Asia Championships 2018,5925
18-6-18,"['OpTic', 'North']","['16', '11']",Inferno,DreamHack Open Summer 2018,5924
18-6-18,"['North', 'OpTic']","['16', '13']",Mirage,DreamHack Open Summer 2018,5924
18-6-18,"['OpTic', 'North']","['22', '18']",Train,DreamHack Open Summer 2018,5924
18-6-18,"['Taboo', 'AVANT']","['6', '16']",Dust2,AOC CyberGamer Premier League Winter 2018,5923
18-6-18,"['Grayhound', 'Dark Sided']","['16', '11']",Mirage,AOC CyberGamer Premier League Winter 2018,5922
18-6-18,"['Natus Vincere', 'Virtus.pro']","['3', '16']",Dust2,CS:GO Asia Championships 2018,5921
18-6-18,"['Virtus.pro', 'Natus Vincere']","['4', '16']",Nuke,CS:GO Asia Championships 2018,5921
18-6-18,"['Virtus.pro', 'Natus Vincere']","['6', '16']",Train,CS:GO Asia Championships 2018,5921
18-6-18,"['AVANT', 'Taboo']","['16', '4']",Inferno,AOC CyberGamer Premier League Winter 2018,5920
18-6-18,"['Signature', 'Beyond']","['6', '16']",Train,IEM Shanghai 2018 Asia Closed Qualifier,5919
18-6-18,"['Beyond', 'Signature']","['16', '3']",Mirage,IEM Shanghai 2018 Asia Closed Qualifier,5919
18-6-18,"['SCARZ Absolute', 'Lucid Dream']","['12', '16']",Overpass,IEM Shanghai 2018 Asia Closed Qualifier,5918
18-6-18,"['Lucid Dream', 'SCARZ Absolute']","['10', '16']",Cache,IEM Shanghai 2018 Asia Closed Qualifier,5918
18-6-18,"['Lucid Dream', 'SCARZ Absolute']","['16', '10']",Mirage,IEM Shanghai 2018 Asia Closed Qualifier,5918
18-6-18,"['Dark Sided', 'Grayhound']","['5', '16']",Overpass,AOC CyberGamer Premier League Winter 2018,5917
18-6-18,"['Surge', 'Legacy']","['11', '16']",Cache,ESEA MDL Season 28 Australia,5916
18-6-18,"['SYF', 'AVANT']","['16', '5']",Inferno,AOC CyberGamer Premier League Winter 2018,5915
18-6-18,"['Chiefs', 'Grayhound']","['5', '16']",Overpass,AOC CyberGamer Premier League Winter 2018,5914
18-6-18,"['AVANT', 'SYF']","['10', '16']",Inferno,AOC CyberGamer Premier League Winter 2018,5913
18-6-18,"['Grayhound', 'Chiefs']","['16', '13']",Cache,AOC CyberGamer Premier League Winter 2018,5912
18-6-18,"['Imperial', 'Gambit']","['16', '12']",Cache,DreamHack Open Summer 2018,5911
18-6-18,"['Gambit', 'Imperial']","['9', '16']",Mirage,DreamHack Open Summer 2018,5911
18-6-18,"['MVP PK', 'Beyond']","['6', '16']",Cache,IEM Shanghai 2018 Asia Closed Qualifier,5910
18-6-18,"['Beyond', 'MVP PK']","['10', '16']",Nuke,IEM Shanghai 2018 Asia Closed Qualifier,5910
18-6-18,"['MVP PK', 'Beyond']","['16', '14']",Mirage,IEM Shanghai 2018 Asia Closed Qualifier,5910
18-6-18,"['BOOT-d[S]', 'Lucid Dream']","['19', '17']",Mirage,IEM Shanghai 2018 Asia Closed Qualifier,5909
18-6-18,"['BOOT-d[S]', 'Lucid Dream']","['14', '16']",Cache,IEM Shanghai 2018 Asia Closed Qualifier,5909
18-6-18,"['Lucid Dream', 'BOOT-d[S]']","['16', '13']",Dust2,IEM Shanghai 2018 Asia Closed Qualifier,5909
18-6-18,"['OpTic', 'Imperial']","['7', '16']",Overpass,DreamHack Open Summer 2018,5908
18-6-18,"['Imperial', 'OpTic']","['16', '12']",Mirage,DreamHack Open Summer 2018,5908
18-6-18,"['PAPERPLANES', 'SJ']","['10', '16']",Dust2,ESEA MDL Season 28 Europe,5907
18-6-18,"['Bajini Puleni', 'SinnerS']","['13', '16']",Cache,Esports Balkan League Season 2,5906
18-6-18,"['PAPERPLANES', 'PRIDE']","['16', '3']",Cache,ESEA MDL Season 28 Europe,5905
18-6-18,"['Nexus', 'MK']","['16', '0']",Inferno,Esports Balkan League Season 2,5904
18-6-18,"['SJ', 'Epsilon']","['16', '4']",Train,ESEA MDL Season 28 Europe,5903
18-6-18,"['SinnerS', 'GameAgents']","['3', '16']",Mirage,Esports Balkan League Season 2,5902
19-6-18,"['W7M', 'Revoltz']","['19', '17']",Mirage,Alienware Liga Pro Gamers Club - JUN/18,5901
19-6-18,"['Isurus', 'Yeah']","['16', '8']",Train,Alienware Liga Pro Gamers Club - JUN/18,5900
19-6-18,"['Furious', 'gloryUS']","['10', '16']",Cache,CGL Professional Season 2,5899
19-6-18,"['Furious', 'gloryUS']","['16', '9']",Overpass,CGL Professional Season 2,5899
19-6-18,"['Forty Six and 2', 'Squirtle Squad']","['1', '16']",Mirage,ESEA MDL Season 28 North America,5898
19-6-18,"['Really Old People', 'Levitate']","['16', '12']",Inferno,ESEA MDL Season 28 North America,5897
19-6-18,"['Swole Patrol', 'The Entourage']","['11', '16']",Overpass,ESEA MDL Season 28 North America,5896
19-6-18,"['Coscu Army', 'C4']","['15', '19']",Mirage,Alienware Liga Pro Gamers Club - JUN/18,5895
19-6-18,"['Really Old People', 'Born']","['9', '16']",Cache,ESEA MDL Season 28 North America,5894
19-6-18,"['Furious', 'FURIA Academy']","['16', '14']",Overpass,Alienware Liga Pro Gamers Club - JUN/18,5893
19-6-18,"['Legacy', 'SYF']","['16', '7']",Cache,AOC CyberGamer Premier League Winter 2018,5892
19-6-18,"['Dark Sided', 'Ground Zero']","['8', '16']",Inferno,AOC CyberGamer Premier League Winter 2018,5891
19-6-18,"['Legacy', 'SYF']","['16', '10']",Inferno,AOC CyberGamer Premier League Winter 2018,5890
19-6-18,"['Beyond', 'SCARZ Absolute']","['16', '10']",Dust2,IEM Shanghai 2018 Asia Closed Qualifier,5889
19-6-18,"['Beyond', 'SCARZ Absolute']","['12', '16']",Mirage,IEM Shanghai 2018 Asia Closed Qualifier,5889
19-6-18,"['Beyond', 'SCARZ Absolute']","['16', '4']",Overpass,IEM Shanghai 2018 Asia Closed Qualifier,5889
19-6-18,"['Signature', 'BOOT-d[S]']","['8', '16']",Cache,IEM Shanghai 2018 Asia Closed Qualifier,5888
19-6-18,"['BOOT-d[S]', 'Signature']","['16', '8']",Mirage,IEM Shanghai 2018 Asia Closed Qualifier,5888
19-6-18,"['Lucid Dream', 'MVP PK']","['16', '12']",Cache,IEM Shanghai 2018 Asia Closed Qualifier,5887
19-6-18,"['Lucid Dream', 'MVP PK']","['16', '9']",Inferno,IEM Shanghai 2018 Asia Closed Qualifier,5887
19-6-18,"['Ground Zero', 'Dark Sided']","['12', '16']",Mirage,AOC CyberGamer Premier League Winter 2018,5886
19-6-18,"['Chiefs', 'Taboo']","['16', '11']",Inferno,AOC CyberGamer Premier League Winter 2018,5885
19-6-18,"['Kinguin', 'Tempo Storm']","['7', '16']",Mirage,Fusion.bet Masters II,5884
19-6-18,"['Tempo Storm', 'Kinguin']","['9', '16']",Train,Fusion.bet Masters II,5884
19-6-18,"['Kinguin', 'Tempo Storm']","['25', '21']",Overpass,Fusion.bet Masters II,5884
19-6-18,"['Ground Zero', 'Legacy']","['9', '16']",Inferno,AOC CyberGamer Premier League Winter 2018,5883
19-6-18,"['Taboo', 'Chiefs']","['6', '16']",Mirage,AOC CyberGamer Premier League Winter 2018,5882
19-6-18,"['Legacy', 'Ground Zero']","['16', '6']",Mirage,AOC CyberGamer Premier League Winter 2018,5881
19-6-18,"['BOOT-d[S]', 'Beyond']","['16', '6']",Dust2,IEM Shanghai 2018 Asia Closed Qualifier,5880
19-6-18,"['Beyond', 'BOOT-d[S]']","['16', '12']",Cache,IEM Shanghai 2018 Asia Closed Qualifier,5880
19-6-18,"['Beyond', 'BOOT-d[S]']","['8', '16']",Mirage,IEM Shanghai 2018 Asia Closed Qualifier,5880
19-6-18,"['DreamEaters', 'forZe']","['8', '16']",Mirage,QIWI TEAM PLAY Season 1,5879
19-6-18,"['forZe', 'DreamEaters']","['22', '20']",Overpass,QIWI TEAM PLAY Season 1,5879
19-6-18,"['LDLC', 'Sprout']","['16', '12']",Nuke,Fusion.bet Masters II,5878
19-6-18,"['Sprout', 'LDLC']","['6', '16']",Train,Fusion.bet Masters II,5878
19-6-18,"['Fear the Reaper', 'ShotCallers']","['16', '10']",Inferno,DreamHack Masters Stockholm 2018 GCC Open Qualifier,5877
19-6-18,"['ShotCallers', 'Fear the Reaper']","['16', '12']",Mirage,DreamHack Masters Stockholm 2018 GCC Open Qualifier,5877
19-6-18,"['ShotCallers', 'Fear the Reaper']","['16', '7']",Train,DreamHack Masters Stockholm 2018 GCC Open Qualifier,5877
19-6-18,"['NASR', 'darks1d3']","['16', '0']",Train,DreamHack Masters Stockholm 2018 GCC Open Qualifier,5876
19-6-18,"['NASR', 'darks1d3']","['16', '1']",Overpass,DreamHack Masters Stockholm 2018 GCC Open Qualifier,5876
19-6-18,"['Movistar Riders', 'SJ']","['16', '12']",Overpass,ESEA MDL Season 28 Europe,5875
19-6-18,"['NOBO', 'ALTERNATE aTTaX']","['12', '16']",Mirage,ESEA MDL Season 28 Europe,5874
19-6-18,"['Chaos', 'Space Jam']","['16', '3']",Train,Betspawn Cup: Nordic vs CIS,5873
19-6-18,"['Space Jam', 'Chaos']","['9', '16']",Dust2,Betspawn Cup: Nordic vs CIS,5873
19-6-18,"['Space Jam', 'Chaos']","['6', '16']",Inferno,Betspawn Cup: Nordic vs CIS,5873
19-6-18,"['k0pfsache', 'Spirit']","['2', '16']",Cache,Legend Series #5,5872
19-6-18,"['Spirit', 'k0pfsache']","['16', '4']",Overpass,Legend Series #5,5872
19-6-18,"['38arbel97ra2', 'darks1d3']","['14', '16']",Cache,DreamHack Masters Stockholm 2018 GCC Open Qualifier,5871
19-6-18,"['NASR', 'OTF']","['16', '5']",Train,DreamHack Masters Stockholm 2018 GCC Open Qualifier,5870
19-6-18,"['NOBO', 'Smoke Criminals']","['16', '14']",Inferno,ESEA MDL Season 28 Europe,5869
19-6-18,"['Royal Bandits', 'iGame.com']","['14', '16']",Inferno,ESEA MDL Season 28 Europe,5868
19-6-18,"['SJ', 'Sprout']","['14', '16']",Inferno,ESEA MDL Season 28 Europe,5867
19-6-18,"['ShotCallers', 'AfterLife']","['16', '9']",Inferno,DreamHack Masters Stockholm 2018 GCC Open Qualifier,5866
19-6-18,"['Fear the Reaper', 'freakss']","['16', '14']",Inferno,DreamHack Masters Stockholm 2018 GCC Open Qualifier,5865
19-6-18,"['Epsilon', 'Spirit']","['9', '16']",Inferno,Legend Series #5,5864
19-6-18,"['Spirit', 'Epsilon']","['16', '7']",Dust2,Legend Series #5,5864
19-6-18,"['NASR', 'ShotCallers']","['16', '12']",Mirage,DreamHack Masters Stockholm 2018 GCC Open Qualifier,5863
19-6-18,"['NASR', 'ShotCallers']","['16', '10']",Train,DreamHack Masters Stockholm 2018 GCC Open Qualifier,5863
19-6-18,"['FriendlyFire', 'iGame.com']","['16', '8']",Mirage,ESEA MDL Season 28 Europe,5862
20-6-18,"['Revoltz', 'Coscu Army']","['8', '16']",Mirage,Alienware Liga Pro Gamers Club - JUN/18,5861
20-6-18,"['Yeah', 'Furious']","['16', '2']",Nuke,Alienware Liga Pro Gamers Club - JUN/18,5860
20-6-18,"['Mythic', 'Gorilla Gang']","['7', '16']",Nuke,ESEA MDL Season 28 North America,5859
20-6-18,"['F1-racecar-PEEK', 'Vikings']","['16', '12']",Overpass,ESEA MDL Season 28 North America,5858
20-6-18,"['C4', 'W7M']","['16', '9']",Cache,Alienware Liga Pro Gamers Club - JUN/18,5857
20-6-18,"['ex-Atmosphere', 'Swole Patrol']","['6', '16']",Cache,ESEA MDL Season 28 North America,5856
20-6-18,"['Vikings', 'The Pioneers']","['16', '8']",Inferno,ESEA MDL Season 28 North America,5855
20-6-18,"['FURIA Academy', 'Isurus']","['5', '16']",Train,Alienware Liga Pro Gamers Club - JUN/18,5854
20-6-18,"['Levitate', 'Dignitas']","['14', '16']",Cache,ESEA MDL Season 28 North America,5853
20-6-18,"['Swole Patrol', 'XFORCE']","['16', '6']",Cache,ESEA MDL Season 28 North America,5852
20-6-18,"['Squirtle Squad', 'Bravado']","['10', '16']",Train,ESEA MDL Season 28 North America,5851
20-6-18,"['ex-Atmosphere', 'Forty Six and 2']","['16', '5']",Train,ESEA MDL Season 28 North America,5850
20-6-18,"['Swole Patrol', 'Prospects']","['16', '8']",Overpass,ESEA MDL Season 28 North America,5849
20-6-18,"['BOOT-d[S]', 'MVP PK']","['16', '8']",Cache,IEM Shanghai 2018 Asia Closed Qualifier,5848
20-6-18,"['BOOT-d[S]', 'MVP PK']","['19', '17']",Inferno,IEM Shanghai 2018 Asia Closed Qualifier,5848
20-6-18,"['Legacy', 'SYF']","['16', '11']",Mirage,DreamHack Masters Stockholm 2018 Oceania Open Qualifier,5847
20-6-18,"['Legacy', 'SYF']","['8', '16']",Nuke,DreamHack Masters Stockholm 2018 Oceania Open Qualifier,5847
20-6-18,"['SYF', 'Legacy']","['10', '16']",Inferno,DreamHack Masters Stockholm 2018 Oceania Open Qualifier,5847
20-6-18,"['Grayhound', 'Ground Zero']","['16', '1']",Inferno,DreamHack Masters Stockholm 2018 Oceania Open Qualifier,5846
20-6-18,"['Grayhound', 'Ground Zero']","['16', '14']",Mirage,DreamHack Masters Stockholm 2018 Oceania Open Qualifier,5846
20-6-18,"['BOOT-d[S]', 'Lucid Dream']","['16', '11']",Cache,IEM Shanghai 2018 Asia Closed Qualifier,5845
20-6-18,"['BOOT-d[S]', 'Lucid Dream']","['16', '14']",Dust2,IEM Shanghai 2018 Asia Closed Qualifier,5845
20-6-18,"['Lucid Dream', 'BOOT-d[S]']","['11', '16']",Mirage,IEM Shanghai 2018 Asia Closed Qualifier,5845
20-6-18,"['forZe', 'Winstrike']","['16', '14']",Train,M.Game League 2,5844
20-6-18,"['Winstrike', 'forZe']","['11', '16']",Inferno,M.Game League 2,5843
20-6-18,"['Japaleno', 'Sprout']","['16', '11']",Mirage,Fusion.bet Masters II,5842
20-6-18,"['Sprout', 'Japaleno']","['8', '16']",Overpass,Fusion.bet Masters II,5842
20-6-18,"['Movistar Riders', 'Vexed']","['6', '16']",Mirage,ESEA MDL Season 28 Europe,5841
20-6-18,"['GoodJob', 'Evolution']","['16', '12']",Dust2,Rivalry CIS Invitational,5840
20-6-18,"['GoodJob', 'Evolution']","['16', '2']",Inferno,Rivalry CIS Invitational,5840
20-6-18,"['ALTERNATE aTTaX', 'SJ']","['16', '12']",Overpass,ESEA MDL Season 28 Europe,5839
20-6-18,"['Smoke Criminals', 'PAPERPLANES']","['16', '11']",Mirage,ESEA MDL Season 28 Europe,5838
20-6-18,"['Winstrike', 'EPG']","['16', '7']",Train,QIWI TEAM PLAY Season 1,5837
20-6-18,"['Winstrike', 'EPG']","['16', '8']",Mirage,QIWI TEAM PLAY Season 1,5837
20-6-18,"['Royal Bandits', 'Smoke Criminals']","['16', '4']",Mirage,ESEA MDL Season 28 Europe,5836
20-6-18,"['Sprout', 'PACT']","['19', '17']",Nuke,ESEA MDL Season 28 Europe,5835
20-6-18,"['Royal Bandits', 'FriendlyFire']","['16', '14']",Inferno,ESEA MDL Season 28 Europe,5834
20-6-18,"['PACT', 'NOBO']","['16', '10']",Mirage,ESEA MDL Season 28 Europe,5833
21-6-18,"['Revoltz', 'C4']","['14', '16']",Mirage,Alienware Liga Pro Gamers Club - JUN/18,5832
21-6-18,"['Yeah', 'FURIA Academy']","['18', '22']",Inferno,Alienware Liga Pro Gamers Club - JUN/18,5831
21-6-18,"['Velocity', 'Mythic']","['10', '16']",Train,ESEA MDL Season 28 North America,5830
21-6-18,"['Vikings', 'Prospects']","['16', '11']",Inferno,ESEA MDL Season 28 North America,5829
21-6-18,"['eUnited', 'Bravado']","['13', '16']",Cache,ESL One New York 2018 North America Open Qualifier,5828
21-6-18,"['Velocity', 'Forty Six and 2']","['16', '14']",Cache,ESEA MDL Season 28 North America,5827
21-6-18,"['Freedom 35', 'TeamOne']","['16', '10']",Train,ESL One New York 2018 North America Open Qualifier,5826
21-6-18,"['Complexity', 'The Pioneers']","['16', '1']",Mirage,ESL One New York 2018 North America Open Qualifier,5825
21-6-18,"['W7M', 'Coscu Army']","['16', '3']",Mirage,Alienware Liga Pro Gamers Club - JUN/18,5824
21-6-18,"['boxr', 'Swole Patrol']","['9', '16']",Overpass,ESL One New York 2018 North America Open Qualifier,5823
21-6-18,"['Furious', 'Isurus']","['9', '16']",Overpass,Alienware Liga Pro Gamers Club - JUN/18,5822
21-6-18,"['XFORCE', 'Fam143']","['6', '16']",Mirage,ESEA MDL Season 28 North America,5821
21-6-18,"['The Entourage', 'Prospects']","['14', '16']",Inferno,ESEA MDL Season 28 North America,5820
21-6-18,"['ORDER', 'Dark Sided']","['16', '13']",Overpass,DreamHack Masters Stockholm 2018 Oceania Open Qualifier,5819
21-6-18,"['ORDER', 'Dark Sided']","['16', '5']",Cache,DreamHack Masters Stockholm 2018 Oceania Open Qualifier,5819
21-6-18,"['TheMongolz', '5POWER']","['11', '16']",Inferno,IEM Shanghai 2018 China Closed Qualifier,5818
