Date,Team1,Team2,Score,Map,Event,Series
13-11-21,"['Fjerritslev Gymnasium', 'Boye', 'Scr0b', 'Bonfire', 'leakz', 'V1kz-']","['GAARDEN', 'kev', 'Nizzen', 'Coronaz', 'lilja', 'Sebz']","['13', '16']",Nuke,Road to Astralis Nexus 2021,1044
13-11-21,"['Apeks Rebels', 'H0land', 'SLY', 'shyyne', 'Trax', 'sense']","['Bitfix', 'Spredd', 'Jokkum', 'Philip', 'gazi', 'Woody']","['16', '6']",Overpass,Elisa Invitational Winter 2021 Norway Closed Qualifier,1043
13-11-21,"['Apeks Rebels', 'sense', 'H0land', 'Trax', 'shyyne', 'SLY']","['Bitfix', 'gazi', 'Woody', 'Spredd', 'Jokkum', 'thomassen ']","['6', '16']",Vertigo,Elisa Invitational Winter 2021 Norway Closed Qualifier,1043
13-11-21,"['9INE', 'aybeN', 'jayzaR', 'kasi', 'abbelol', 'heavy']","['KappaB', 'AlekS', 'Veniuz', 'pupcake', 'zeak', 'Karma']","['14', '16']",Ancient,Elisa Invitational Winter 2021 Sweden Closed Qualifier,1042
13-11-21,"['9INE', 'heavy', 'aybeN', 'jayzaR', 'abbelol', 'kasi']","['KappaB', 'Karma', 'pupcake', 'Veniuz', 'AlekS', 'zeak']","['13', '16']",Mirage,Elisa Invitational Winter 2021 Sweden Closed Qualifier,1042
13-11-21,"['9INE', 'kasi', 'jayzaR', 'heavy', 'abbelol', 'aybeN']","['KappaB', 'Karma', 'Veniuz', 'zeak', 'AlekS', 'pupcake']","['7', '16']",Overpass,Elisa Invitational Winter 2021 Sweden Closed Qualifier,1042
13-11-21,"['Fiend', 'v1c7oR', 'REDSTAR', 'dream3r', 'bubble', 'h4rn']","['D13', 'Annihilation', 'yAmi', 'shinobi', 'xerolte', 'tamir']","['10', '16']",Nuke,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier,1041
13-11-21,"['Fiend', 'REDSTAR', 'bubble', 'dream3r', 'v1c7oR', 'h4rn']","['D13', 'Annihilation', 'shinobi', 'xerolte', 'yAmi', 'tamir']","['14', '16']",Dust2,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier,1041
13-11-21,"['Fiend', 'REDSTAR', 'dream3r', 'v1c7oR', 'h4rn', 'bubble']","['D13', 'Annihilation', 'shinobi', 'xerolte', 'tamir', 'yAmi']","['13', '16']",Inferno,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier,1041
13-11-21,"['Young Ninjas', 'Sapec', 'ztr', 'phzy', 'debo', 'Ro1f']","['MOUZ NXT', 'torzsi', 'szejn', 'JDC', 'siuhy', 'xertioN']","['15', '19']",Nuke, WePlay Academy League Season 2 Finals,1040
13-11-21,"['Young Ninjas', 'ztr', 'Sapec', 'Ro1f', 'phzy', 'debo']","['MOUZ NXT', 'torzsi', 'szejn', 'xertioN', 'siuhy', 'JDC']","['16', '1']",Ancient, WePlay Academy League Season 2 Finals,1040
13-11-21,"['FTW', 'Lr0z1n', 'NABOWOW', 'arrozdoce', 'ewjerkz', 'DDias']","['OFFSET', 'RIZZZ', 'shellzi', 'EasTor', 'NOPEEJ', 'snapy']","['4', '16']",Nuke,Master League Portugal VIII Finals,1039
13-11-21,"['FTW', 'Lr0z1n', 'ewjerkz', 'DDias', 'NABOWOW', 'arrozdoce']","['OFFSET', 'NOPEEJ', 'RIZZZ', 'snapy', 'EasTor', 'shellzi']","['16', '7']",Ancient,Master League Portugal VIII Finals,1039
13-11-21,"['NLG', 's1n', 'red', 'kyuubii', 'pdy', 'xenn']","['Sprout', 'faveN', 'slaxz-', 'Spiidi', 'raalz', 'KEi']","['16', '8']",Dust2,ESL Meisterschaft Autumn 2021,1038
13-11-21,"['NLG', 'kyuubii', 'pdy', 'red', 'xenn', 's1n']","['Sprout', 'KEi', 'faveN', 'raalz', 'slaxz-', 'Spiidi']","['16', '7']",Vertigo,ESL Meisterschaft Autumn 2021,1037
13-11-21,"['KOVA', 'uli', 'Twixie', 'Airax', 'Spargo', 'zks']","['SJ', 'Jimpphat', 'SADDYX', 'ottoNd', 'HENU', 'Jelo']","['11', '16']",Nuke,Elisa Invitational Winter 2021 Finland Closed Qualifier,1036
13-11-21,"['KOVA', 'uli', 'Spargo', 'zks', 'Airax', 'Twixie']","['SJ', 'Jelo', 'SADDYX', 'arvid', 'Jimpphat', 'HENU']","['16', '12']",Mirage,Elisa Invitational Winter 2021 Finland Closed Qualifier,1036
13-11-21,"['BIG', 'gade', 'syrsoN', 'k1to', 'tiziaN', 'tabseN']","['forZe', 'KENSI', 'Jerry', 'Norwi', 'shalfey', 'zorte']","['16', '19']",Inferno,DreamHack Open November 2021,1035
13-11-21,"['BIG', 'syrsoN', 'tabseN', 'k1to', 'gade', 'tiziaN']","['forZe', 'Jerry', 'KENSI', 'Norwi', 'zorte', 'shalfey']","['10', '16']",Dust2,DreamHack Open November 2021,1035
13-11-21,"['BIG', 'tabseN', 'k1to', 'gade', 'syrsoN', 'tiziaN']","['forZe', 'Jerry', 'shalfey', 'zorte', 'Norwi', 'KENSI']","['8', '16']",Nuke,DreamHack Open November 2021,1035
13-11-21,"['X Gamer', 'susp', 'melonhead', 'nomiss', 'magi', 'flawless']","['Daddypeek', 'shellzy', 'maxster', 'Cazzius', 'k0lty', 'naesman']","['6', '16']",Inferno,Elisa Invitational Winter 2021 Sweden Closed Qualifier,1034
13-11-21,"['X Gamer', 'magi', 'susp', 'nomiss', 'flawless', 'melonhead']","['Daddypeek', 'maxster', 'naesman', 'shellzy', 'k0lty', 'Cazzius']","['16', '9']",Mirage,Elisa Invitational Winter 2021 Sweden Closed Qualifier,1034
13-11-21,"['Stars Horizon', 'GYZER', 'UnK', 'vLa', 'lukz', 'hoax']","['Liberty', 'kye', 'skullz', 'remix', 'dok', 'cidZzZ']","['7', '16']",Overpass,CBCS Masters 2021,1033
13-11-21,"['Stars Horizon', 'lukz', 'UnK', 'vLa', 'GYZER', 'hoax']","['Liberty', 'dok', 'remix', 'kye', 'cidZzZ', 'skullz']","['19', '17']",Ancient,CBCS Masters 2021,1033
13-11-21,"['InControl', 'STRiiDER', 'Andrew', 'krotomo', 'arcade', 'kmrn']","['New Threat', 'bilenko', 'Hyena', 'clipsanity', 'Fatality', 'sodreamX']","['19', '17']",Vertigo,Fragadelphia 16 The Block,1032
13-11-21,"['InControl', 'Andrew', 'STRiiDER', 'arcade', 'kmrn', 'krotomo']","['New Threat', 'clipsanity', 'bilenko', 'Fatality', 'sodreamX', 'Hyena']","['7', '16']",Nuke,Fragadelphia 16 The Block,1032
13-11-21,"['YeniCherry', 'C0C0', 'Brashi', 'Gurtzz', 'KaKi', 'G3DITOR']","[""Heretic's Day Care"", 'heretic', 'Drew', 'Slugy', 'Izik', 'tatm']","['5', '16']",Ancient,Fragadelphia 16 The Block,1031
13-11-21,"['YeniCherry', 'KaKi', 'Gurtzz', 'C0C0', 'Brashi', 'G3DITOR']","[""Heretic's Day Care"", 'heretic', 'tatm', 'Izik', 'Slugy', 'Drew']","['16', '9']",Nuke,Fragadelphia 16 The Block,1031
13-11-21,"['Northern Forces', 'D4rtyMontana', 'Wilky', 'MoMo', 'EllisoN', 'sam']","['Strife', 'J0LZ', 'SATURN', 'SLIGHT', 'stamina', 'brett']","['8', '16']",Nuke,ESEA Autumn 2021 Cash Cup 5 North America,1030
13-11-21,"['Detonate', 'Delta9', 'silas', 'Sutter', 'Swahn', 'Ghostii']","['RBG', 'jitter', 'HexT', 'wiz', 'chop', 'Axed']","['9', '16']",Overpass,ESEA Autumn 2021 Cash Cup 5 North America,1029
13-11-21,"['Triumph', 'RZU', 'viz', 'xCeeD', 'cxzi', 'grape']","['ATK', 'Cooper', 'mango', 'motm', 'MisteM', 'Fadey']","['16', '12']",Inferno,ESEA Autumn 2021 Cash Cup 5 North America,1028
13-11-21,"['ChocoCheck', 'jeorgesnorts', 'CLASIA', 'JazzPimp', 'XotiC', 'nosraC']","['Green Tea Party', 'Brian2K', 'Penguin', 'AtomiK', 'Calix', '1goon']","['16', '6']",Inferno,ESEA Autumn 2021 Cash Cup 5 North America,1027
13-11-21,"['Kings of Content', 'tarik', 'FalleN', 'Brehze', 'RUSH', 'Stewie2K']","['MIBR', 'boltz', 'JOTA', 'WOOD7', 'Tuurtle', 'exit']","['8', '16']",Vertigo,iBUYPOWER Mythic Masters Winter 2021,1026
13-11-21,"['Kings of Content', 'RUSH', 'FalleN', 'tarik', 'Stewie2K', 'Brehze']","['MIBR', 'boltz', 'JOTA', 'Tuurtle', 'exit', 'WOOD7']","['8', '16']",Inferno,iBUYPOWER Mythic Masters Winter 2021,1026
13-11-21,"['Kings of Content', 'Stewie2K', 'FalleN', 'Brehze', 'tarik', 'RUSH']","['MIBR', 'Tuurtle', 'boltz', 'WOOD7', 'JOTA', 'exit']","['16', '6']",Dust2,iBUYPOWER Mythic Masters Winter 2021,1026
13-11-21,"['Keyd', 'ponter', 't9rnay', 'raafa', 'lub', 'abr']","['INTZ', 'nolkz', 'roz', 'paredao', 'gon', 'paiva']","['9', '16']",Nuke,CBCS Masters 2021,1025
13-11-21,"['Keyd', 'raafa', 't9rnay', 'lub', 'abr', 'ponter']","['INTZ', 'gon', 'paiva', 'nolkz', 'paredao', 'roz']","['9', '16']",Mirage,CBCS Masters 2021,1025
13-11-21,"['Keyd', 't9rnay', 'ponter', 'raafa', 'abr', 'lub']","['INTZ', 'gon', 'paiva', 'nolkz', 'paredao', 'roz']","['16', '13']",Ancient,CBCS Masters 2021,1025
14-11-21,"['Lavender', 'Xirt', 'shepherd', 'Stuffing', 'NoVa', 'Waddill']","['PG', 'Arktos', 'Joshyy', 'Louie', 'captai', 'Nixs']","['16', '9']",Nuke,Fragadelphia 16 The Block,1024
14-11-21,"['Lavender', 'Xirt', 'Stuffing', 'Waddill', 'NoVa', 'shepherd']","['PG', 'Louie', 'Nixs', 'captai', 'Joshyy', 'Arktos']","['22', '20']",Mirage,Fragadelphia 16 The Block,1024
14-11-21,"['Lavender', 'NoVa', 'Xirt', 'shepherd', 'Waddill', 'Stuffing']","['PG', 'Arktos', 'Joshyy', 'Louie', 'Nixs', 'captai']","['14', '16']",Overpass,Fragadelphia 16 The Block,1024
14-11-21,"['Drypeek', 'L1', 'KenZ', 'Gank88', 'imueslesstrash', 'ch1py']","['All Gas No Brakes', 'febreeze', 'ryuzaki', 'davd', 'NICKHALDEN', 'Stx']","['16', '9']",Vertigo,Fragadelphia 16 The Block,1023
14-11-21,"['Drypeek', 'L1', 'Gank88', 'KenZ', 'ch1py', 'imueslesstrash']","['All Gas No Brakes', 'febreeze', 'ryuzaki', 'NICKHALDEN', 'Stx', 'davd']","['14', '16']",Inferno,Fragadelphia 16 The Block,1023
14-11-21,"[""Heretic's Day Care"", 'Izik', 'tatm', 'Drew', 'heretic', 'Slugy']","['InControl', 'STRiiDER', 'Andrew', 'arcade', 'kmrn', 'krotomo']","['9', '16']",Ancient,Fragadelphia 16 The Block,1022
14-11-21,"[""Heretic's Day Care"", 'Izik', 'Drew', 'Slugy', 'tatm', 'heretic']","['InControl', 'STRiiDER', 'Andrew', 'krotomo', 'kmrn', 'arcade']","['13', '16']",Nuke,Fragadelphia 16 The Block,1022
14-11-21,"[""Heretic's Day Care"", 'tatm', 'Drew', 'Slugy', 'heretic', 'Izik']","['InControl', 'arcade', 'kmrn', 'Andrew', 'STRiiDER', 'krotomo']","['10', '16']",Overpass,Fragadelphia 16 The Block,1022
14-11-21,"['TeamOne', 'xns', 'Maluk3', 'malbsMd', 'pesadelo', 'prt']","['Bad News Bears', 'junior', 'Swisher', 'Spongey', 'Shakezullah', 'Bwills']","['10', '16']",Mirage,iBUYPOWER Mythic Masters Winter 2021,1021
14-11-21,"['TeamOne', 'pesadelo', 'xns', 'malbsMd', 'Maluk3', 'prt']","['Bad News Bears', 'Swisher', 'junior', 'Shakezullah', 'Spongey', 'Bwills']","['14', '16']",Ancient,iBUYPOWER Mythic Masters Winter 2021,1021
14-11-21,"['TeamOne', 'pesadelo', 'xns', 'Maluk3', 'malbsMd', 'prt']","['Bad News Bears', 'junior', 'Shakezullah', 'Spongey', 'Bwills', 'Swisher']","['16', '5']",Nuke,iBUYPOWER Mythic Masters Winter 2021,1021
14-11-21,"['SINNERS', 'NEOFRAG', 'oskar', 'SHOCK', 'ZEDKO', 'beastik']","['ONYX', 'Impulse', 'DiMKE', 'ArroW', 'bondik', 'Dav']","['11', '16']",Inferno,V4 Future Sports Festival 2021 Play-In,1020
14-11-21,"['FTW', 'arrozdoce', 'Lr0z1n', 'ewjerkz', 'DDias', 'NABOWOW']","['eXploit', 'pr', 'renatoohaxx', 'Ag1l', 'obj', 'BLOODZ']","['10', '16']",Dust2,Master League Portugal VIII Finals,1019
14-11-21,"['FTW', 'DDias', 'ewjerkz', 'arrozdoce', 'NABOWOW', 'Lr0z1n']","['eXploit', 'obj', 'Ag1l', 'renatoohaxx', 'pr', 'BLOODZ']","['8', '16']",Vertigo,Master League Portugal VIII Finals,1019
14-11-21,"['FTW', 'arrozdoce', 'ewjerkz', 'Lr0z1n', 'NABOWOW', 'DDias']","['eXploit', 'renatoohaxx', 'pr', 'obj', 'Ag1l', 'BLOODZ']","['11', '16']",Ancient,Master League Portugal VIII Finals,1019
14-11-21,"['MAD Lions', 'Woro2k', 'jL', 'sausol', 'TMB', 'b0RUP']","['forZe', 'KENSI', 'Jerry', 'Norwi', 'zorte', 'shalfey']","['16', '10']",Overpass,DreamHack Open November 2021,1018
14-11-21,"['MAD Lions', 'Woro2k', 'sausol', 'jL', 'b0RUP', 'TMB']","['forZe', 'shalfey', 'zorte', 'KENSI', 'Jerry', 'Norwi']","['16', '9']",Inferno,DreamHack Open November 2021,1018
14-11-21,"['MAD Lions', 'sausol', 'Woro2k', 'jL', 'TMB', 'b0RUP']","['forZe', 'KENSI', 'shalfey', 'zorte', 'Jerry', 'Norwi']","['16', '13']",Vertigo,DreamHack Open November 2021,1018
14-11-21,"['AGO', 'F1KU', 'mhL', 'kRaSnaL', 'leman', 'Furlan']","['eSuba', 'Blogg1s', 'twist', 'luko', 'sAvana1', 'Pechyn']","['16', '19']",Nuke,V4 Future Sports Festival 2021 Play-In,1017
14-11-21,"['Fiend', 'h4rn', 'REDSTAR', 'SHiPZ', 'bubble', 'dream3r']","['Budapest Five', 'kory', 'Aaron', 'fleav', 'coolio', 'bodito']","['13', '16']",Mirage,V4 Future Sports Festival 2021 Play-In,1016
14-11-21,"['Young Ninjas', 'Sapec', 'ztr', 'Ro1f', 'debo', 'phzy']","['NAVI Junior', 'm0NESY', 'Aunkere', 'headtr1ck', 'fear', 'flamie']","['10', '16']",Overpass, WePlay Academy League Season 2 Finals,1015
14-11-21,"['Young Ninjas', 'Ro1f', 'phzy', 'debo', 'ztr', 'Sapec']","['NAVI Junior', 'm0NESY', 'headtr1ck', 'Aunkere', 'flamie', 'fear']","['3', '16']",Mirage, WePlay Academy League Season 2 Finals,1015
14-11-21,"['Young Ninjas', 'ztr', 'Sapec', 'phzy', 'Ro1f', 'debo']","['NAVI Junior', 'Aunkere', 'm0NESY', 'flamie', 'fear', 'headtr1ck']","['9', '16']",Inferno, WePlay Academy League Season 2 Finals,1015
14-11-21,"['fnatic', 'smooya', 'KRIMZ', 'ALEX', 'mezii', 'Brollan']","['BIG', 'syrsoN', 'tabseN', 'k1to', 'tiziaN', 'gade']","['3', '16']",Inferno,DreamHack Open November 2021,1014
14-11-21,"['fnatic', 'Brollan', 'smooya', 'mezii', 'KRIMZ', 'ALEX']","['BIG', 'tabseN', 'gade', 'k1to', 'tiziaN', 'syrsoN']","['16', '12']",Vertigo,DreamHack Open November 2021,1014
14-11-21,"['fnatic', 'Brollan', 'KRIMZ', 'ALEX', 'mezii', 'smooya']","['BIG', 'tabseN', 'tiziaN', 'gade', 'syrsoN', 'k1to']","['10', '16']",Ancient,DreamHack Open November 2021,1014
14-11-21,"['Enterprise', 'The eLiVe', 'MATYS', 'manguss', 'ADEJIS', 'forsyy']","['Wisla Krakow', 'jedqr', 'Goofy', 'phr', 'Markoś', 'SZPERO']","['10', '16']",Ancient,V4 Future Sports Festival 2021 Play-In,1013
14-11-21,"['YeniCherry', 'Gurtzz', 'Brashi', 'KaKi', 'C0C0', 'G3DITOR']","['PG', 'Joshyy', 'Nixs', 'captai', 'Louie', 'Arktos']","['16', '11']",Vertigo,Fragadelphia 16 The Block,1012
14-11-21,"['YeniCherry', 'C0C0', 'G3DITOR', 'KaKi', 'Brashi', 'Gurtzz']","['PG', 'Arktos', 'Louie', 'Nixs', 'Joshyy', 'captai']","['3', '16']",Inferno,Fragadelphia 16 The Block,1012
14-11-21,"['New Threat', 'clipsanity', 'Fatality', 'bilenko', 'Hyena', 'sodreamX']","['Drypeek', 'L1', 'KenZ', 'imueslesstrash', 'Gank88', 'ch1py']","['4', '16']",Dust2,Fragadelphia 16 The Block,1011
14-11-21,"['New Threat', 'bilenko', 'sodreamX', 'Hyena', 'clipsanity', 'Fatality']","['Drypeek', 'L1', 'Gank88', 'imueslesstrash', 'ch1py', 'KenZ']","['11', '16']",Ancient,Fragadelphia 16 The Block,1011
14-11-21,"['New Threat', 'clipsanity', 'sodreamX', 'bilenko', 'Fatality', 'Hyena']","['Drypeek', 'KenZ', 'Gank88', 'L1', 'imueslesstrash', 'ch1py']","['10', '16']",Inferno,Fragadelphia 16 The Block,1011
14-11-21,"['OFFSET', 'snapy', 'RIZZZ', 'shellzi', 'NOPEEJ', 'EasTor']","['FTW', 'Lr0z1n', 'arrozdoce', 'ewjerkz', 'NABOWOW', 'DDias']","['16', '9']",Inferno,Master League Portugal VIII Finals,1010
14-11-21,"['OFFSET', 'snapy', 'RIZZZ', 'NOPEEJ', 'EasTor', 'shellzi']","['FTW', 'ewjerkz', 'Lr0z1n', 'DDias', 'NABOWOW', 'arrozdoce']","['14', '16']",Nuke,Master League Portugal VIII Finals,1010
14-11-21,"['OFFSET', 'EasTor', 'snapy', 'shellzi', 'RIZZZ', 'NOPEEJ']","['FTW', 'Lr0z1n', 'arrozdoce', 'DDias', 'ewjerkz', 'NABOWOW']","['16', '12']",Ancient,Master League Portugal VIII Finals,1010
14-11-21,"['SINNERS', 'NEOFRAG', 'oskar', 'SHOCK', 'beastik', 'ZEDKO']","['AGO', 'F1KU', 'kRaSnaL', 'mhL', 'Furlan', 'leman']","['11', '16']",Ancient,V4 Future Sports Festival 2021 Play-In,1009
14-11-21,"['SINNERS', 'NEOFRAG', 'SHOCK', 'oskar', 'ZEDKO', 'beastik']","['AGO', 'Furlan', 'kRaSnaL', 'leman', 'mhL', 'F1KU']","['7', '16']",Inferno,V4 Future Sports Festival 2021 Play-In,1009
14-11-21,"['MOUZ NXT', 'siuhy', 'JDC', 'xertioN', 'torzsi', 'szejn']","['NAVI Junior', 'fear', 'Aunkere', 'm0NESY', 'flamie', 'headtr1ck']","['16', '11']",Dust2, WePlay Academy League Season 2 Finals,1008
14-11-21,"['MOUZ NXT', 'szejn', 'JDC', 'torzsi', 'xertioN', 'siuhy']","['NAVI Junior', 'm0NESY', 'Aunkere', 'flamie', 'fear', 'headtr1ck']","['11', '16']",Vertigo, WePlay Academy League Season 2 Finals,1008
14-11-21,"['YeniCherry', 'C0C0', 'Brashi', 'Gurtzz', 'G3DITOR', 'KaKi']","['Drypeek', 'Gank88', 'KenZ', 'ch1py', 'L1', 'imueslesstrash']","['9', '16']",Dust2,Fragadelphia 16 The Block,1007
14-11-21,"['YeniCherry', 'Brashi', 'C0C0', 'KaKi', 'G3DITOR', 'Gurtzz']","['Drypeek', 'ch1py', 'KenZ', 'L1', 'imueslesstrash', 'Gank88']","['16', '13']",Inferno,Fragadelphia 16 The Block,1007
14-11-21,"['Party Astronauts', 'Infinite', 'PwnAlone', 'cynic', 'djay', 'ben1337']","['Bad News Bears', 'junior', 'Swisher', 'Spongey', 'Bwills', 'Shakezullah']","['13', '16']",Dust2,iBUYPOWER Mythic Masters Winter 2021,1006
14-11-21,"['Party Astronauts', 'Infinite', 'PwnAlone', 'cynic', 'ben1337', 'djay']","['Bad News Bears', 'Bwills', 'junior', 'Shakezullah', 'Spongey', 'Swisher']","['10', '16']",Inferno,iBUYPOWER Mythic Masters Winter 2021,1006
14-11-21,"['Party Astronauts', 'djay', 'Infinite', 'PwnAlone', 'cynic', 'ben1337']","['Bad News Bears', 'Bwills', 'Spongey', 'junior', 'Swisher', 'Shakezullah']","['10', '16']",Mirage,iBUYPOWER Mythic Masters Winter 2021,1006
14-11-21,"['Fiend', 'REDSTAR', 'h4rn', 'dream3r', 'bubble', 'SHiPZ']","['Wisla Krakow', 'phr', 'Markoś', 'jedqr', 'Goofy', 'SZPERO']","['13', '16']",Dust2,V4 Future Sports Festival 2021 Play-In,1005
14-11-21,"['Fiend', 'h4rn', 'SHiPZ', 'REDSTAR', 'bubble', 'dream3r']","['Wisla Krakow', 'Goofy', 'phr', 'SZPERO', 'jedqr', 'Markoś']","['12', '16']",Inferno,V4 Future Sports Festival 2021 Play-In,1005
14-11-21,"['Fiend', 'h4rn', 'REDSTAR', 'SHiPZ', 'bubble', 'dream3r']","['Wisla Krakow', 'Goofy', 'Markoś', 'jedqr', 'SZPERO', 'phr']","['16', '14']",Overpass,V4 Future Sports Festival 2021 Play-In,1005
14-11-21,"['Imperial', 'zqkS', 'ckzao', 'horvy', 'SHOOWTiME', 'delboNi']","['Keyd', 't9rnay', 'raafa', 'abr', 'ponter', 'lub']","['16', '6']",Mirage,CBCS Masters 2021,1004
14-11-21,"['Imperial', 'SHOOWTiME', 'zqkS', 'horvy', 'ckzao', 'delboNi']","['Keyd', 't9rnay', 'raafa', 'ponter', 'lub', 'abr']","['10', '16']",Nuke,CBCS Masters 2021,1004
14-11-21,"['ChocoCheck', 'jeorgesnorts', 'nosraC', 'XotiC', 'JazzPimp', 'CLASIA']","['Triumph', 'RZU', 'viz', 'xCeeD', 'cxzi', 'grape']","['14', '16']",Inferno,ESEA Autumn 2021 Cash Cup 5 North America,1003
14-11-21,"['ChocoCheck', 'XotiC', 'jeorgesnorts', 'CLASIA', 'nosraC', 'JazzPimp']","['Triumph', 'cxzi', 'xCeeD', 'RZU', 'grape', 'viz']","['8', '16']",Mirage,ESEA Autumn 2021 Cash Cup 5 North America,1003
14-11-21,"['ChocoCheck', 'XotiC', 'CLASIA', 'jeorgesnorts', 'JazzPimp', 'nosraC']","['Triumph', 'viz', 'RZU', 'cxzi', 'grape', 'xCeeD']","['16', '13']",Overpass,ESEA Autumn 2021 Cash Cup 5 North America,1003
14-11-21,"['RBG', 'wiz', 'chop', 'HexT', 'jitter', 'Walco']","['Strife', 'SLIGHT', 'J0LZ', 'SATURN', 'brett', 'stamina']","['12', '16']",Mirage,ESEA Autumn 2021 Cash Cup 5 North America,1002
14-11-21,"['RBG', 'jitter', 'HexT', 'wiz', 'Walco', 'chop']","['Strife', 'brett', 'SLIGHT', 'J0LZ', 'SATURN', 'stamina']","['20', '22']",Inferno,ESEA Autumn 2021 Cash Cup 5 North America,1002
14-11-21,"['RBG', 'HexT', 'Walco', 'jitter', 'wiz', 'chop']","['Strife', 'J0LZ', 'brett', 'stamina', 'SATURN', 'SLIGHT']","['16', '19']",Nuke,ESEA Autumn 2021 Cash Cup 5 North America,1002
14-11-21,"[""Heretic's Day Care"", 'tatm', 'Slugy', 'Izik', 'heretic', 'Drew']","['Drypeek', 'L1', 'Gank88', 'KenZ', 'ch1py', 'imueslesstrash']","['8', '16']",Vertigo,Fragadelphia 16 The Block,1001
14-11-21,"[""Heretic's Day Care"", 'Slugy', 'tatm', 'Drew', 'Izik', 'heretic']","['Drypeek', 'Gank88', 'ch1py', 'L1', 'KenZ', 'imueslesstrash']","['16', '14']",Nuke,Fragadelphia 16 The Block,1001
14-11-21,"['SWS', 'matios', 'chay', 'Gafolo', 'w1', 'RICIOLI']","['Liberty', 'dok', 'kye', 'cidZzZ', 'remix', 'skullz']","['16', '12']",Vertigo,CBCS Masters 2021,1000
14-11-21,"['SWS', 'matios', 'Gafolo', 'chay', 'RICIOLI', 'w1']","['Liberty', 'remix', 'skullz', 'kye', 'cidZzZ', 'dok']","['19', '16']",Nuke,CBCS Masters 2021,1000
14-11-21,"['SWS', 'Gafolo', 'matios', 'RICIOLI', 'chay', 'w1']","['Liberty', 'dok', 'skullz', 'remix', 'kye', 'cidZzZ']","['7', '16']",Inferno,CBCS Masters 2021,1000
14-11-21,"['Extra Salt', 'oSee', 'FaNg', 'floppy', 'JT', 'MarKE']","['MIBR', 'JOTA', 'boltz', 'exit', 'WOOD7', 'Tuurtle']","['16', '5']",Vertigo,iBUYPOWER Mythic Masters Winter 2021,999
14-11-21,"['Extra Salt', 'floppy', 'MarKE', 'JT', 'oSee', 'FaNg']","['MIBR', 'Tuurtle', 'JOTA', 'boltz', 'WOOD7', 'exit']","['13', '16']",Overpass,iBUYPOWER Mythic Masters Winter 2021,999
15-11-21,"['InControl', 'Andrew', 'STRiiDER', 'kmrn', 'arcade', 'krotomo']","['Drypeek', 'KenZ', 'Gank88', 'L1', 'ch1py', 'imueslesstrash']","['16', '12']",Vertigo,Fragadelphia 16 The Block,998
15-11-21,"['InControl', 'Andrew', 'krotomo', 'kmrn', 'arcade', 'STRiiDER']","['Drypeek', 'KenZ', 'Gank88', 'ch1py', 'L1', 'imueslesstrash']","['16', '14']",Overpass,Fragadelphia 16 The Block,998
15-11-21,"['InControl', 'kmrn', 'arcade', 'krotomo', 'STRiiDER', 'Andrew']","['Drypeek', 'KenZ', 'Gank88', 'L1', 'imueslesstrash', 'ch1py']","['6', '16']",Inferno,Fragadelphia 16 The Block,998
15-11-21,"['InControl', 'Andrew', 'kmrn', 'arcade', 'krotomo', 'STRiiDER']","['Drypeek', 'ch1py', 'Gank88', 'KenZ', 'imueslesstrash', 'L1']","['10', '16']",Mirage,Fragadelphia 16 The Block,998
15-11-21,"['Party Astronauts', 'PwnAlone', 'cynic', 'Infinite', 'ben1337', 'djay']","['Extra Salt', 'FaNg', 'JT', 'MarKE', 'floppy', 'oSee']","['12', '16']",Mirage,iBUYPOWER Mythic Masters Winter 2021,997
15-11-21,"['Party Astronauts', 'PwnAlone', 'Infinite', 'cynic', 'djay', 'ben1337']","['Extra Salt', 'oSee', 'MarKE', 'floppy', 'JT', 'FaNg']","['16', '11']",Overpass,iBUYPOWER Mythic Masters Winter 2021,997
15-11-21,"['ChocoCheck', 'XotiC', 'JazzPimp', 'jeorgesnorts', 'nosraC', 'CLASIA']","['Strife', 'J0LZ', 'stamina', 'SLIGHT', 'SATURN', 'brett']","['16', '13']",Mirage,ESEA Autumn 2021 Cash Cup 5 North America,996
15-11-21,"['ChocoCheck', 'CLASIA', 'XotiC', 'JazzPimp', 'nosraC', 'jeorgesnorts']","['Strife', 'SATURN', 'brett', 'J0LZ', 'SLIGHT', 'stamina']","['12', '16']",Inferno,ESEA Autumn 2021 Cash Cup 5 North America,996
15-11-21,"['Triumph', 'RZU', 'xCeeD', 'viz', 'cxzi', 'grape']","['RBG', 'chop', 'Walco', 'HexT', 'wiz', 'jitter']","['16', '8']",Inferno,ESEA Autumn 2021 Cash Cup 5 North America,995
15-11-21,"['Triumph', 'cxzi', 'xCeeD', 'grape', 'viz', 'RZU']","['RBG', 'HexT', 'Walco', 'jitter', 'wiz', 'chop']","['16', '19']",Overpass,ESEA Autumn 2021 Cash Cup 5 North America,995
15-11-21,"['ECLOT', 'Valencio', 'capseN', 'K1-FiDa', 'noobiq', 'ZED']","['hREDS', 'oopee', 'Sm1llee', 'xartE', 'eDi', 'LYNXi']","['16', '2']",Inferno,Pinnacle Fall Series 3 Regionals,994
