Date,Teams,Score,Map,Event,Series
30-6-20,"['Endpoint', 'ALTERNATE aTTaX']","['16', '14']",Dust2,ESEA MDL Season 34 Europe,22924
30-6-20,"['ALTERNATE aTTaX', 'Endpoint']","['16', '5']",Mirage,ESEA MDL Season 34 Europe,22924
30-6-20,"['ALTERNATE aTTaX', 'Endpoint']","['16', '13']",Vertigo,ESEA MDL Season 34 Europe,22924
30-6-20,"['ex-SMASH', 'Illuminar']","['16', '9']",Mirage,Eden Arena Malta Vibes Cup 1,22923
30-6-20,"['Illuminar', 'ex-SMASH']","['16', '10']",Nuke,Eden Arena Malta Vibes Cup 1,22923
30-6-20,"['Illuminar', 'ex-SMASH']","['9', '16']",Dust2,Eden Arena Malta Vibes Cup 1,22923
1-7-20,"['100 Thieves', 'Liquid']","['12', '16']",Nuke,cs_summit 6 North America,22922
1-7-20,"['Liquid', '100 Thieves']","['13', '16']",Dust2,cs_summit 6 North America,22922
1-7-20,"['Liquid', '100 Thieves']","['16', '12']",Inferno,cs_summit 6 North America,22922
1-7-20,"['Chaos', 'Mythic']","['16', '13']",Dust2,ESEA MDL Season 34 North America,22921
1-7-20,"['Mythic', 'Chaos']","['8', '16']",Train,ESEA MDL Season 34 North America,22921
1-7-20,"['Recon 5', 'Swedish Canadians']","['16', '9']",Mirage,ESEA MDL Season 34 North America,22920
1-7-20,"['Swedish Canadians', 'Recon 5']","['7', '16']",Inferno,ESEA MDL Season 34 North America,22920
1-7-20,"['New England Whalers', 'Levitate']","['16', '14']",Mirage,ESEA MDL Season 34 North America,22919
1-7-20,"['Levitate', 'New England Whalers']","['16', '5']",Nuke,ESEA MDL Season 34 North America,22919
1-7-20,"['New England Whalers', 'Levitate']","['14', '16']",Train,ESEA MDL Season 34 North America,22919
1-7-20,"['Recon 5', 'Levitate']","['16', '14']",Mirage,ESEA MDL Season 34 North America,22918
1-7-20,"['Levitate', 'Recon 5']","['16', '8']",Inferno,ESEA MDL Season 34 North America,22918
1-7-20,"['Recon 5', 'Levitate']","['16', '9']",Nuke,ESEA MDL Season 34 North America,22918
1-7-20,"['Beyond', 'Lucid Dream']","['19', '16']",Mirage,Perfect World Asia League Summer 2020,22917
1-7-20,"['Lucid Dream', 'Beyond']","['7', '16']",Inferno,Perfect World Asia League Summer 2020,22917
1-7-20,"['CR4ZY', 'Rhein Neckar']","['16', '11']",Train,Nine to Five 1 Dawn,22916
1-7-20,"['CR4ZY', 'Rhein Neckar']","['14', '16']",Overpass,Nine to Five 1 Dawn,22916
1-7-20,"['CR4ZY', 'Rhein Neckar']","['16', '4']",Vertigo,Nine to Five 1 Dawn,22916
1-7-20,"['Adaptation', 'lvlUP']","['16', '13']",Nuke,Nine to Five 1 Dawn,22915
1-7-20,"['lvlUP', 'Adaptation']","['16', '13']",Dust2,Nine to Five 1 Dawn,22915
1-7-20,"['lvlUP', 'Adaptation']","['6', '16']",Mirage,Nine to Five 1 Dawn,22915
1-7-20,"['Bren', 'Mazaalai']","['16', '14']",Mirage,Perfect World Asia League Summer 2020,22914
1-7-20,"['Mazaalai', 'Bren']","['19', '17']",Overpass,Perfect World Asia League Summer 2020,22914
1-7-20,"['Bren', 'Mazaalai']","['13', '16']",Inferno,Perfect World Asia League Summer 2020,22914
1-7-20,"['FATE', 'PACT']","['14', '16']",Vertigo,LOOT.BET Season 7,22913
1-7-20,"['FATE', 'PACT']","['16', '12']",Dust2,LOOT.BET Season 7,22913
1-7-20,"['FATE', 'PACT']","['13', '16']",Inferno,LOOT.BET Season 7,22913
1-7-20,"['Paradox', 'AVANT']","['5', '16']",Nuke,ESL Australia & NZ Championship Season 11,22912
1-7-20,"['AVANT', 'Paradox']","['16', '13']",Mirage,ESL Australia & NZ Championship Season 11,22912
1-7-20,"['Endpoint', 'Nordavind']","['12', '16']",Mirage,Hellcase Cup 8,22911
1-7-20,"['Endpoint', 'Nordavind']","['9', '16']",Vertigo,Hellcase Cup 8,22911
1-7-20,"['Rhein Neckar', 'lvlUP']","['13', '16']",Inferno,Nine to Five 1 Dawn,22910
1-7-20,"['lvlUP', 'Rhein Neckar']","['16', '10']",Mirage,Nine to Five 1 Dawn,22910
1-7-20,"['Adaptation', 'CR4ZY']","['13', '16']",Mirage,Nine to Five 1 Dawn,22909
1-7-20,"['Adaptation', 'CR4ZY']","['14', '16']",Vertigo,Nine to Five 1 Dawn,22909
1-7-20,"['ORDER', 'Bantz']","['16', '7']",Inferno,ESEA MDL Season 34 Australia,22908
1-7-20,"['Bantz', 'ORDER']","['1', '16']",Nuke,ESEA MDL Season 34 Australia,22908
1-7-20,"['Invictus', 'ViCi']","['5', '16']",Nuke,Perfect World Asia League Summer 2020,22907
1-7-20,"['ViCi', 'Invictus']","['13', '16']",Mirage,Perfect World Asia League Summer 2020,22907
1-7-20,"['Invictus', 'ViCi']","['8', '16']",Inferno,Perfect World Asia League Summer 2020,22907
1-7-20,"['AGF', 'Hard4U']","['16', '11']",Overpass,LOOT.BET Season 7,22906
1-7-20,"['AGF', 'Hard4U']","['16', '11']",Train,LOOT.BET Season 7,22906
1-7-20,"['Vitality', 'OG']","['16', '9']",Mirage,cs_summit 6 Europe,22905
1-7-20,"['OG', 'Vitality']","['26', '28']",Overpass,cs_summit 6 Europe,22905
1-7-20,"['HAVU', 'Espada']","['7', '16']",Mirage,Hellcase Cup 8,22904
1-7-20,"['Espada', 'HAVU']","['23', '25']",Nuke,Hellcase Cup 8,22904
1-7-20,"['HAVU', 'Espada']","['16', '8']",Dust2,Hellcase Cup 8,22904
1-7-20,"['lvlUP', 'Adaptation']","['16', '14']",Dust2,Nine to Five 1 Dawn,22903
1-7-20,"['Adaptation', 'lvlUP']","['16', '10']",Nuke,Nine to Five 1 Dawn,22903
1-7-20,"['lvlUP', 'Adaptation']","['5', '16']",Inferno,Nine to Five 1 Dawn,22903
1-7-20,"['Winstrike', 'Nexus']","['12', '16']",Mirage,ESEA Advanced Season 34 Europe,22902
1-7-20,"['Nexus', 'Winstrike']","['16', '12']",Vertigo,ESEA Advanced Season 34 Europe,22902
1-7-20,"['Nemiga', 'ALTERNATE aTTaX']","['7', '16']",Vertigo,ESEA MDL Season 34 Europe,22901
1-7-20,"['ALTERNATE aTTaX', 'Nemiga']","['7', '16']",Mirage,ESEA MDL Season 34 Europe,22901
1-7-20,"['Nemiga', 'ALTERNATE aTTaX']","['16', '13']",Inferno,ESEA MDL Season 34 Europe,22901
1-7-20,"['Gambit Youngsters', 'SKADE']","['7', '16']",Dust2,Eden Arena Malta Vibes Cup 1,22900
1-7-20,"['forZe', 'Singularity']","['16', '11']",Dust2,Eden Arena Malta Vibes Cup 1,22899
1-7-20,"['BIG', 'fnatic']","['16', '13']",Overpass,cs_summit 6 Europe,22898
1-7-20,"['fnatic', 'BIG']","['10', '16']",Nuke,cs_summit 6 Europe,22898
1-7-20,"['SAW', 'Tenerife Titans']","['16', '6']",Inferno,ESEA Advanced Season 34 Europe,22897
1-7-20,"['Tenerife Titans', 'SAW']","['5', '16']",Nuke,ESEA Advanced Season 34 Europe,22897
1-7-20,"['Secret', 'Tikitakan']","['16', '14']",Dust2,ESEA Advanced Season 34 Europe,22896
1-7-20,"['Tikitakan', 'Secret']","['11', '16']",Train,ESEA Advanced Season 34 Europe,22896
1-7-20,"['forZe', 'SKADE']","['16', '2']",Nuke,Eden Arena Malta Vibes Cup 1,22895
1-7-20,"['SKADE', 'forZe']","['13', '16']",Dust2,Eden Arena Malta Vibes Cup 1,22895
1-7-20,"['Gambit Youngsters', 'Singularity']","['16', '8']",Vertigo,Eden Arena Malta Vibes Cup 1,22894
1-7-20,"['Gambit Youngsters', 'Singularity']","['16', '7']",Dust2,Eden Arena Malta Vibes Cup 1,22894
1-7-20,"['Sprout', 'Nemiga']","['16', '10']",Nuke,ESEA MDL Season 34 Europe,22893
1-7-20,"['Sprout', 'Nemiga']","['16', '10']",Dust2,ESEA MDL Season 34 Europe,22893
1-7-20,"['G2', 'ENCE']","['16', '8']",Train,cs_summit 6 Europe,22892
1-7-20,"['ENCE', 'G2']","['6', '16']",Nuke,cs_summit 6 Europe,22892
1-7-20,"['Movistar Riders', 'FaZe']","['4', '16']",Mirage,cs_summit 6 Europe,22891
1-7-20,"['FaZe', 'Movistar Riders']","['16', '12']",Overpass,cs_summit 6 Europe,22891
1-7-20,"['SKADE', 'Gambit Youngsters']","['8', '16']",Mirage,Eden Arena Malta Vibes Cup 1,22890
1-7-20,"['SKADE', 'Gambit Youngsters']","['10', '16']",Train,Eden Arena Malta Vibes Cup 1,22890
2-7-20,"['Evil Geniuses', 'Gen.G']","['16', '14']",Train,cs_summit 6 North America,22889
2-7-20,"['Gen.G', 'Evil Geniuses']","['10', '16']",Inferno,cs_summit 6 North America,22889
2-7-20,"['Mythic', 'Recon 5']","['15', '19']",Dust2,ESEA MDL Season 34 North America,22888
2-7-20,"['Mythic', 'Recon 5']","['16', '11']",Inferno,ESEA MDL Season 34 North America,22888
2-7-20,"['Recon 5', 'Mythic']","['8', '16']",Vertigo,ESEA MDL Season 34 North America,22888
2-7-20,"['Mythic', 'Chaos']","['11', '16']",Nuke,ESEA MDL Season 34 North America,22887
2-7-20,"['Chaos', 'Mythic']","['16', '2']",Mirage,ESEA MDL Season 34 North America,22887
2-7-20,"['Bren', 'TYLOO']","['9', '16']",Mirage,Perfect World Asia League Summer 2020,22886
2-7-20,"['TYLOO', 'Bren']","['16', '14']",Train,Perfect World Asia League Summer 2020,22886
2-7-20,"['Wisla Krakow', 'Wizards']","['16', '13']",Nuke,Nine to Five 1 Dawn,22885
2-7-20,"['Excellency', '9INE']","['16', '10']",Inferno,Nine to Five 1 Dawn,22884
2-7-20,"['9INE', 'Excellency']","['16', '8']",Dust2,Nine to Five 1 Dawn,22884
2-7-20,"['Excellency', '9INE']","['7', '16']",Nuke,Nine to Five 1 Dawn,22883
2-7-20,"['Wizards', 'Wisla Krakow']","['22', '18']",Dust2,Nine to Five 1 Dawn,22882
2-7-20,"['Wisla Krakow', 'Wizards']","['16', '8']",Train,Nine to Five 1 Dawn,22882
2-7-20,"['D13', 'Beyond']","['11', '16']",Inferno,Perfect World Asia League Summer 2020,22881
2-7-20,"['Beyond', 'D13']","['8', '16']",Vertigo,Perfect World Asia League Summer 2020,22881
2-7-20,"['D13', 'Beyond']","['16', '19']",Nuke,Perfect World Asia League Summer 2020,22881
2-7-20,"['Downfall', 'Bantz']","['8', '16']",Inferno,LPL Pro League Season 5,22880
2-7-20,"['Bantz', 'Downfall']","['16', '14']",Overpass,LPL Pro League Season 5,22880
2-7-20,"['Wizards', 'Excellency']","['16', '2']",Nuke,Nine to Five 1 Dawn,22879
2-7-20,"['Excellency', 'Wizards']","['13', '16']",Dust2,Nine to Five 1 Dawn,22879
2-7-20,"['Wisla Krakow', '9INE']","['16', '8']",Vertigo,Nine to Five 1 Dawn,22878
2-7-20,"['9INE', 'Wisla Krakow']","['7', '16']",Inferno,Nine to Five 1 Dawn,22878
2-7-20,"['Control', 'Skyfire']","['10', '16']",Overpass,LPL Pro League Season 5,22877
2-7-20,"['Skyfire', 'Control']","['16', '11']",Train,LPL Pro League Season 5,22877
2-7-20,"['Divine Vendetta', 'TIGER']","['16', '13']",Overpass,Perfect World Asia League Summer 2020,22876
2-7-20,"['TIGER', 'Divine Vendetta']","['13', '16']",Nuke,Perfect World Asia League Summer 2020,22876
2-7-20,"['forZe', 'Nemiga']","['12', '16']",Mirage,Hellcase Cup 8,22875
2-7-20,"['Nemiga', 'forZe']","['16', '9']",Inferno,Hellcase Cup 8,22875
2-7-20,"['Wizards', '9INE']","['16', '6']",Mirage,Nine to Five 1 Dawn,22874
2-7-20,"['Wizards', '9INE']","['14', '16']",Nuke,Nine to Five 1 Dawn,22874
2-7-20,"['9INE', 'Wizards']","['7', '16']",Dust2,Nine to Five 1 Dawn,22874
2-7-20,"['Heroic', 'fnatic']","['16', '13']",Train,cs_summit 6 Europe,22873
2-7-20,"['Heroic', 'fnatic']","['17', '19']",Nuke,cs_summit 6 Europe,22873
2-7-20,"['fnatic', 'Heroic']","['13', '16']",Inferno,cs_summit 6 Europe,22873
2-7-20,"['Espada', 'PACT']","['16', '8']",Nuke,WINNERS League Season 4 Europe,22872
2-7-20,"['PACT', 'Espada']","['13', '16']",Inferno,WINNERS League Season 4 Europe,22872
2-7-20,"['TheDice', 'lvlUP']","['13', '16']",Mirage,ESEA Advanced Season 34 Europe,22871
2-7-20,"['lvlUP', 'TheDice']","['10', '16']",Dust2,ESEA Advanced Season 34 Europe,22871
2-7-20,"['TheDice', 'lvlUP']","['16', '7']",Nuke,ESEA Advanced Season 34 Europe,22871
2-7-20,"['SAW', 'Nexus']","['7', '16']",Train,ESEA Advanced Season 34 Europe,22870
2-7-20,"['Nexus', 'SAW']","['7', '16']",Dust2,ESEA Advanced Season 34 Europe,22870
2-7-20,"['Nexus', 'SAW']","['11', '16']",Vertigo,ESEA Advanced Season 34 Europe,22870
2-7-20,"['Secret', 'LDLC']","['9', '16']",Inferno,ESEA Advanced Season 34 Europe,22869
2-7-20,"['LDLC', 'Secret']","['12', '16']",Overpass,ESEA Advanced Season 34 Europe,22869
2-7-20,"['Secret', 'LDLC']","['16', '14']",Nuke,ESEA Advanced Season 34 Europe,22869
2-7-20,"['FATE', 'ALTERNATE aTTaX']","['7', '16']",Overpass,Eden Arena Malta Vibes Cup 1,22868
2-7-20,"['Apeks', 'Nemiga']","['19', '17']",Overpass,Eden Arena Malta Vibes Cup 1,22867
2-7-20,"['Hard Legion', 'Sprout']","['16', '19']",Inferno,Hellcase Cup 8,22866
2-7-20,"['Hard Legion', 'Sprout']","['12', '16']",Mirage,Hellcase Cup 8,22866
2-7-20,"['GODSENT', 'OG']","['16', '8']",Inferno,cs_summit 6 Europe,22865
2-7-20,"['OG', 'GODSENT']","['16', '7']",Overpass,cs_summit 6 Europe,22865
2-7-20,"['OG', 'GODSENT']","['16', '8']",Nuke,cs_summit 6 Europe,22865
2-7-20,"['Winstrike', 'Tenerife Titans']","['16', '8']",Mirage,ESEA Advanced Season 34 Europe,22864
2-7-20,"['Winstrike', 'Tenerife Titans']","['16', '11']",Dust2,ESEA Advanced Season 34 Europe,22864
2-7-20,"['Apeks', 'ALTERNATE aTTaX']","['16', '14']",Vertigo,Eden Arena Malta Vibes Cup 1,22863
2-7-20,"['ALTERNATE aTTaX', 'Apeks']","['13', '16']",Mirage,Eden Arena Malta Vibes Cup 1,22863
2-7-20,"['FATE', 'Nemiga']","['14', '16']",Inferno,Eden Arena Malta Vibes Cup 1,22862
2-7-20,"['FATE', 'Nemiga']","['16', '11']",Dust2,Eden Arena Malta Vibes Cup 1,22862
2-7-20,"['FATE', 'Nemiga']","['5', '16']",Mirage,Eden Arena Malta Vibes Cup 1,22862
2-7-20,"['Tricked', 'Sangal']","['7', '16']",Mirage,ESEA Advanced Season 34 Europe,22861
2-7-20,"['Sangal', 'Tricked']","['8', '16']",Nuke,ESEA Advanced Season 34 Europe,22860
2-7-20,"['Sangal', 'Tricked']","['14', '16']",Inferno,ESEA Advanced Season 34 Europe,22860
2-7-20,"['Lilmix', 'CR4ZY']","['5', '16']",Nuke,ESEA Advanced Season 34 Europe,22859
2-7-20,"['CR4ZY', 'Lilmix']","['17', '19']",Mirage,ESEA Advanced Season 34 Europe,22859
2-7-20,"['Lilmix', 'CR4ZY']","['16', '9']",Train,ESEA Advanced Season 34 Europe,22859
2-7-20,"['NIP', 'North']","['9', '16']",Vertigo,cs_summit 6 Europe,22858
2-7-20,"['North', 'NIP']","['16', '10']",Train,cs_summit 6 Europe,22858
2-7-20,"['FURIA', 'Cloud9']","['10', '16']",Inferno,cs_summit 6 North America,22857
2-7-20,"['Cloud9', 'FURIA']","['1', '16']",Vertigo,cs_summit 6 North America,22857
2-7-20,"['FURIA', 'Cloud9']","['10', '16']",Train,cs_summit 6 North America,22857
2-7-20,"['Nemiga', 'ALTERNATE aTTaX']","['16', '6']",Mirage,Eden Arena Malta Vibes Cup 1,22856
2-7-20,"['ALTERNATE aTTaX', 'Nemiga']","['16', '11']",Vertigo,Eden Arena Malta Vibes Cup 1,22856
2-7-20,"['Nemiga', 'ALTERNATE aTTaX']","['8', '16']",Overpass,Eden Arena Malta Vibes Cup 1,22856
3-7-20,"['New England Whalers', 'Recon 5']","['11', '16']",Vertigo,WINNERS League Season 4 North America,22855
3-7-20,"['New England Whalers', 'Recon 5']","['16', '4']",Dust2,WINNERS League Season 4 North America,22855
3-7-20,"['New England Whalers', 'Recon 5']","['16', '3']",Nuke,WINNERS League Season 4 North America,22855
3-7-20,"['100 Thieves', 'Gen.G']","['20', '22']",Nuke,cs_summit 6 North America,22854
3-7-20,"['100 Thieves', 'Gen.G']","['13', '16']",Vertigo,cs_summit 6 North America,22854
3-7-20,"['Third Impact', 'Big Chillin']","['16', '13']",Overpass,ESEA Advanced Season 34 North America,22853
3-7-20,"['Big Chillin', 'Third Impact']","['19', '22']",Nuke,ESEA Advanced Season 34 North America,22853
3-7-20,"['Lethal Divide', 'Supernova']","['16', '5']",Overpass,ESEA Advanced Season 34 North America,22852
3-7-20,"['Supernova', 'Lethal Divide']","['8', '16']",Vertigo,ESEA Advanced Season 34 North America,22852
3-7-20,"['Kinship', 'Thunder Logic']","['11', '16']",Overpass,ESEA Advanced Season 34 North America,22851
3-7-20,"['Thunder Logic', 'Kinship']","['16', '11']",Nuke,ESEA Advanced Season 34 North America,22851
3-7-20,"['RBG', 'Hyper']","['19', '22']",Inferno,ESEA Advanced Season 34 North America,22850
3-7-20,"['Hyper', 'RBG']","['5', '16']",Overpass,ESEA Advanced Season 34 North America,22850
3-7-20,"['RBG', 'Hyper']","['16', '6']",Nuke,ESEA Advanced Season 34 North America,22850
3-7-20,"['Mazaalai', 'Invictus']","['16', '12']",Inferno,Perfect World Asia League Summer 2020,22849
3-7-20,"['Invictus', 'Mazaalai']","['16', '13']",Nuke,Perfect World Asia League Summer 2020,22849
3-7-20,"['Invictus', 'Mazaalai']","['16', '5']",Mirage,Perfect World Asia League Summer 2020,22849
3-7-20,"['D13', 'Divine Vendetta']","['11', '16']",Mirage,Perfect World Asia League Summer 2020,22848
3-7-20,"['Divine Vendetta', 'D13']","['16', '7']",Train,Perfect World Asia League Summer 2020,22848
3-7-20,"['Apeks', 'Nemiga']","['6', '16']",Mirage,LOOT.BET Season 7,22847
3-7-20,"['Nemiga', 'Apeks']","['21', '25']",Vertigo,LOOT.BET Season 7,22847
3-7-20,"['Apeks', 'Nemiga']","['16', '13']",Dust2,LOOT.BET Season 7,22847
3-7-20,"['Nordavind', 'AGO']","['16', '12']",Inferno,Eden Arena Malta Vibes Cup 1,22846
3-7-20,"['Lucid Dream', 'TIGER']","['7', '16']",Dust2,Perfect World Asia League Summer 2020,22845
3-7-20,"['TIGER', 'Lucid Dream']","['16', '7']",Mirage,Perfect World Asia League Summer 2020,22845
3-7-20,"['Ground Zero', 'Aftermind']","['16', '4']",Overpass,DreamHack Open Summer 2020 Oceania Open Qualifier,22844
3-7-20,"['Aftermind', 'Ground Zero']","['8', '16']",Inferno,DreamHack Open Summer 2020 Oceania Open Qualifier,22844
3-7-20,"['HellRaisers', 'Syman']","['16', '6']",Inferno,Eden Arena Malta Vibes Cup 1,22843
3-7-20,"['Paradox', 'VERTEX']","['14', '16']",Train,DreamHack Open Summer 2020 Oceania Open Qualifier,22842
3-7-20,"['Paradox', 'VERTEX']","['16', '7']",Dust2,DreamHack Open Summer 2020 Oceania Open Qualifier,22842
3-7-20,"['Paradox', 'VERTEX']","['8', '16']",Inferno,DreamHack Open Summer 2020 Oceania Open Qualifier,22842
3-7-20,"['Skyfire', 'Elemental']","['16', '6']",Inferno,DreamHack Open Summer 2020 Oceania Open Qualifier,22841
3-7-20,"['Elemental', 'Skyfire']","['6', '16']",Nuke,DreamHack Open Summer 2020 Oceania Open Qualifier,22841
3-7-20,"['be the way', 'Mako']","['12', '16']",Dust2,DreamHack Open Summer 2020 Oceania Open Qualifier,22840
3-7-20,"['be the way', 'Mako']","['14', '16']",Inferno,DreamHack Open Summer 2020 Oceania Open Qualifier,22840
3-7-20,"['HellRaisers', 'Nordavind']","['20', '22']",Dust2,Eden Arena Malta Vibes Cup 1,22839
3-7-20,"['Nordavind', 'HellRaisers']","['16', '4']",Mirage,Eden Arena Malta Vibes Cup 1,22839
3-7-20,"['OG', 'Heroic']","['22', '20']",Nuke,cs_summit 6 Europe,22838
3-7-20,"['Heroic', 'OG']","['16', '14']",Inferno,cs_summit 6 Europe,22838
3-7-20,"['OG', 'Heroic']","['16', '8']",Mirage,cs_summit 6 Europe,22838
3-7-20,"['Hard Legion', 'HAVU']","['14', '16']",Overpass,Hellcase Cup 8,22837
3-7-20,"['Hard Legion', 'HAVU']","['22', '19']",Train,Hellcase Cup 8,22837
3-7-20,"['Hard Legion', 'HAVU']","['16', '11']",Dust2,Hellcase Cup 8,22837
3-7-20,"['Nemiga', 'CR4ZY']","['16', '4']",Nuke,WINNERS League Season 4 Europe,22836
3-7-20,"['CR4ZY', 'Nemiga']","['5', '16']",Mirage,WINNERS League Season 4 Europe,22836
3-7-20,"['Syman', 'AGO']","['7', '16']",Mirage,Eden Arena Malta Vibes Cup 1,22835
3-7-20,"['Syman', 'AGO']","['16', '10']",Dust2,Eden Arena Malta Vibes Cup 1,22835
3-7-20,"['Syman', 'AGO']","['4', '16']",Inferno,Eden Arena Malta Vibes Cup 1,22835
3-7-20,"['Brute', 'Tikitakan']","['17', '19']",Mirage,ESEA Advanced Season 34 Europe,22834
3-7-20,"['Tikitakan', 'Brute']","['16', '12']",Dust2,ESEA Advanced Season 34 Europe,22834
3-7-20,"['Vitality', 'BIG']","['14', '16']",Mirage,cs_summit 6 Europe,22833
3-7-20,"['BIG', 'Vitality']","['13', '16']",Inferno,cs_summit 6 Europe,22833
3-7-20,"['Vitality', 'BIG']","['16', '12']",Dust2,cs_summit 6 Europe,22833
3-7-20,"['Nordavind', 'forZe']","['13', '16']",Inferno,Hellcase Cup 8,22832
3-7-20,"['Nordavind', 'forZe']","['14', '16']",Overpass,Hellcase Cup 8,22832
3-7-20,"['AGO', 'HellRaisers']","['16', '11']",Train,Eden Arena Malta Vibes Cup 1,22831
3-7-20,"['AGO', 'HellRaisers']","['16', '5']",Vertigo,Eden Arena Malta Vibes Cup 1,22831
3-7-20,"['GODSENT', 'fnatic']","['11', '16']",Inferno,cs_summit 6 Europe,22830
3-7-20,"['fnatic', 'GODSENT']","['8', '16']",Nuke,cs_summit 6 Europe,22830
3-7-20,"['fnatic', 'GODSENT']","['14', '16']",Dust2,cs_summit 6 Europe,22830
3-7-20,"['SWS', 'Bravos']","['16', '9']",Dust2,CLUTCH Season 2 Relegation,22829
3-7-20,"['Bravos', 'SWS']","['14', '16']",Train,CLUTCH Season 2 Relegation,22829
3-7-20,"['Chaos', 'New England Whalers']","['16', '8']",Dust2,WINNERS League Season 4 North America,22828
3-7-20,"['New England Whalers', 'Chaos']","['9', '16']",Train,WINNERS League Season 4 North America,22828
4-7-20,"['Liquid', 'Evil Geniuses']","['7', '16']",Inferno,cs_summit 6 North America,22827
4-7-20,"['Evil Geniuses', 'Liquid']","['16', '14']",Mirage,cs_summit 6 North America,22827
4-7-20,"['Neverest', 'Real Betis SA']","['8', '16']",Inferno,CLUTCH Season 2 Relegation,22826
4-7-20,"['Real Betis SA', 'Neverest']","['16', '3']",Vertigo,CLUTCH Season 2 Relegation,22826
4-7-20,"['MDL All-Star b4rtiN', 'MDL All-Star steel']","['16', '13']",Inferno,ESEA MDL Season 34 North America All-Star Game,22825
4-7-20,"['MDL All-Star steel', 'MDL All-Star b4rtiN']","['5', '16']",Mirage,ESEA MDL Season 34 North America All-Star Game,22825
4-7-20,"['Lucid Dream', 'Invictus']","['16', '12']",Inferno,Perfect World Asia League Summer 2020,22824
4-7-20,"['Invictus', 'Lucid Dream']","['16', '14']",Mirage,Perfect World Asia League Summer 2020,22824
4-7-20,"['Lucid Dream', 'Invictus']","['11', '16']",Train,Perfect World Asia League Summer 2020,22824
4-7-20,"['ALTERNATE aTTaX', 'SAW']","['16', '3']",Vertigo,Eden Arena Malta Vibes Cup 1,22823
4-7-20,"['ALTERNATE aTTaX', 'SAW']","['10', '16']",Dust2,Eden Arena Malta Vibes Cup 1,22823
4-7-20,"['SAW', 'ALTERNATE aTTaX']","['16', '11']",Inferno,Eden Arena Malta Vibes Cup 1,22823
4-7-20,"['ViCi', 'Divine Vendetta']","['13', '16']",Mirage,Perfect World Asia League Summer 2020,22822
4-7-20,"['Divine Vendetta', 'ViCi']","['14', '16']",Inferno,Perfect World Asia League Summer 2020,22822
4-7-20,"['ViCi', 'Divine Vendetta']","['19', '16']",Nuke,Perfect World Asia League Summer 2020,22822
4-7-20,"['Sprout', 'Nemiga']","['17', '19']",Dust2,Hellcase Cup 8,22821
4-7-20,"['Sprout', 'Nemiga']","['16', '7']",Inferno,Hellcase Cup 8,22821
4-7-20,"['Sprout', 'Nemiga']","['8', '16']",Mirage,Hellcase Cup 8,22821
4-7-20,"['Nordavind', 'Gambit Youngsters']","['25', '23']",Vertigo,Eden Arena Malta Vibes Cup 1,22820
4-7-20,"['Gambit Youngsters', 'Nordavind']","['7', '16']",Inferno,Eden Arena Malta Vibes Cup 1,22820
4-7-20,"['TYLOO', 'Mazaalai']","['16', '11']",Inferno,Perfect World Asia League Summer 2020,22819
4-7-20,"['Mazaalai', 'TYLOO']","['16', '19']",Mirage,Perfect World Asia League Summer 2020,22819
4-7-20,"['Veto', 'KOVA']","['4', '16']",Overpass,Finnish Esports League Season 8,22818
4-7-20,"['Veto', 'KOVA']","['3', '16']",Vertigo,Finnish Esports League Season 8,22817
4-7-20,"['BLINK', 'GamerS1337']","['16', '11']",Train,A1 Adria League Season 5,22816
4-7-20,"['GamerS1337', 'BLINK']","['10', '16']",Mirage,A1 Adria League Season 5,22816
4-7-20,"['ex-SMASH', 'Apeks']","['19', '17']",Mirage,Eden Arena Malta Vibes Cup 1,22815
4-7-20,"['ex-SMASH', 'Apeks']","['16', '12']",Nuke,Eden Arena Malta Vibes Cup 1,22815
4-7-20,"['Hard Legion', 'forZe']","['16', '6']",Inferno,Hellcase Cup 8,22814
4-7-20,"['forZe', 'Hard Legion']","['13', '16']",Overpass,Hellcase Cup 8,22814
4-7-20,"['OG', 'BIG']","['7', '16']",Dust2,cs_summit 6 Europe,22813
4-7-20,"['BIG', 'OG']","['9', '16']",Inferno,cs_summit 6 Europe,22813
4-7-20,"['BIG', 'OG']","['16', '5']",Mirage,cs_summit 6 Europe,22813
4-7-20,"['lvlUP', 'QSKE']","['9', '16']",Mirage,A1 Adria League Season 5,22812
4-7-20,"['lvlUP', 'QSKE']","['16', '6']",Nuke,A1 Adria League Season 5,22812
4-7-20,"['lvlUP', 'QSKE']","['16', '5']",Inferno,A1 Adria League Season 5,22812
4-7-20,"['Espada', 'Nemiga']","['9', '16']",Inferno,WINNERS League Season 4 Europe,22811
4-7-20,"['Espada', 'Nemiga']","['16', '5']",Dust2,WINNERS League Season 4 Europe,22811
4-7-20,"['Espada', 'Nemiga']","['12', '16']",Mirage,WINNERS League Season 4 Europe,22811
4-7-20,"['AGO', 'forZe']","['16', '10']",Inferno,Eden Arena Malta Vibes Cup 1,22810
4-7-20,"['forZe', 'AGO']","['8', '16']",Mirage,Eden Arena Malta Vibes Cup 1,22810
4-7-20,"['SJ', 'HAVU']","['16', '13']",Overpass,Finnish Esports League Season 8,22809
4-7-20,"['SJ', 'HAVU']","['6', '16']",Dust2,Finnish Esports League Season 8,22809
4-7-20,"['HAVU', 'SJ']","['16', '4']",Nuke,Finnish Esports League Season 8,22809
