Date,Team1,Team2,Score,Map,Event,Series
3-10-19,"['FURIA', 'KSCERATO', 'VINI', 'arT', 'HEN1', 'yuurih']","['fnatic', 'JW', 'Brollan', 'Golden', 'KRIMZ', 'flusha']","['5', '16']",Inferno,DreamHack Masters Malmö 2019,2078
3-10-19,"['Aristocracy', 'dycha', 'rallen', 'TaZ', 'mouz', 'MINISE']","['SJ', 'arvid', 'KHRN', 'Jamppi', 'xartE', 'SADDYX']","['16', '6']",Dust2,United Masters League Season 2 Qualifier 1,2077
3-10-19,"['Astralis', 'device', 'Xyp9x', 'gla1ve', 'Magisk', 'dupreeh']","['Vitality', 'ZywOo', 'RpK', 'ALEX', 'apEX', 'shox']","['5', '16']",Vertigo,DreamHack Masters Malmö 2019,2076
3-10-19,"['Astralis', 'device', 'gla1ve', 'Magisk', 'dupreeh', 'Xyp9x']","['Vitality', 'shox', 'ZywOo', 'RpK', 'apEX', 'ALEX']","['16', '14']",Dust2,DreamHack Masters Malmö 2019,2076
3-10-19,"['Illuminar', 'STOMP', 'mono', 'reatz', 'oskarish', 'innocent']","['Giants', 'rmn', 'MUTiRiS', 'fox', 'arki', 'Cunha']","['14', '16']",Vertigo,United Masters League Season 2 Qualifier 1,2075
3-10-19,"['Global', 'HellfightR', 'Karam1L', 't1to', 'Rex', 'HellrangeR']","['District 9', 'EmbeR', 'BeTrAy', 'Knight Rider', 'ViPeRRr', 'JK_Parad1ze']","['13', '16']",Train,Dew Arena 2019,2074
3-10-19,"['Heroic', 'cadiaN', 'Snappi', 'stavn', 'es3tag', 'b0RUP']","['Nemiga', 'boX', 'lollipop21k', 'Jyo', 'hutji', 'ROBO']","['19', '17']",Nuke,StarSeries i-League Season 8 Europe Qualifier,2073
3-10-19,"['Heroic', 'cadiaN', 'stavn', 'b0RUP', 'Snappi', 'es3tag']","['Nemiga', 'lollipop21k', 'boX', 'Jyo', 'ROBO', 'hutji']","['16', '9']",Inferno,StarSeries i-League Season 8 Europe Qualifier,2073
3-10-19,"['ex-Epsilon', 'SPELLAN', 'CRUC1AL', 'Thomas', 'Surreal', 'Luzuh', 'NK4Y']","['Nordavind', 'RUBINO', 'hallzerk', 'TENZKI', 'cromen', 'H4RR3']","['16', '9']",Overpass,LOOT.BET Season 4,2072
3-10-19,"['ex-Epsilon', 'Thomas', 'CRUC1AL', 'SPELLAN', 'Luzuh', 'Surreal']","['Nordavind', 'TENZKI', 'RUBINO', 'hallzerk', 'cromen', 'H4RR3']","['16', '14']",Inferno,LOOT.BET Season 4,2072
3-10-19,"['AVANGAR', 'Qikert', 'SANJI', 'AdreN', 'Jame', 'buster']","['Movistar Riders', 'SOKER', 'mopoz', 'EasTor', 'DeathZz', 'alex']","['7', '16']",Nuke,ESEA MDL Season 32 Europe,2071
3-10-19,"['GamerLegion', 'PlesseN', 'hampus', 'dennis', 'nawwk', 'RuStY']","['Windigo', 'poizon', 'hAdji', 'mirbit', 'bubble', 'Calyx']","['14', '16']",Train,WePlay! Forge of Masters Season 2,2070
3-10-19,"['GamerLegion', 'hampus', 'nawwk', 'dennis', 'PlesseN', 'RuStY']","['Windigo', 'poizon', 'Calyx', 'hAdji', 'mirbit', 'bubble']","['10', '16']",Inferno,WePlay! Forge of Masters Season 2,2070
3-10-19,"['GamerLegion', 'RuStY', 'dennis', 'hampus', 'nawwk', 'PlesseN']","['Windigo', 'Calyx', 'hAdji', 'poizon', 'bubble', 'mirbit']","['12', '16']",Dust2,WePlay! Forge of Masters Season 2,2070
3-10-19,"['Aristocracy', 'dycha', 'mouz', 'rallen', 'MINISE', 'TaZ']","['Giants', 'MUTiRiS', 'rmn', 'arki', 'Cunha', 'fox']","['16', '8']",Vertigo,United Masters League Season 2 Qualifier 1,2069
3-10-19,"['Natus Vincere', 's1mple', 'GuardiaN', 'Boombl4', 'electronic', 'flamie']","['NIP', 'Lekr0', 'f0rest', 'REZ', 'Plopski', 'twist']","['8', '16']",Overpass,DreamHack Masters Malmö 2019,2068
3-10-19,"['Natus Vincere', 'flamie', 's1mple', 'GuardiaN', 'Boombl4', 'electronic']","['NIP', 'REZ', 'Plopski', 'Lekr0', 'f0rest', 'twist']","['16', '13']",Inferno,DreamHack Masters Malmö 2019,2068
3-10-19,"['Grayhound', 'dexter', 'malta', 'INS', 'Sico', 'DickStacy']","['MOUZ', 'woxic', 'frozen', 'chrisJ', 'karrigan', 'ropz']","['2', '16']",Dust2,DreamHack Masters Malmö 2019,2067
3-10-19,"['SJ', 'Jamppi', 'KHRN', 'arvid', 'xartE', 'SADDYX']","['Illuminar', 'innocent', 'STOMP', 'mono', 'oskarish', 'reatz']","['14', '16']",Train,United Masters League Season 2 Qualifier 1,2066
3-10-19,"['Grayhound', 'Sico', 'INS', 'dexter', 'DickStacy', 'malta']","['MOUZ', 'woxic', 'frozen', 'karrigan', 'ropz', 'chrisJ']","['11', '16']",Inferno,DreamHack Masters Malmö 2019,2065
3-10-19,"['Grayhound', 'malta', 'INS', 'DickStacy', 'Sico', 'dexter']","['MOUZ', 'woxic', 'frozen', 'ropz', 'karrigan', 'chrisJ']","['5', '16']",Mirage,DreamHack Masters Malmö 2019,2065
3-10-19,"['Syman', 'Ramz1kBO$$', 'n0rb3r7', 'Perfecto', 'neaLaN', 'Keoz']","['pro100', 'YEKINDAR', 'dimasick', 'WorldEdit', 'wayLander', 'NickelBack']","['16', '8']",Overpass,StarSeries i-League Season 8 Europe Qualifier,2064
3-10-19,"['Syman', 'neaLaN', 'Ramz1kBO$$', 'n0rb3r7', 'Keoz', 'Perfecto']","['pro100', 'NickelBack', 'WorldEdit', 'dimasick', 'wayLander', 'YEKINDAR']","['7', '16']",Mirage,StarSeries i-League Season 8 Europe Qualifier,2064
3-10-19,"['Virtus.pro', 'Vegi', 'snatchie', 'Snax', 'MICHU', 'phr']","['Heroic', 'cadiaN', 'b0RUP', 'stavn', 'Snappi', 'es3tag']","['14', '16']",Dust2,ECS Season 8 Europe Week 2,2063
3-10-19,"['Virtus.pro', 'snatchie', 'MICHU', 'Snax', 'phr', 'Vegi']","['Heroic', 'stavn', 'es3tag', 'Snappi', 'cadiaN', 'b0RUP']","['26', '28']",Mirage,ECS Season 8 Europe Week 2,2063
3-10-19,"['Giants', 'arki', 'Cunha', 'MUTiRiS', 'fox', 'rmn']","['SJ', 'arvid', 'SADDYX', 'KHRN', 'xartE', 'Jamppi']","['16', '11']",Inferno,United Masters League Season 2 Qualifier 1,2062
3-10-19,"['Giants', 'MUTiRiS', 'rmn', 'fox', 'Cunha', 'arki']","['SJ', 'Jamppi', 'xartE', 'SADDYX', 'arvid', 'KHRN']","['13', '16']",Nuke,United Masters League Season 2 Qualifier 1,2062
3-10-19,"['Giants', 'fox', 'MUTiRiS', 'Cunha', 'rmn', 'arki']","['SJ', 'SADDYX', 'arvid', 'xartE', 'Jamppi', 'KHRN']","['16', '6']",Dust2,United Masters League Season 2 Qualifier 1,2062
3-10-19,"['ATK', 'Sonic', 'oSee', 'floppy', 'JT', 'motm']","['Sharks', 'meyern', 'leo_drk', 'Luken', 'jnt', 'exit']","['12', '16']",Train,ECS Season 8 North America Week 2,2061
3-10-19,"['ATK', 'oSee', 'Sonic', 'floppy', 'motm', 'JT']","['Sharks', 'meyern', 'leo_drk', 'exit', 'jnt', 'Luken']","['7', '16']",Inferno,ECS Season 8 North America Week 2,2061
4-10-19,"['Malvinas', 'minimal', 'gatito', 'L!nKz^', 'fara', 'deco']","['Quad', 'guidimon', 'fueleNt', 'coMplot', 'sheep', 'limi7']","['7', '16']",Nuke,LAS League Season 1,2060
4-10-19,"['Imperial', 'KHTEX', 'tge', 'delboNi', 'iDk', 'dumau']","['Reapers', 'netim', 'keznit', 'bruttJ', 'horvy', 'sir']","['16', '4']",Inferno,CBCS Season 1,2059
4-10-19,"['Imperial', 'iDk', 'dumau', 'KHTEX', 'tge', 'delboNi']","['Reapers', 'bruttJ', 'keznit', 'sir', 'horvy', 'netim']","['9', '16']",Nuke,CBCS Season 1,2059
4-10-19,"['Hawks', 'GordoReally', 'Yokowow', 'kary', 'fakzwall', 'EmaDlz']","['Furious', 'PREDI', 'laser', 'TISAN', 'Gooden', 'Tio']","['16', '7']",Train,LAS League Season 1,2058
4-10-19,"['Infinity', 'spamzzy1', 'sam_A', 'malbsMd', 'cruzN', 'Daveys']","['Black Label Society', 'tok1b', 'Jefrey', 'EverythingWithB', 'h4rry', 'Death_NOte']","['16', '4']",Inferno,LAN League Season 1,2057
4-10-19,"['Monstars', 'RIKO', 'tex', 'aproto', 'alter', 'witmer']","['LiViD', 'INCRED', 'huynh', 'MkaeL', 'gMd', 'effys']","['9', '16']",Nuke,ESEA MDL Season 32 North America,2056
4-10-19,"['ATK', 'motm', 'oSee', 'JT', 'Sonic', 'floppy']","[""Peeker's Advantage"", 'Drone', 'Swisher', 'Oderus', 'DAVEY', 'SEMPHIS']","['16', '10']",Dust2,ESEA MDL Season 32 North America,2055
4-10-19,"['Riot Squad', 'ptr', 'Jonji', 'FNS', 'mitch', 'crashies']","['Bushido Boyz', 'shonk', 'JonahP', 'FrostayK', 'picky', 'Swahn']","['16', '6']",Inferno,ESEA MDL Season 32 North America,2054
4-10-19,"['Monstars', 'alter', 'RIKO', 'tex', 'aproto', 'witmer']","['Rap Gang', 'Xeppaa', 'Bwills', '4pack', 'FaNg', 'SPAMMER']","['16', '12']",Inferno,ESEA MDL Season 32 North America,2053
4-10-19,"['Fallen5', 'KEVZZ', 'micr0', 'Lemon', 'JCL', 'KAKAROT']","['Wimax', 'Intervention', 'Samba', 'Garflex', 'HansG', 'Jonger']","['16', '13']",Inferno,Taiwan Excellence Gaming Cup 2019 Phillipines,2052
4-10-19,"['Bren', 'witz', 'Papichulo', 'Pro.', 'BORKUM', 'Derek']","['Station-751', 'asia', 'magicss', 'mikozaur', 'craigy', 'vins']","['16', '10']",Inferno,Taiwan Excellence Gaming Cup 2019 Phillipines,2051
4-10-19,"['Fallen5', 'KEVZZ', 'JCL', 'KAKAROT', 'Lemon', 'micr0']","['Bren', 'Pro.', 'Papichulo', 'witz', 'Derek', 'BORKUM']","['16', '12']",Overpass,Taiwan Excellence Gaming Cup 2019 Phillipines,2050
4-10-19,"['Fallen5', 'KEVZZ', 'Lemon', 'JCL', 'micr0', 'KAKAROT']","['Bren', 'BORKUM', 'Pro.', 'witz', 'Papichulo', 'Derek']","['16', '6']",Train,Taiwan Excellence Gaming Cup 2019 Phillipines,2050
4-10-19,"['ex-Epsilon', 'Surreal', 'CRUC1AL', 'NK4Y', 'SPELLAN', 'Thomas']","['Aristocracy', 'dycha', 'rallen', 'MINISE', 'mouz', 'TaZ']","['12', '16']",Nuke,LOOT.BET Season 4,2049
4-10-19,"['ex-Epsilon', 'Surreal', 'Thomas', 'NK4Y', 'CRUC1AL', 'SPELLAN']","['Aristocracy', 'TaZ', 'dycha', 'mouz', 'MINISE', 'rallen']","['9', '16']",Train,LOOT.BET Season 4,2049
4-10-19,"['Unique', 'zorte', 'Polt', 'fenvicious', 'PASHANOJ', 'R0b3n']","['pro100', 'WorldEdit', 'YEKINDAR', 'dimasick', 'NickelBack', 'wayLander']","['6', '16']",Nuke,WePlay! Forge of Masters Season 2,2048
4-10-19,"['Unique', 'zorte', 'R0b3n', 'fenvicious', 'PASHANOJ', 'Polt']","['pro100', 'dimasick', 'WorldEdit', 'YEKINDAR', 'NickelBack', 'wayLander']","['16', '9']",Overpass,WePlay! Forge of Masters Season 2,2048
4-10-19,"['Ancient', 'FREDDyFROG', 'freddieb', 'draken', 'Relaxa', 'tabz']","['Giants', 'arki', 'fox', 'rmn', 'Cunha', 'MUTiRiS']","['16', '9']",Overpass,United Masters League Season 2 Qualifier 1,2047
4-10-19,"['Ancient', 'Relaxa', 'FREDDyFROG', 'freddieb', 'tabz', 'draken']","['Giants', 'MUTiRiS', 'rmn', 'Cunha', 'fox', 'arki']","['16', '11']",Nuke,United Masters League Season 2 Qualifier 1,2047
4-10-19,"['Ancient', 'FREDDyFROG', 'freddieb', 'Relaxa', 'tabz', 'draken']","['Giants', 'arki', 'fox', 'MUTiRiS', 'rmn', 'Cunha']","['14', '16']",Dust2,United Masters League Season 2 Qualifier 1,2047
4-10-19,"['fnatic', 'Brollan', 'JW', 'KRIMZ', 'flusha', 'Golden']","['NIP', 'f0rest', 'Lekr0', 'Plopski', 'twist', 'REZ']","['16', '12']",Dust2,DreamHack Masters Malmö 2019,2046
4-10-19,"['fnatic', 'flusha', 'JW', 'KRIMZ', 'Brollan', 'Golden']","['NIP', 'twist', 'f0rest', 'Plopski', 'Lekr0', 'REZ']","['8', '16']",Nuke,DreamHack Masters Malmö 2019,2046
4-10-19,"['fnatic', 'KRIMZ', 'Brollan', 'Golden', 'flusha', 'JW']","['NIP', 'twist', 'REZ', 'f0rest', 'Lekr0', 'Plopski']","['9', '16']",Overpass,DreamHack Masters Malmö 2019,2046
4-10-19,"['Gambit Youngsters', 'supra', 'sh1ro', 'interz', 'Ax1Le', 'nafany']","['DreamEaters', 'svyat', 'speed4k', 'Forester', 'kinqie', 'Krad']","['16', '12']",Overpass,WePlay! Forge of Masters Season 2,2045
4-10-19,"['Gambit Youngsters', 'sh1ro', 'Ax1Le', 'supra', 'nafany', 'interz']","['DreamEaters', 'kinqie', 'Forester', 'speed4k', 'svyat', 'Krad']","['11', '16']",Train,WePlay! Forge of Masters Season 2,2045
4-10-19,"['BIG', 'tabseN', 'nex', 'XANTARES', 'smooya', 'tiziaN']","['Sprout', 'syrsoN', 'faveN', 'k1to', 'Spiidi', 'denis']","['13', '16']",Nuke,StarSeries i-League Season 8 Europe Qualifier,2044
4-10-19,"['BIG', 'smooya', 'nex', 'tiziaN', 'tabseN', 'XANTARES']","['Sprout', 'syrsoN', 'faveN', 'Spiidi', 'k1to', 'denis']","['16', '13']",Overpass,StarSeries i-League Season 8 Europe Qualifier,2044
4-10-19,"['BIG', 'tabseN', 'smooya', 'nex', 'tiziaN', 'XANTARES']","['Sprout', 'k1to', 'syrsoN', 'faveN', 'denis', 'Spiidi']","['16', '13']",Inferno,StarSeries i-League Season 8 Europe Qualifier,2044
4-10-19,"['Movistar Riders', 'SOKER', 'mopoz', 'DeathZz', 'alex', 'EasTor']","['Aristocracy', 'mouz', 'rallen', 'dycha', 'TaZ', 'MINISE']","['15', '19']",Vertigo,United Masters League Season 2 Qualifier 1,2043
4-10-19,"['Movistar Riders', 'SOKER', 'alex', 'DeathZz', 'mopoz', 'EasTor']","['Aristocracy', 'rallen', 'TaZ', 'mouz', 'dycha', 'MINISE']","['11', '16']",Train,United Masters League Season 2 Qualifier 1,2043
4-10-19,"['Movistar Riders', 'EasTor', 'SOKER', 'mopoz', 'DeathZz', 'alex']","['Aristocracy', 'mouz', 'dycha', 'rallen', 'MINISE', 'TaZ']","['13', '16']",Nuke,United Masters League Season 2 Qualifier 1,2043
4-10-19,"['Nemiga', 'ROBO', 'boX', 'hutji', 'lollipop21k', 'Jyo']","['Dracarys', 'kalinka', 'shalfey', 'def', 'ProbLeM', 'Flash_1']","['10', '16']",Inferno,WePlay! Forge of Masters Season 2,2042
4-10-19,"['Nemiga', 'hutji', 'lollipop21k', 'ROBO', 'Jyo', 'boX']","['Dracarys', 'kalinka', 'ProbLeM', 'shalfey', 'Flash_1', 'def']","['16', '8']",Nuke,WePlay! Forge of Masters Season 2,2042
4-10-19,"['Nemiga', 'lollipop21k', 'boX', 'Jyo', 'hutji', 'ROBO']","['Dracarys', 'ProbLeM', 'shalfey', 'def', 'Flash_1', 'kalinka']","['12', '16']",Mirage,WePlay! Forge of Masters Season 2,2042
4-10-19,"['Vitality', 'shox', 'ZywOo', 'RpK', 'apEX', 'ALEX']","['MOUZ', 'karrigan', 'chrisJ', 'woxic', 'ropz', 'frozen']","['16', '14']",Mirage,DreamHack Masters Malmö 2019,2041
4-10-19,"['Vitality', 'ZywOo', 'shox', 'ALEX', 'apEX', 'RpK']","['MOUZ', 'ropz', 'woxic', 'frozen', 'karrigan', 'chrisJ']","['16', '12']",Inferno,DreamHack Masters Malmö 2019,2041
4-10-19,"['Vitality', 'RpK', 'ZywOo', 'apEX', 'shox', 'ALEX']","['MOUZ', 'ropz', 'chrisJ', 'karrigan', 'frozen', 'woxic']","['16', '13']",Dust2,DreamHack Masters Malmö 2019,2041
4-10-19,"['Tricked', 'Bubzkji', 'acoR', 'sjuush', 'roeJ', 'HUNDEN']","['Aristocracy', 'rallen', 'MINISE', 'dycha', 'TaZ', 'mouz']","['17', '19']",Dust2,StarSeries i-League Season 8 Europe Qualifier,2040
4-10-19,"['Tricked', 'Bubzkji', 'acoR', 'roeJ', 'sjuush', 'HUNDEN']","['Aristocracy', 'dycha', 'TaZ', 'rallen', 'mouz', 'MINISE']","['16', '11']",Overpass,StarSeries i-League Season 8 Europe Qualifier,2039
5-10-19,"['Malvinas', 'fara', 'minimal', 'deco', 'gatito', 'L!nKz^']","['Hawks', 'EmaDlz', 'fakzwall', 'GordoReally', 'Yokowow', 'kary']","['16', '14']",Overpass,LAS League Season 1,2038
5-10-19,"['Malvinas', 'L!nKz^', 'deco', 'minimal', 'gatito', 'fara']","['Hawks', 'kary', 'Yokowow', 'fakzwall', 'EmaDlz', 'GordoReally']","['16', '10']",Mirage,LAS League Season 1,2038
5-10-19,"['Furious', 'laser', 'Gooden', 'TISAN', 'Tio', 'PREDI']","['Quad', 'guidimon', 'fueleNt', 'coMplot', 'sheep', 'limi7']","['16', '19']",Mirage,LAS League Season 1,2037
5-10-19,"['Furious', 'PREDI', 'Gooden', 'Tio', 'TISAN', 'laser']","['Quad', 'guidimon', 'sheep', 'coMplot', 'fueleNt', 'limi7']","['16', '19']",Inferno,LAS League Season 1,2037
5-10-19,"['Evidence', 'skuld', 'fra', 'gon', 'fp1', 'lineko']","['Redemption POA', 'remix', 'dok', 'ALLE', 'sutecas', 'drg']","['6', '16']",Overpass,CBCS Season 1,2036
5-10-19,"['Evidence', 'skuld', 'fra', 'gon', 'fp1', 'lineko']","['Redemption POA', 'remix', 'ALLE', 'dok', 'drg', 'sutecas']","['16', '11']",Dust2,CBCS Season 1,2036
5-10-19,"['Evidence', 'fra', 'skuld', 'lineko', 'fp1', 'gon']","['Redemption POA', 'sutecas', 'remix', 'drg', 'ALLE', 'dok']","['12', '16']",Mirage,CBCS Season 1,2036
5-10-19,"['Infinity', 'malbsMd', 'sam_A', 'spamzzy1', 'Daveys', 'cruzN']","['Rulez', 'nooz', 'sickLy', 'nolaN', 'kezz', 'zneel']","['8', '16']",Dust2,LAN League Season 1,2035
5-10-19,"['Infinity', 'sam_A', 'malbsMd', 'spamzzy1', 'cruzN', 'Daveys']","['Rulez', 'nolaN', 'sickLy', 'kezz', 'zneel', 'nooz']","['1', '16']",Inferno,LAN League Season 1,2035
5-10-19,"['Beyond', 'TOR', 'JohnOlsen', 'veta', 'bnwGiggs', 'RoLEX']","['Astro', 'Beway', 'Akino', 'koNgared', 'RAMI', 'AlicPond']","['11', '16']",Dust2,FPSThailand Pro League Season 7 Finals,2034
5-10-19,"['Beyond', 'RoLEX', 'JohnOlsen', 'veta', 'bnwGiggs', 'TOR']","['Astro', 'Beway', 'RAMI', 'koNgared', 'AlicPond', 'Akino']","['16', '6']",Nuke,FPSThailand Pro League Season 7 Finals,2034
5-10-19,"['Beyond', 'JohnOlsen', 'TOR', 'RoLEX', 'bnwGiggs', 'veta']","['Astro', 'Beway', 'koNgared', 'RAMI', 'Akino', 'AlicPond']","['10', '16']",Inferno,FPSThailand Pro League Season 7 Finals,2034
5-10-19,"['DivisionX', 'YESican', 'Differ3nt', 'd@rklord', 'Talent', 'frostLi']","['GTV.Revolution', 'Jaybk', 'Fog', 'Tee', 'kun', 'Rambutan']","['6', '16']",Dust2,WESG 2019 Vietnam Regional Finals,2033
5-10-19,"['DivisionX', 'Differ3nt', 'd@rklord', 'Talent', 'YESican', 'frostLi']","['GTV.Revolution', 'Fog', 'Jaybk', 'Tee', 'Rambutan', 'kun']","['16', '14']",Vertigo,WESG 2019 Vietnam Regional Finals,2033
5-10-19,"['DivisionX', 'Differ3nt', 'd@rklord', 'YESican', 'Talent', 'frostLi']","['GTV.Revolution', 'Jaybk', 'Tee', 'Rambutan', 'Fog', 'kun']","['16', '11']",Inferno,WESG 2019 Vietnam Regional Finals,2033
5-10-19,"['Alpha Red', 'Kntz', 'MAIROLLS', 'SeveN89', 'foxz', 'Olivia']","['2Be Continued', 'TongRak', 'warwick', 'Crews', 'hippien', 'SuperBusSSSSS']","['16', '13']",Dust2,FPSThailand Pro League Season 7 Finals,2032
5-10-19,"['Alpha Red', 'Olivia', 'Kntz', 'SeveN89', 'MAIROLLS', 'foxz']","['2Be Continued', 'SuperBusSSSSS', 'TongRak', 'hippien', 'Crews', 'warwick']","['5', '16']",Mirage,FPSThailand Pro League Season 7 Finals,2032
5-10-19,"['Sub:stance', 'fal.', 'DeCapitate', 'j0sh', 'Mxtique', 'bryce']","['LaZe', 'Retla', 'Dark', 'MyeHvz', 'StyroN', 'nephh']","['5', '16']",Mirage,WESG 2019 Singapore Regional Finals,2031
5-10-19,"['Sub:stance', 'j0sh', 'DeCapitate', 'fal.', 'bryce', 'Mxtique']","['LaZe', 'nephh', 'Dark', 'MyeHvz', 'StyroN', 'Retla']","['16', '8']",Nuke,WESG 2019 Singapore Regional Finals,2031
5-10-19,"['Cataclysm', 'TuAD', 'RiahK', 'Crystal', 'Coin', 'tmr']","['SHIFT', 'teiv', 'nTK', 'Black Dorf', 'Kishi-San', 'Young KillerS']","['16', '9']",Nuke,WESG 2019 Vietnam Regional Finals,2030
5-10-19,"['Cataclysm', 'tmr', 'Coin', 'TuAD', 'RiahK', 'Crystal']","['SHIFT', 'teiv', 'Black Dorf', 'nTK', 'Young KillerS', 'Kishi-San']","['10', '16']",Inferno,WESG 2019 Vietnam Regional Finals,2030
5-10-19,"['BOOT', 'splashske', 'd4v41', 'alecks', 'Benkai', 'Bobosaur']","['JavsrieN', 'Deryeon', 'Rexites', 'Bry4n', 'tingDONG', 'jovaN']","['7', '16']",Nuke,WESG 2019 Singapore Regional Finals,2029
5-10-19,"['BOOT', 'd4v41', 'splashske', 'Bobosaur', 'Benkai', 'alecks']","['JavsrieN', 'Deryeon', 'Bry4n', 'tingDONG', 'jovaN', 'Rexites']","['16', '3']",Mirage,WESG 2019 Singapore Regional Finals,2029
5-10-19,"['Epsilon', 'Brook', 'Stev0se', 'simix', 'ritchiEE', 'dreez']","['Game Fist', 'PALM1', 'Teddy', 'luosrevo', 'b0denmaster', 'ketchup']","['16', '11']",Mirage,GameForce Masters 2019 Finals,2028
5-10-19,"['Epsilon', 'Stev0se', 'Brook', 'ritchiEE', 'dreez', 'simix']","['Game Fist', 'luosrevo', 'b0denmaster', 'ketchup', 'PALM1', 'Teddy']","['5', '16']",Inferno,GameForce Masters 2019 Finals,2028
5-10-19,"['Unique', 'Polt', 'R0b3n', 'zorte', 'PASHANOJ', 'fenvicious']","['Copenhagen Flames', 'AcilioN', 'Nodios', 'TMB', 'Basso', 'Farlig']","['16', '10']",Vertigo,LOOT.BET Season 4,2027
5-10-19,"['Unique', 'R0b3n', 'PASHANOJ', 'zorte', 'Polt', 'fenvicious']","['Copenhagen Flames', 'Farlig', 'TMB', 'Basso', 'Nodios', 'AcilioN']","['14', '16']",Train,LOOT.BET Season 4,2027
5-10-19,"['Unique', 'fenvicious', 'Polt', 'zorte', 'R0b3n', 'PASHANOJ']","['Copenhagen Flames', 'AcilioN', 'Farlig', 'Nodios', 'TMB', 'Basso']","['16', '10']",Nuke,LOOT.BET Season 4,2027
5-10-19,"['Tricked', 'roeJ', 'acoR', 'sjuush', 'Bubzkji', 'HUNDEN']","['Aristocracy', 'rallen', 'MINISE', 'TaZ', 'mouz', 'dycha']","['16', '9']",Dust2,WePlay! Forge of Masters Season 2,2026
5-10-19,"['Tricked', 'roeJ', 'acoR', 'sjuush', 'Bubzkji', 'HUNDEN']","['Aristocracy', 'mouz', 'rallen', 'TaZ', 'dycha', 'MINISE']","['12', '16']",Overpass,WePlay! Forge of Masters Season 2,2026
5-10-19,"['Entity', 'Psy', 'DeathMakeR', 'skillZ', 'Amaterasu', 'Excali']","['Global', 'Karam1L', 't1to', 'HellfightR', 'Rex', 'HellrangeR']","['8', '16']",Dust2,Dew Arena 2019,2025
5-10-19,"['Entity', 'DeathMakeR', 'Psy', 'skillZ', 'Amaterasu', 'Excali']","['Global', 'Karam1L', 'HellrangeR', 'Rex', 'HellfightR', 't1to']","['16', '11']",Train,Dew Arena 2019,2025
5-10-19,"['Entity', 'DeathMakeR', 'Psy', 'Amaterasu', 'Excali', 'skillZ']","['Global', 'Karam1L', 'Rex', 't1to', 'HellfightR', 'HellrangeR']","['7', '16']",Mirage,Dew Arena 2019,2025
5-10-19,"['Astralis', 'gla1ve', 'dupreeh', 'Magisk', 'Xyp9x', 'device']","['fnatic', 'JW', 'KRIMZ', 'flusha', 'Brollan', 'Golden']","['9', '16']",Overpass,DreamHack Masters Malmö 2019,2024
5-10-19,"['Astralis', 'device', 'Xyp9x', 'Magisk', 'gla1ve', 'dupreeh']","['fnatic', 'JW', 'Brollan', 'Golden', 'KRIMZ', 'flusha']","['25', '23']",Nuke,DreamHack Masters Malmö 2019,2024
5-10-19,"['Heretics', 'LOGAN', 'Davidp', 'Maka', 'JiNKZ', 'jeyN']","['Movistar Riders', 'alex', 'mopoz', 'EasTor', 'SOKER', 'DeathZz']","['10', '16']",Vertigo,La Copa 2019,2023
5-10-19,"['Heretics', 'Davidp', 'LOGAN', 'jeyN', 'Maka', 'JiNKZ']","['Movistar Riders', 'alex', 'DeathZz', 'SOKER', 'EasTor', 'mopoz']","['6', '16']",Mirage,La Copa 2019,2023
5-10-19,"['Heretics', 'Maka', 'LOGAN', 'Davidp', 'jeyN', 'JiNKZ']","['Movistar Riders', 'mopoz', 'SOKER', 'alex', 'DeathZz', 'EasTor']","['16', '14']",Inferno,La Copa 2019,2023
5-10-19,"['Heroic', 'es3tag', 'stavn', 'b0RUP', 'Snappi', 'cadiaN']","['pro100', 'dimasick', 'WorldEdit', 'NickelBack', 'YEKINDAR', 'wayLander']","['16', '7']",Overpass,StarSeries i-League Season 8 Europe Qualifier,2022
5-10-19,"['Heroic', 'cadiaN', 'es3tag', 'b0RUP', 'stavn', 'Snappi']","['pro100', 'WorldEdit', 'dimasick', 'YEKINDAR', 'wayLander', 'NickelBack']","['16', '8']",Nuke,StarSeries i-League Season 8 Europe Qualifier,2022
5-10-19,"['ex-Epsilon', 'CRUC1AL', 'Thomas', 'Surreal', 'SPELLAN', 'NK4Y']","['Sprout', 'faveN', 'k1to', 'denis', 'Spiidi', 'syrsoN']","['8', '16']",Dust2,WePlay! Forge of Masters Season 2,2021
5-10-19,"['ex-Epsilon', 'CRUC1AL', 'Thomas', 'NK4Y', 'SPELLAN', 'Surreal']","['Sprout', 'denis', 'k1to', 'syrsoN', 'faveN', 'Spiidi']","['10', '16']",Inferno,WePlay! Forge of Masters Season 2,2021
5-10-19,"['ex-Epsilon', 'NK4Y', 'CRUC1AL', 'Surreal', 'Thomas', 'SPELLAN']","['Sprout', 'k1to', 'syrsoN', 'Spiidi', 'denis', 'faveN']","['7', '16']",Mirage,WePlay! Forge of Masters Season 2,2021
5-10-19,"['Natus Vincere', 'Boombl4', 'flamie', 's1mple', 'electronic', 'GuardiaN']","['Vitality', 'ZywOo', 'RpK', 'ALEX', 'apEX', 'shox']","['16', '6']",Nuke,DreamHack Masters Malmö 2019,2020
