Date,Teams,Score,Map,Event,Series
21-2-20,"['Station7', 'Oceanus']","['9', '16']",Nuke,ESEA MDL Season 33 North America,24574
21-2-20,"['Dignitas fe', 'Carnage fe']","['16', '14']",Inferno,GIRLGAMER World Finals 2020,24573
21-2-20,"['Assassins', 'INTZ fe']","['16', '9']",Inferno,GIRLGAMER World Finals 2020,24572
21-2-20,"['FATE', 'SJ']","['16', '14']",Train,ASUS ROG Winter 2020,24571
21-2-20,"['LDLC', 'KYNYNIEKAT']","['16', '13']",Dust2,ASUS ROG Winter 2020,24570
21-2-20,"['Dignitas fe', 'Assassins']","['6', '16']",Vertigo,GIRLGAMER World Finals 2020,24569
21-2-20,"['Assassins', 'Dignitas fe']","['16', '14']",Overpass,GIRLGAMER World Finals 2020,24569
21-2-20,"['Nemiga', 'GamerLegion']","['7', '16']",Inferno,ESEA MDL Season 33 Europe,24568
21-2-20,"['SJ', 'hREDS']","['16', '12']",Nuke,ASUS ROG Winter 2020,24567
21-2-20,"['SJ', 'hREDS']","['16', '4']",Train,ASUS ROG Winter 2020,24567
21-2-20,"['Unicorns of Love', 'GamerLegion']","['8', '16']",Overpass,ESEA MDL Season 33 Europe,24566
21-2-20,"['Gambit Youngsters', 'FATE']","['16', '6']",Dust2,OGA Counter PIT Season 7,24565
21-2-20,"['Gambit Youngsters', 'FATE']","['13', '16']",Train,OGA Counter PIT Season 7,24565
21-2-20,"['FATE', 'Gambit Youngsters']","['8', '16']",Overpass,OGA Counter PIT Season 7,24565
21-2-20,"['KYNYNIEKAT', 'HAVU']","['11', '16']",Nuke,ASUS ROG Winter 2020,24564
21-2-20,"['HAVU', 'KYNYNIEKAT']","['16', '12']",Dust2,ASUS ROG Winter 2020,24564
21-2-20,"['Endpoint', 'FURIA']","['6', '16']",Inferno,DreamHack Open Anaheim 2020,24563
21-2-20,"['Nemiga', 'Demolition Crew']","['19', '17']",Mirage,OGA Counter PIT Season 7,24562
21-2-20,"['Nemiga', 'Demolition Crew']","['10', '16']",Inferno,OGA Counter PIT Season 7,24562
21-2-20,"['Nemiga', 'Demolition Crew']","['16', '6']",Overpass,OGA Counter PIT Season 7,24562
21-2-20,"['ENCE', 'Gen.G']","['14', '16']",Nuke,DreamHack Open Anaheim 2020,24561
21-2-20,"['fakeDOSPRO', 'Neverest']","['16', '6']",Nuke,Liga DELL #2 - FEB/20,24560
21-2-20,"['Neverest', 'fakeDOSPRO']","['16', '14']",Inferno,Liga DELL #2 - FEB/20,24560
21-2-20,"['fakeDOSPRO', 'Neverest']","['19', '15']",Vertigo,Liga DELL #2 - FEB/20,24560
21-2-20,"['Carnage fe', 'INTZ fe']","['14', '16']",Dust2,GIRLGAMER World Finals 2020,24559
21-2-20,"['INTZ fe', 'Carnage fe']","['13', '16']",Overpass,GIRLGAMER World Finals 2020,24559
21-2-20,"['Carnage fe', 'INTZ fe']","['7', '16']",Inferno,GIRLGAMER World Finals 2020,24559
21-2-20,"['North', 'forZe']","['16', '8']",Nuke,DreamHack Open Anaheim 2020,24558
22-2-20,"['Complexity', 'MIBR']","['16', '11']",Dust2,DreamHack Open Anaheim 2020,24557
22-2-20,"['fakeDOSPRO', 'UP']","['10', '16']",Dust2,Liga DELL #2 - FEB/20,24556
22-2-20,"['UP', 'fakeDOSPRO']","['16', '11']",Overpass,Liga DELL #2 - FEB/20,24556
22-2-20,"['FURIA', 'North']","['16', '3']",Overpass,DreamHack Open Anaheim 2020,24555
22-2-20,"['Complexity', 'Gen.G']","['13', '16']",Inferno,DreamHack Open Anaheim 2020,24554
22-2-20,"['LDLC', 'SJ']","['16', '8']",Train,ASUS ROG Winter 2020,24553
22-2-20,"['SJ', 'LDLC']","['13', '16']",Inferno,ASUS ROG Winter 2020,24553
22-2-20,"['INTZ fe', 'Dignitas fe']","['11', '16']",Inferno,GIRLGAMER World Finals 2020,24552
22-2-20,"['FATE', 'HAVU']","['3', '16']",Dust2,ASUS ROG Winter 2020,24551
22-2-20,"['HAVU', 'FATE']","['16', '4']",Vertigo,ASUS ROG Winter 2020,24551
22-2-20,"['Assassins', 'Dignitas fe']","['12', '16']",Inferno,GIRLGAMER World Finals 2020,24550
22-2-20,"['Assassins', 'Dignitas fe']","['16', '13']",Overpass,GIRLGAMER World Finals 2020,24550
22-2-20,"['Assassins', 'Dignitas fe']","['16', '14']",Dust2,GIRLGAMER World Finals 2020,24550
22-2-20,"['Gambit Youngsters', 'Nemiga']","['16', '12']",Vertigo,OGA Counter PIT Season 7,24549
22-2-20,"['Nemiga', 'Gambit Youngsters']","['10', '16']",Dust2,OGA Counter PIT Season 7,24549
22-2-20,"['LDLC', 'HAVU']","['9', '16']",Train,ASUS ROG Winter 2020,24548
22-2-20,"['HAVU', 'LDLC']","['16', '13']",Dust2,ASUS ROG Winter 2020,24548
22-2-20,"['forZe', 'Endpoint']","['26', '28']",Vertigo,DreamHack Open Anaheim 2020,24547
22-2-20,"['Endpoint', 'forZe']","['12', '16']",Inferno,DreamHack Open Anaheim 2020,24547
22-2-20,"['Endpoint', 'forZe']","['16', '7']",Train,DreamHack Open Anaheim 2020,24547
22-2-20,"['Copenhagen Flames', 'AGO']","['16', '3']",Nuke,OGA Counter PIT Season 7,24546
22-2-20,"['AGO', 'Copenhagen Flames']","['8', '16']",Mirage,OGA Counter PIT Season 7,24546
23-2-20,"['MIBR', 'ENCE']","['16', '8']",Nuke,DreamHack Open Anaheim 2020,24545
23-2-20,"['ENCE', 'MIBR']","['19', '15']",Train,DreamHack Open Anaheim 2020,24545
23-2-20,"['MIBR', 'ENCE']","['16', '11']",Overpass,DreamHack Open Anaheim 2020,24545
23-2-20,"['North', 'Endpoint']","['16', '7']",Vertigo,DreamHack Open Anaheim 2020,24544
23-2-20,"['Endpoint', 'North']","['17', '19']",Dust2,DreamHack Open Anaheim 2020,24544
23-2-20,"['Complexity', 'MIBR']","['16', '2']",Nuke,DreamHack Open Anaheim 2020,24543
23-2-20,"['MIBR', 'Complexity']","['9', '16']",Dust2,DreamHack Open Anaheim 2020,24543
23-2-20,"['Updraft', 'ikarus']","['16', '5']",Nuke,Asia Minor East Asia Open Qualifier 2 - ESL One Rio 2020,24542
23-2-20,"['ikarus', 'Updraft']","['22', '25']",Mirage,Asia Minor East Asia Open Qualifier 2 - ESL One Rio 2020,24542
23-2-20,"['Electrify', 'HaBzz']","['4', '16']",Dust2,epic29,24541
23-2-20,"['HaBzz', 'Electrify']","['16', '9']",Overpass,epic29,24541
23-2-20,"['Skinlordz', 'Titan']","['14', '16']",Inferno,Samsung GOEXANIMO CS:GO 5X5 #20,24540
23-2-20,"['Titan', 'Skinlordz']","['19', '16']",Dust2,Samsung GOEXANIMO CS:GO 5X5 #20,24540
23-2-20,"['Medieval', 'Synergy']","['8', '16']",Mirage,Samsung GOEXANIMO CS:GO 5X5 #20,24539
23-2-20,"['Synergy', 'Medieval']","['7', '16']",Dust2,Samsung GOEXANIMO CS:GO 5X5 #20,24539
23-2-20,"['Medieval', 'Synergy']","['16', '8']",Train,Samsung GOEXANIMO CS:GO 5X5 #20,24539
23-2-20,"['Titan', 'Medieval']","['12', '16']",Mirage,Samsung GOEXANIMO CS:GO 5X5 #20,24538
23-2-20,"['Medieval', 'Titan']","['11', '16']",Nuke,Samsung GOEXANIMO CS:GO 5X5 #20,24538
23-2-20,"['Medieval', 'Titan']","['10', '16']",Dust2,Samsung GOEXANIMO CS:GO 5X5 #20,24538
23-2-20,"['AGO', 'Gambit Youngsters']","['16', '12']",Train,OGA Counter PIT Season 7,24537
23-2-20,"['Gambit Youngsters', 'AGO']","['16', '13']",Vertigo,OGA Counter PIT Season 7,24537
23-2-20,"['Gambit Youngsters', 'AGO']","['17', '19']",Dust2,OGA Counter PIT Season 7,24537
23-2-20,"['BIG', 'Wisla Krakow']","['16', '2']",Nuke,ESEA MDL Season 33 Europe,24536
23-2-20,"['North', 'Gen.G']","['13', '16']",Dust2,DreamHack Open Anaheim 2020,24535
23-2-20,"['North', 'Gen.G']","['14', '16']",Mirage,DreamHack Open Anaheim 2020,24535
23-2-20,"['AGO', 'Copenhagen Flames']","['16', '8']",Train,OGA Counter PIT Season 7,24534
23-2-20,"['AGO', 'Copenhagen Flames']","['13', '16']",Nuke,OGA Counter PIT Season 7,24534
23-2-20,"['AGO', 'Copenhagen Flames']","['16', '8']",Vertigo,OGA Counter PIT Season 7,24534
23-2-20,"['FURIA', 'Complexity']","['11', '16']",Mirage,DreamHack Open Anaheim 2020,24533
23-2-20,"['Complexity', 'FURIA']","['11', '16']",Overpass,DreamHack Open Anaheim 2020,24533
23-2-20,"['Complexity', 'FURIA']","['14', '16']",Nuke,DreamHack Open Anaheim 2020,24533
24-2-20,"['Gen.G', 'FURIA']","['16', '7']",Nuke,DreamHack Open Anaheim 2020,24532
24-2-20,"['FURIA', 'Gen.G']","['15', '19']",Inferno,DreamHack Open Anaheim 2020,24532
24-2-20,"['TGS', 'RAIJIN']","['10', '16']",Nuke,BashFest 2020,24531
24-2-20,"['TGS', 'RAIJIN']","['14', '16']",Dust2,BashFest 2020,24531
24-2-20,"['Thunder Logic', 'Monstars']","['4', '16']",Train,ESEA MDL Season 33 North America,24530
24-2-20,"['madlikewizards', 'ORDER']","['0', '16']",Nuke,ESEA MDL Season 33 Australia,24529
24-2-20,"['AVANT', 'Esper']","['16', '4']",Mirage,ESEA MDL Season 33 Australia,24528
24-2-20,"['AVANT', 'ORDER']","['16', '1']",Nuke,ESEA MDL Season 33 Australia,24527
24-2-20,"['Astralis', 'Cloud9']","['16', '7']",Overpass,IEM Katowice 2020,24526
24-2-20,"['Cloud9', 'Astralis']","['12', '16']",Train,IEM Katowice 2020,24526
24-2-20,"['Vitality', 'NiP']","['16', '12']",Vertigo,IEM Katowice 2020,24525
24-2-20,"['NiP', 'Vitality']","['10', '16']",Nuke,IEM Katowice 2020,24525
24-2-20,"['fnatic', 'Renegades']","['16', '4']",Dust2,IEM Katowice 2020,24524
24-2-20,"['Renegades', 'fnatic']","['14', '16']",Inferno,IEM Katowice 2020,24524
24-2-20,"['Natus Vincere', 'FaZe']","['9', '16']",Nuke,IEM Katowice 2020,24523
24-2-20,"['FaZe', 'Natus Vincere']","['14', '16']",Dust2,IEM Katowice 2020,24523
24-2-20,"['FaZe', 'Natus Vincere']","['10', '16']",Overpass,IEM Katowice 2020,24523
24-2-20,"['BIG', 'pro100']","['13', '16']",Mirage,ESEA MDL Season 33 Europe,24522
24-2-20,"['mousesports', 'TYLOO']","['16', '5']",Inferno,IEM Katowice 2020,24521
24-2-20,"['TYLOO', 'mousesports']","['10', '16']",Dust2,IEM Katowice 2020,24521
24-2-20,"['pro100', 'Nordavind']","['22', '19']",Dust2,ESEA MDL Season 33 Europe,24520
24-2-20,"['G2', '100 Thieves']","['16', '3']",Mirage,IEM Katowice 2020,24519
24-2-20,"['G2', '100 Thieves']","['16', '2']",Dust2,IEM Katowice 2020,24519
25-2-20,"['Oceanus', 'Monstars']","['14', '16']",Mirage,ESEA MDL Season 33 North America,24518
25-2-20,"['Big Frames', 'Monstars']","['16', '5']",Mirage,ESEA MDL Season 33 North America,24517
25-2-20,"['FURY', 'AVANT']","['11', '16']",Inferno,ESEA MDL Season 33 Australia,24516
25-2-20,"['Formidable', 'Esper']","['16', '14']",Mirage,ESEA MDL Season 33 Australia,24515
25-2-20,"['Skyfire', 'Paradox']","['14', '16']",Inferno,ESEA MDL Season 33 Australia,24514
25-2-20,"['Incept', 'TRIDENT']","['13', '16']",Dust2,ESEA MDL Season 33 Australia,24513
25-2-20,"['Liquid', 'Virtus.pro']","['19', '16']",Vertigo,IEM Katowice 2020,24512
25-2-20,"['Virtus.pro', 'Liquid']","['9', '16']",Mirage,IEM Katowice 2020,24512
25-2-20,"['MAD Lions', 'Evil Geniuses']","['7', '16']",Vertigo,IEM Katowice 2020,24511
25-2-20,"['MAD Lions', 'Evil Geniuses']","['16', '14']",Dust2,IEM Katowice 2020,24511
25-2-20,"['Evil Geniuses', 'MAD Lions']","['16', '5']",Nuke,IEM Katowice 2020,24511
25-2-20,"['NiP', 'Cloud9']","['16', '2']",Overpass,IEM Katowice 2020,24510
25-2-20,"['Cloud9', 'NiP']","['9', '16']",Vertigo,IEM Katowice 2020,24510
25-2-20,"['Astralis', 'Vitality']","['16', '9']",Overpass,IEM Katowice 2020,24509
25-2-20,"['Vitality', 'Astralis']","['19', '22']",Vertigo,IEM Katowice 2020,24509
25-2-20,"['FaZe', 'Renegades']","['16', '12']",Inferno,IEM Katowice 2020,24508
25-2-20,"['Renegades', 'FaZe']","['10', '16']",Mirage,IEM Katowice 2020,24508
25-2-20,"['Demolition Crew', 'PACT']","['5', '16']",Overpass,ESEA MDL Season 33 Europe,24507
25-2-20,"['AGO', 'HellRaisers']","['16', '13']",Mirage,ESEA MDL Season 33 Europe,24506
25-2-20,"['Wisla Krakow', 'Demolition Crew']","['19', '16']",Inferno,ESEA MDL Season 33 Europe,24505
25-2-20,"['pro100', 'Movistar Riders']","['10', '16']",Overpass,ESEA MDL Season 33 Europe,24504
25-2-20,"['fnatic', 'Natus Vincere']","['16', '7']",Dust2,IEM Katowice 2020,24503
25-2-20,"['Natus Vincere', 'fnatic']","['16', '14']",Inferno,IEM Katowice 2020,24503
25-2-20,"['Natus Vincere', 'fnatic']","['12', '16']",Mirage,IEM Katowice 2020,24503
25-2-20,"['HellRaisers', 'Sprout']","['9', '16']",Dust2,ESEA MDL Season 33 Europe,24502
25-2-20,"['pro100', 'Japaleno']","['16', '10']",Dust2,ESEA MDL Season 33 Europe,24501
26-2-20,"['Mythic', 'Chaos']","['12', '16']",Dust2,ESEA MDL Season 33 North America,24500
26-2-20,"['Swole Identity', 'Station7']","['16', '1']",Nuke,ESEA MDL Season 33 North America,24499
26-2-20,"['Oceanus', 'Thunder Logic']","['16', '9']",Nuke,ESEA MDL Season 33 North America,24498
26-2-20,"['Recon 5', 'Bad News Bears']","['8', '16']",Nuke,ESEA MDL Season 33 North America,24497
26-2-20,"['eUnited', 'Infinity']","['16', '10']",Train,ESEA MDL Season 33 North America,24496
26-2-20,"['Divine', 'New England Whalers']","['16', '14']",Mirage,ESEA MDL Season 33 North America,24495
26-2-20,"['Mythic', 'Thunder Logic']","['16', '13']",Dust2,ESEA MDL Season 33 North America,24494
26-2-20,"['Swole Identity', 'LiViD']","['19', '16']",Mirage,ESEA MDL Season 33 North America,24493
26-2-20,"['PC419', 'MC']","['11', '16']",Inferno,ESEA MDL Season 33 Australia,24492
26-2-20,"['madlikewizards', 'AVANT']","['11', '16']",Overpass,ESEA MDL Season 33 Australia,24491
26-2-20,"['ORDER', 'PC419']","['16', '3']",Dust2,ESEA MDL Season 33 Australia,24490
26-2-20,"['Airborne', 'Paradox']","['5', '16']",Dust2,ESEA MDL Season 33 Australia,24489
26-2-20,"['Formidable', 'Incept']","['9', '16']",Dust2,ESEA MDL Season 33 Australia,24488
26-2-20,"['100 Thieves', 'TYLOO']","['16', '9']",Inferno,IEM Katowice 2020,24487
26-2-20,"['TYLOO', '100 Thieves']","['10', '16']",Vertigo,IEM Katowice 2020,24487
26-2-20,"['Virtus.pro', 'MAD Lions']","['14', '16']",Overpass,IEM Katowice 2020,24486
26-2-20,"['Virtus.pro', 'MAD Lions']","['16', '7']",Vertigo,IEM Katowice 2020,24486
26-2-20,"['MAD Lions', 'Virtus.pro']","['16', '13']",Dust2,IEM Katowice 2020,24486
26-2-20,"['Chiefs', 'Airborne']","['16', '7']",Inferno,ESEA MDL Season 33 Australia,24485
26-2-20,"['Natus Vincere', 'NiP']","['16', '3']",Mirage,IEM Katowice 2020,24484
26-2-20,"['NiP', 'Natus Vincere']","['10', '16']",Train,IEM Katowice 2020,24484
26-2-20,"['mousesports', 'G2']","['16', '13']",Dust2,IEM Katowice 2020,24483
26-2-20,"['G2', 'mousesports']","['16', '6']",Inferno,IEM Katowice 2020,24483
26-2-20,"['mousesports', 'G2']","['7', '16']",Nuke,IEM Katowice 2020,24483
26-2-20,"['Nemiga', 'pro100']","['16', '12']",Vertigo,ESEA MDL Season 33 Europe,24482
26-2-20,"['Vitality', 'FaZe']","['16', '14']",Mirage,IEM Katowice 2020,24481
26-2-20,"['FaZe', 'Vitality']","['16', '11']",Nuke,IEM Katowice 2020,24481
26-2-20,"['Vitality', 'FaZe']","['10', '16']",Inferno,IEM Katowice 2020,24481
26-2-20,"['Demolition Crew', 'Nordavind']","['8', '16']",Inferno,ESEA MDL Season 33 Europe,24480
26-2-20,"['Japaleno', 'Sprout']","['4', '16']",Train,ESEA MDL Season 33 Europe,24479
26-2-20,"['Movistar Riders', 'PACT']","['16', '5']",Nuke,ESEA MDL Season 33 Europe,24478
26-2-20,"['HellRaisers', 'HAVU']","['9', '16']",Dust2,ESEA MDL Season 33 Europe,24477
26-2-20,"['PACT', 'HAVU']","['12', '16']",Train,ESEA MDL Season 33 Europe,24476
26-2-20,"['Evil Geniuses', 'Liquid']","['7', '16']",Overpass,IEM Katowice 2020,24475
26-2-20,"['Liquid', 'Evil Geniuses']","['15', '19']",Nuke,IEM Katowice 2020,24475
26-2-20,"['Evil Geniuses', 'Liquid']","['10', '16']",Inferno,IEM Katowice 2020,24475
26-2-20,"['FREEROX', 'Sinisters']","['16', '10']",Mirage,Aorus League 2020 #1 Southern Cone,24474
27-2-20,"['9z', 'Duck Nutz']","['19', '22']",Inferno,Aorus League 2020 #1 Southern Cone,24473
27-2-20,"['Nocturns', 'Rejected']","['16', '11']",Mirage,Aorus League 2020 #1 Southern Cone,24472
27-2-20,"['Oceanus', 'Mythic']","['8', '16']",Vertigo,ESEA MDL Season 33 North America,24471
27-2-20,"['Rysix', 'LND']","['16', '3']",Vertigo,Aorus League 2020 #1 Southern Cone,24470
27-2-20,"['Under 21', 'Chaos']","['16', '10']",Nuke,ESEA MDL Season 33 North America,24469
27-2-20,"['Mythic', 'Infinity']","['16', '9']",Dust2,ESEA MDL Season 33 North America,24468
27-2-20,"['Recon 5', 'Rugratz']","['16', '8']",Nuke,ESEA MDL Season 33 North America,24467
27-2-20,"['Divine', 'Oceanus']","['16', '11']",Dust2,ESEA MDL Season 33 North America,24466
27-2-20,"['Station7', 'Thunder Logic']","['2', '16']",Overpass,ESEA MDL Season 33 North America,24465
27-2-20,"['Airborne', '4 and a half men']","['16', '11']",Mirage,LPL Pro League Season 4,24464
27-2-20,"['4 and a half men', 'Airborne']","['16', '9']",Overpass,LPL Pro League Season 4,24464
27-2-20,"['4 and a half men', 'Airborne']","['16', '14']",Dust2,LPL Pro League Season 4,24463
27-2-20,"['ORDER', 'Esper']","['16', '2']",Inferno,ESEA MDL Season 33 Australia,24462
27-2-20,"['Ground Zero', 'MC']","['16', '5']",Mirage,ESEA MDL Season 33 Australia,24461
27-2-20,"['FURY', 'madlikewizards']","['13', '16']",Nuke,ESEA MDL Season 33 Australia,24460
27-2-20,"['PC419', 'Ground Zero']","['10', '16']",Mirage,ESEA MDL Season 33 Australia,24459
27-2-20,"['AVANT', 'Chiefs']","['16', '10']",Inferno,ESEA MDL Season 33 Australia,24458
27-2-20,"['mousesports', 'MAD Lions']","['16', '8']",Train,IEM Katowice 2020,24457
27-2-20,"['MAD Lions', 'mousesports']","['4', '16']",Dust2,IEM Katowice 2020,24457
27-2-20,"['Evil Geniuses', '100 Thieves']","['16', '12']",Inferno,IEM Katowice 2020,24456
27-2-20,"['100 Thieves', 'Evil Geniuses']","['16', '12']",Nuke,IEM Katowice 2020,24456
27-2-20,"['100 Thieves', 'Evil Geniuses']","['16', '12']",Dust2,IEM Katowice 2020,24456
27-2-20,"['MC', 'Corvidae']","['16', '7']",Mirage,LPL Pro League Season 4,24455
27-2-20,"['Corvidae', 'MC']","['2', '16']",Vertigo,LPL Pro League Season 4,24455
27-2-20,"['Astralis', 'fnatic']","['16', '9']",Overpass,IEM Katowice 2020,24454
27-2-20,"['fnatic', 'Astralis']","['8', '16']",Vertigo,IEM Katowice 2020,24454
27-2-20,"['NAVI Junior', 'HellRaisers']","['11', '16']",Dust2,LEGENDS.BET L33T Cup,24453
27-2-20,"['NAVI Junior', 'HellRaisers']","['6', '16']",Overpass,LEGENDS.BET L33T Cup,24453
27-2-20,"['Natus Vincere', 'FaZe']","['8', '16']",Nuke,IEM Katowice 2020,24452
27-2-20,"['FaZe', 'Natus Vincere']","['6', '16']",Dust2,IEM Katowice 2020,24452
27-2-20,"['Natus Vincere', 'FaZe']","['16', '14']",Inferno,IEM Katowice 2020,24452
27-2-20,"['G2', 'Liquid']","['16', '11']",Dust2,IEM Katowice 2020,24451
27-2-20,"['G2', 'Liquid']","['16', '10']",Vertigo,IEM Katowice 2020,24451
27-2-20,"['Japaleno', 'Singularity']","['7', '16']",Overpass,ESEA MDL Season 33 Europe,24450
27-2-20,"['Movistar Riders', 'AGO']","['11', '16']",Vertigo,ESEA MDL Season 33 Europe,24449
27-2-20,"['Japaleno', 'Demolition Crew']","['16', '10']",Dust2,ESEA MDL Season 33 Europe,24448
27-2-20,"['AGO', 'Sprout']","['8', '16']",Nuke,ESEA MDL Season 33 Europe,24447
27-2-20,"['mousesports', '100 Thieves']","['16', '10']",Inferno,IEM Katowice 2020,24446
27-2-20,"['100 Thieves', 'mousesports']","['16', '8']",Dust2,IEM Katowice 2020,24446
27-2-20,"['mousesports', '100 Thieves']","['14', '16']",Nuke,IEM Katowice 2020,24446
27-2-20,"['Rysix', 'FREEROX']","['16', '11']",Overpass,Aorus League 2020 #1 Southern Cone,24445
28-2-20,"['Rejected', '9z']","['2', '16']",Inferno,Aorus League 2020 #1 Southern Cone,24444
28-2-20,"['Sinisters', 'LND']","['16', '5']",Dust2,Aorus League 2020 #1 Southern Cone,24443
28-2-20,"['Duck Nutz', 'Nocturns']","['16', '13']",Overpass,Aorus League 2020 #1 Southern Cone,24442
28-2-20,"['Oceanus', 'Infinity']","['16', '9']",Train,ESEA MDL Season 33 North America,24441
28-2-20,"['Rugratz', 'Swole Identity']","['28', '26']",Vertigo,ESEA MDL Season 33 North America,24440
28-2-20,"['Monstars', 'LiViD']","['16', '11']",Overpass,ESEA MDL Season 33 North America,24439
28-2-20,"['Divine', 'Chaos']","['11', '16']",Overpass,ESEA MDL Season 33 North America,24438
28-2-20,"['Oceanus', ""Asuna's Anime Aimers""]","['16', '13']",Nuke,ESEA MDL Season 33 North America,24437
28-2-20,"['Under 21', 'Swole Identity']","['16', '11']",Nuke,ESEA MDL Season 33 North America,24436
28-2-20,"['HAVU', 'hREDS']","['16', '9']",Overpass,LanTrek 2020,24435
28-2-20,"['hREDS', 'HAVU']","['10', '16']",Train,LanTrek 2020,24435
28-2-20,"['fnatic', '100 Thieves']","['19', '16']",Inferno,IEM Katowice 2020,24434
28-2-20,"['100 Thieves', 'fnatic']","['16', '19']",Mirage,IEM Katowice 2020,24434
28-2-20,"['Sprout', 'Singularity']","['11', '16']",Dust2,ESEA MDL Season 33 Europe,24433
28-2-20,"['KOVA', 'SJ']","['11', '16']",Vertigo,LanTrek 2020,24432
28-2-20,"['KOVA', 'SJ']","['8', '16']",Train,LanTrek 2020,24432
28-2-20,"['Sprout', 'Demolition Crew']","['16', '11']",Nuke,ESEA MDL Season 33 Europe,24431
28-2-20,"['Liquid', 'Natus Vincere']","['11', '16']",Dust2,IEM Katowice 2020,24430
28-2-20,"['Natus Vincere', 'Liquid']","['16', '13']",Mirage,IEM Katowice 2020,24430
28-2-20,"['FREEROX', 'Sinisters']","['3', '16']",Mirage,Aorus League 2020 #1 Southern Cone,24429
28-2-20,"['Sinisters', 'FREEROX']","['19', '16']",Nuke,Aorus League 2020 #1 Southern Cone,24428
29-2-20,"['9z', 'Nocturns']","['19', '15']",Dust2,Aorus League 2020 #1 Southern Cone,24427
29-2-20,"['Nocturns', '9z']","['11', '16']",Mirage,Aorus League 2020 #1 Southern Cone,24427
29-2-20,"['madlikewizards', 'Eimi Fukada FC']","['19', '17']",Overpass,ESL Australia & NZ Championship Season 10 Qualifier 1,24426
29-2-20,"['Eimi Fukada FC', 'madlikewizards']","['9', '16']",Inferno,ESL Australia & NZ Championship Season 10 Qualifier 1,24426
29-2-20,"['MC', 'Eimi Fukada FC']","['5', '16']",Dust2,ESL Australia & NZ Championship Season 10 Qualifier 1,24425
29-2-20,"['Eimi Fukada FC', 'MC']","['16', '10']",Nuke,ESL Australia & NZ Championship Season 10 Qualifier 1,24425
29-2-20,"['madlikewizards', 'Eimi Fukada FC']","['16', '3']",Mirage,ESL Australia & NZ Championship Season 10 Qualifier 1,24424
29-2-20,"['forZe', 'Spirit']","['16', '12']",Mirage,WESG 2019 Russia Finals,24423
29-2-20,"['forZe', 'Spirit']","['12', '16']",Inferno,WESG 2019 Russia Finals,24423
29-2-20,"['forZe', 'Spirit']","['9', '16']",Nuke,WESG 2019 Russia Finals,24423
29-2-20,"['KOVA', 'hREDS']","['16', '14']",Train,LanTrek 2020,24422
29-2-20,"['hREDS', 'KOVA']","['16', '12']",Nuke,LanTrek 2020,24422
29-2-20,"['hREDS', 'KOVA']","['7', '16']",Dust2,LanTrek 2020,24422
29-2-20,"['G2', 'fnatic']","['16', '12']",Inferno,IEM Katowice 2020,24421
29-2-20,"['fnatic', 'G2']","['16', '11']",Dust2,IEM Katowice 2020,24421
29-2-20,"['G2', 'fnatic']","['16', '12']",Train,IEM Katowice 2020,24421
29-2-20,"['HAVU', 'SJ']","['16', '19']",Train,LanTrek 2020,24420
29-2-20,"['SJ', 'HAVU']","['4', '16']",Dust2,LanTrek 2020,24420
29-2-20,"['HAVU', 'SJ']","['16', '11']",Nuke,LanTrek 2020,24420
29-2-20,"['Duck Nutz', 'Sinisters']","['22', '18']",Dust2,Aorus League 2020 #1 Southern Cone,24419
29-2-20,"['Sinisters', 'Duck Nutz']","['19', '17']",Nuke,Aorus League 2020 #1 Southern Cone,24419
29-2-20,"['Duck Nutz', 'Sinisters']","['12', '16']",Mirage,Aorus League 2020 #1 Southern Cone,24419
29-2-20,"['Astralis', 'Natus Vincere']","['5', '16']",Dust2,IEM Katowice 2020,24418
29-2-20,"['Natus Vincere', 'Astralis']","['16', '5']",Nuke,IEM Katowice 2020,24418
29-2-20,"['9z', 'Rysix']","['19', '22']",Inferno,Aorus League 2020 #1 Southern Cone,24417
29-2-20,"['9z', 'Rysix']","['19', '17']",Overpass,Aorus League 2020 #1 Southern Cone,24417
29-2-20,"['Rysix', '9z']","['5', '16']",Dust2,Aorus League 2020 #1 Southern Cone,24417
1-3-20,"['Wings', 'LevelZero']","['16', '3']",Overpass,ILG Cup Season 3,24416
1-3-20,"['Paradox', 'Lucid']","['9', '16']",Mirage,ESL Australia & NZ Championship Season 10 Qualifier 2,24415
1-3-20,"['Lucid', 'Paradox']","['10', '16']",Train,ESL Australia & NZ Championship Season 10 Qualifier 2,24415
1-3-20,"['Lucid', 'Paradox']","['11', '16']",Inferno,ESL Australia & NZ Championship Season 10 Qualifier 2,24415
1-3-20,"['Umumba', 'Global']","['13', '16']",Inferno,ILG Cup Season 3,24414
1-3-20,"['LevelZero', 'Umumba']","['16', '19']",Nuke,ILG Cup Season 3,24413
1-3-20,"['Skyfire', 'Lucid']","['16', '13']",Inferno,ESL Australia & NZ Championship Season 10 Qualifier 2,24412
1-3-20,"['Lucid', 'Skyfire']","['14', '16']",Vertigo,ESL Australia & NZ Championship Season 10 Qualifier 2,24412
1-3-20,"['Rooster', 'Incept']","['16', '3']",Overpass,ESEA MDL Season 33 Australia,24411
1-3-20,"['Wings', 'Global']","['25', '23']",Train,ILG Cup Season 3,24410
1-3-20,"['Paradox', 'Skyfire']","['16', '8']",Dust2,ESL Australia & NZ Championship Season 10 Qualifier 2,24409
1-3-20,"['Umumba', 'Global']","['13', '16']",Inferno,ILG Cup Season 3,24408
