Date,Teams,Score,Map,Event,Series
14-6-19,"['Thunder Logic', 'Ascent']","['14', '16']",Inferno,ESEA MDL Season 31 North America,15424
14-6-19,"['Singularity', 'NRG']","['3', '16']",Train,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15423
14-6-19,"['Singularity', 'NRG']","['16', '7']",Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15423
14-6-19,"['NRG', 'Singularity']","['16', '5']",Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15423
14-6-19,"['Ascent', 'Rugratz']","['16', '13']",Dust2,ESEA MDL Season 31 North America,15422
14-6-19,"['Warthox', 'Dracarys']","['14', '16']",Mirage,LOOT.BET Smack My Beach CIS Qualifier,15421
14-6-19,"['Dracarys', 'Warthox']","['16', '8']",Nuke,LOOT.BET Smack My Beach CIS Qualifier,15421
14-6-19,"['HellRaisers', 'forZe']","['5', '16']",Nuke,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15420
14-6-19,"['NOTBAD', 'Espada']","['2', '16']",Dust2,LOOT.BET Smack My Beach CIS Qualifier,15419
14-6-19,"['Espada', 'NOTBAD']","['10', '16']",Mirage,LOOT.BET Smack My Beach CIS Qualifier,15419
14-6-19,"['NOTBAD', 'Espada']","['12', '16']",Nuke,LOOT.BET Smack My Beach CIS Qualifier,15419
14-6-19,"['Vitality', 'Sprout']","['3', '16']",Mirage,ESEA MDL Season 31 Europe,15418
14-6-19,"['Movistar Riders', 'G2']","['13', '16']",Train,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15417
14-6-19,"['x-kom', 'ALTERNATE aTTaX']","['22', '19']",Vertigo,ESEA MDL Season 31 Europe,15416
14-6-19,"['OFFSET', 'k1ck']","['16', '10']",Mirage,Master League Portugal Season III,15415
14-6-19,"['k1ck', 'OFFSET']","['11', '16']",Inferno,Master League Portugal Season III,15415
14-6-19,"['forZe', 'G2']","['28', '24']",Inferno,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15414
14-6-19,"['G2', 'forZe']","['12', '16']",Overpass,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15414
14-6-19,"['Sprout', 'ALTERNATE aTTaX']","['16', '2']",Train,ESEA MDL Season 31 Europe,15413
14-6-19,"['Unique', 'Copenhagen Flames']","['10', '16']",Nuke,WINNERS League Season 2 Europe,15412
14-6-19,"['Copenhagen Flames', 'Unique']","['16', '5']",Train,WINNERS League Season 2 Europe,15412
14-6-19,"['TeamOne', 'Bad News Bears']","['16', '11']",Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15411
14-6-19,"['Bad News Bears', 'TeamOne']","['14', '16']",Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15411
14-6-19,"['The Quest', 'Luminosity']","['7', '16']",Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15410
14-6-19,"['Luminosity', 'The Quest']","['16', '12']",Dust2,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15410
14-6-19,"['AGO', 'Sprout']","['11', '16']",Train,ESEA MDL Season 31 Europe,15409
14-6-19,"['Vitality', 'GamerLegion']","['11', '16']",Mirage,ESEA MDL Season 31 Europe,15408
14-6-19,"['AGO', 'GamerLegion']","['16', '10']",Overpass,ESEA MDL Season 31 Europe,15407
14-6-19,"['GTZ Bulls', 'Giants']","['9', '16']",Dust2,Master League Portugal Season III,15406
14-6-19,"['Giants', 'GTZ Bulls']","['9', '16']",Inferno,Master League Portugal Season III,15406
14-6-19,"['Giants', 'GTZ Bulls']","['12', '16']",Overpass,Master League Portugal Season III,15406
14-6-19,"['Movistar Riders', 'HellRaisers']","['19', '22']",Mirage,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15405
14-6-19,"['Movistar Riders', 'HellRaisers']","['16', '12']",Inferno,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15405
14-6-19,"['Movistar Riders', 'HellRaisers']","['20', '22']",Nuke,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15405
14-6-19,"['ATK', 'Singularity']","['15', '19']",Vertigo,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15404
14-6-19,"['ATK', 'Singularity']","['10', '16']",Overpass,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15404
14-6-19,"['Envy', 'New Identity']","['10', '16']",Overpass,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15403
14-6-19,"['New Identity', 'Envy']","['9', '16']",Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15403
14-6-19,"['Envy', 'New Identity']","['16', '14']",Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15403
15-6-19,"['Luminosity', 'TeamOne']","['16', '12']",Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15402
15-6-19,"['TeamOne', 'Luminosity']","['19', '17']",Overpass,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15402
15-6-19,"['TeamOne', 'Luminosity']","['16', '11']",Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15402
15-6-19,"[""Peeker's Advantage"", 'Bushido Boyz']","['14', '16']",Dust2,ESEA MDL Season 31 North America,15401
15-6-19,"['Chiefs', 'Genuine']","['12', '16']",Train,ESL Australia & NZ Championship Season 8 Finals,15400
15-6-19,"['Genuine', 'Chiefs']","['16', '11']",Overpass,ESL Australia & NZ Championship Season 8 Finals,15400
15-6-19,"['Envy', 'Singularity']","['19', '17']",Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15399
15-6-19,"['Singularity', 'Envy']","['16', '8']",Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15399
15-6-19,"['Singularity', 'Envy']","['16', '9']",Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,15399
15-6-19,"['ORDER', 'Fighting 4 Freedom']","['16', '4']",Overpass,ESL Australia & NZ Championship Season 8 Finals,15398
15-6-19,"['Fighting 4 Freedom', 'ORDER']","['6', '16']",Nuke,ESL Australia & NZ Championship Season 8 Finals,15398
15-6-19,"['Chiefs', 'ORDER']","['17', '19']",Inferno,ESL Australia & NZ Championship Season 8 Finals,15397
15-6-19,"['ORDER', 'Chiefs']","['16', '9']",Overpass,ESL Australia & NZ Championship Season 8 Finals,15397
15-6-19,"['Unique', '5balls']","['16', '4']",Dust2,LOOT.BET Smack My Beach CIS Qualifier,15396
15-6-19,"['5balls', 'Unique']","['13', '16']",Train,LOOT.BET Smack My Beach CIS Qualifier,15396
15-6-19,"['GTZ Bulls', 'OFFSET']","['5', '16']",Inferno,Master League Portugal Season III,15395
15-6-19,"['OFFSET', 'GTZ Bulls']","['16', '6']",Train,Master League Portugal Season III,15395
15-6-19,"['Winstrike', 'AVANGAR']","['14', '16']",Vertigo,DreamHack Open Summer 2019,15394
15-6-19,"['Defusekids', 'Aetas x Strijders']","['16', '6']",Dust2,ESL Dutch Championship Summer 2019 Finals,15393
15-6-19,"['Aetas x Strijders', 'Defusekids']","['3', '16']",Nuke,ESL Dutch Championship Summer 2019 Finals,15393
15-6-19,"['CR4ZY', 'Ancient']","['12', '16']",Inferno,DreamHack Open Summer 2019,15392
15-6-19,"['mCon', 'Asterion']","['16', '8']",Dust2,ESL Dutch Championship Summer 2019 Finals,15391
15-6-19,"['Asterion', 'mCon']","['17', '19']",Mirage,ESL Dutch Championship Summer 2019 Finals,15391
15-6-19,"['Izako Boars', 'x-kom']","['11', '16']",Nuke,ESEA MDL Season 31 Europe,15390
15-6-19,"['fish123', 'BuzzKill']","['16', '10']",Dust2,epic27,15389
15-6-19,"['BuzzKill', 'fish123']","['21', '25']",Mirage,epic27,15389
15-6-19,"['Aristocracy', 'Tricked']","['16', '5']",Train,DreamHack Open Summer 2019,15388
15-6-19,"['BIG', 'Virtus.pro']","['5', '16']",Mirage,Moche XL Esports 2019,15387
15-6-19,"['Virtus.pro', 'BIG']","['19', '15']",Dust2,Moche XL Esports 2019,15387
15-6-19,"['Sprout', 'Izako Boars']","['16', '14']",Inferno,ESEA MDL Season 31 Europe,15386
15-6-19,"['Smoke Criminals', '5balls']","['16', '12']",Mirage,WINNERS League Season 2 Europe,15385
15-6-19,"['5balls', 'Smoke Criminals']","['9', '16']",Nuke,WINNERS League Season 2 Europe,15385
15-6-19,"['OpTic', 'Chaos']","['16', '12']",Mirage,DreamHack Open Summer 2019,15384
15-6-19,"['Spirit', 'Liquid']","['8', '16']",Vertigo,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15383
15-6-19,"['Liquid', 'Spirit']","['16', '6']",Overpass,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15383
15-6-19,"['Defusekids', 'mCon']","['16', '6']",Mirage,ESL Dutch Championship Summer 2019 Finals,15382
15-6-19,"['mCon', 'Defusekids']","['2', '16']",Nuke,ESL Dutch Championship Summer 2019 Finals,15382
15-6-19,"['Universe', 'Dark Tigers']","['16', '4']",Nuke,ESL Nationals CZSK Season 1 Finals,15381
15-6-19,"['Dark Tigers', 'Universe']","['13', '16']",Train,ESL Nationals CZSK Season 1 Finals,15381
15-6-19,"['Aristocracy', 'AVANGAR']","['16', '14']",Overpass,DreamHack Open Summer 2019,15380
15-6-19,"['OFFSET', 'GamerLegion']","['16', '12']",Dust2,Moche XL Esports 2019,15379
15-6-19,"['GamerLegion', 'OFFSET']","['19', '16']",Inferno,Moche XL Esports 2019,15379
15-6-19,"['GamerLegion', 'OFFSET']","['16', '4']",Overpass,Moche XL Esports 2019,15379
15-6-19,"['OpTic', 'Ancient']","['16', '10']",Mirage,DreamHack Open Summer 2019,15378
15-6-19,"['Rejected', 'paiN']","['10', '16']",Inferno,Aorus League 2019 #2 Finals,15377
15-6-19,"['paiN', 'Rejected']","['16', '14']",Overpass,Aorus League 2019 #2 Finals,15377
15-6-19,"['paiN', 'Rejected']","['19', '16']",Train,Aorus League 2019 #2 Finals,15377
15-6-19,"['HellRaisers', 'G2']","['16', '8']",Inferno,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15376
15-6-19,"['G2', 'HellRaisers']","['16', '6']",Dust2,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15376
15-6-19,"['G2', 'HellRaisers']","['16', '5']",Train,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15376
15-6-19,"['DarkSpawn', 'Bulldog']","['16', '8']",Overpass,epic27,15375
15-6-19,"['Bulldog', 'DarkSpawn']","['11', '16']",Inferno,epic27,15375
16-6-19,"['Bad News Bears', 'Prospects']","['16', '3']",Mirage,ESEA MDL Season 31 North America,15374
16-6-19,"['Hooked', 'Kinship']","['16', '6']",Nuke,NCS Minor - Denver - June 2019,15373
16-6-19,"['Hooked', 'Kinship']","['16', '5']",Mirage,NCS Minor - Denver - June 2019,15373
16-6-19,"['Holo', 'ATK']","['10', '16']",Overpass,Mythic Cup 3,15372
16-6-19,"['ATK', 'Holo']","['16', '2']",Inferno,Mythic Cup 3,15372
16-6-19,"['Lazarus', 'Lowkey']","['16', '13']",Nuke,WINNERS League Season 2 North America,15371
16-6-19,"['Lowkey', 'Lazarus']","['8', '16']",Mirage,WINNERS League Season 2 North America,15371
16-6-19,"['Bushido Boyz', 'Prospects']","['16', '2']",Overpass,Mythic Cup 3,15370
16-6-19,"['Bushido Boyz', 'Prospects']","['16', '5']",Dust2,Mythic Cup 3,15370
16-6-19,"['Singularity', 'We Da North']","['16', '2']",Vertigo,Mythic Cup 3,15369
16-6-19,"['Singularity', 'We Da North']","['16', '2']",Train,Mythic Cup 3,15369
16-6-19,"['Variance', 'Big Frames']","['16', '10']",Train,Mythic Cup 3,15368
16-6-19,"['Variance', 'Big Frames']","['16', '12']",Nuke,Mythic Cup 3,15368
16-6-19,"['Rugratz', 'Front']","['16', '6']",Nuke,Mythic Cup 3,15367
16-6-19,"['Rugratz', 'Front']","['16', '8']",Dust2,Mythic Cup 3,15367
16-6-19,"['eUnited', 'Hentai Heroes']","['16', '6']",Mirage,Mythic Cup 3,15366
16-6-19,"['eUnited', 'Hentai Heroes']","['16', '1']",Nuke,Mythic Cup 3,15366
16-6-19,"['Party Astronauts', 'Good Game PR']","['16', '5']",Overpass,Mythic Cup 3,15365
16-6-19,"['Party Astronauts', 'Good Game PR']","['20', '22']",Train,Mythic Cup 3,15365
16-6-19,"['Party Astronauts', 'Good Game PR']","['16', '3']",Mirage,Mythic Cup 3,15365
16-6-19,"['LiViD', 'Thunder Logic']","['9', '16']",Inferno,Mythic Cup 3,15364
16-6-19,"['LiViD', 'Thunder Logic']","['16', '14']",Nuke,Mythic Cup 3,15364
16-6-19,"['Thunder Logic', 'LiViD']","['16', '14']",Train,Mythic Cup 3,15364
16-6-19,"['eUnited', 'Bushido Boyz']","['16', '6']",Dust2,Mythic Cup 3,15363
16-6-19,"['Bushido Boyz', 'eUnited']","['13', '16']",Overpass,Mythic Cup 3,15363
16-6-19,"['Variance', 'ATK']","['6', '16']",Mirage,Mythic Cup 3,15362
16-6-19,"['ATK', 'Variance']","['16', '8']",Inferno,Mythic Cup 3,15362
16-6-19,"['Party Astronauts', 'Rugratz']","['11', '16']",Dust2,Mythic Cup 3,15361
16-6-19,"['Party Astronauts', 'Rugratz']","['16', '10']",Mirage,Mythic Cup 3,15361
16-6-19,"['Rugratz', 'Party Astronauts']","['16', '13']",Nuke,Mythic Cup 3,15361
16-6-19,"['Singularity', 'Thunder Logic']","['16', '4']",Inferno,Mythic Cup 3,15360
16-6-19,"['Singularity', 'Thunder Logic']","['12', '16']",Nuke,Mythic Cup 3,15360
16-6-19,"['Singularity', 'Thunder Logic']","['16', '3']",Overpass,Mythic Cup 3,15360
16-6-19,"['Bushido Boyz', 'The Quest']","['5', '16']",Dust2,ESEA MDL Season 31 North America,15359
16-6-19,"['ORDER', 'Genuine']","['16', '9']",Overpass,ESL Australia & NZ Championship Season 8 Finals,15358
16-6-19,"['Genuine', 'ORDER']","['14', '16']",Nuke,ESL Australia & NZ Championship Season 8 Finals,15358
16-6-19,"['ORDER', 'Genuine']","['16', '9']",Inferno,ESL Australia & NZ Championship Season 8 Finals,15358
16-6-19,"['BuzzKill', 'DarkSpawn']","['16', '12']",Nuke,epic27,15357
16-6-19,"['DarkSpawn', 'BuzzKill']","['14', '16']",Overpass,epic27,15357
16-6-19,"['Winstrike', 'Tricked']","['25', '22']",Nuke,DreamHack Open Summer 2019,15356
16-6-19,"['Tricked', 'Winstrike']","['16', '8']",Dust2,DreamHack Open Summer 2019,15356
16-6-19,"['Winstrike', 'Tricked']","['11', '16']",Train,DreamHack Open Summer 2019,15356
16-6-19,"['Windigo', 'Virtus.pro']","['15', '19']",Nuke,Moche XL Esports 2019,15355
16-6-19,"['Virtus.pro', 'Windigo']","['14', '16']",Overpass,Moche XL Esports 2019,15355
16-6-19,"['Windigo', 'Virtus.pro']","['16', '5']",Mirage,Moche XL Esports 2019,15355
16-6-19,"['BuzzKill', 'fish123']","['12', '16']",Mirage,epic27,15354
16-6-19,"['fish123', 'BuzzKill']","['16', '11']",Dust2,epic27,15354
16-6-19,"['CR4ZY', 'Chaos']","['16', '12']",Dust2,DreamHack Open Summer 2019,15353
16-6-19,"['Chaos', 'CR4ZY']","['13', '16']",Mirage,DreamHack Open Summer 2019,15353
16-6-19,"['GamerLegion', 'FURIA']","['16', '11']",Inferno,Moche XL Esports 2019,15352
16-6-19,"['FURIA', 'GamerLegion']","['12', '16']",Vertigo,Moche XL Esports 2019,15352
16-6-19,"['AVANGAR', 'Tricked']","['17', '19']",Train,DreamHack Open Summer 2019,15351
16-6-19,"['Tricked', 'AVANGAR']","['16', '14']",Mirage,DreamHack Open Summer 2019,15351
16-6-19,"['pro100', 'HAVU']","['16', '14']",Dust2,ESEA MDL Season 31 Europe,15350
16-6-19,"['GamerLegion', 'Windigo']","['3', '16']",Train,Moche XL Esports 2019,15349
16-6-19,"['Windigo', 'GamerLegion']","['16', '8']",Dust2,Moche XL Esports 2019,15349
16-6-19,"['Ancient', 'CR4ZY']","['6', '16']",Train,DreamHack Open Summer 2019,15348
16-6-19,"['CR4ZY', 'Ancient']","['20', '22']",Inferno,DreamHack Open Summer 2019,15348
16-6-19,"['Ancient', 'CR4ZY']","['16', '10']",Nuke,DreamHack Open Summer 2019,15348
17-6-19,"['TeamOne', 'New Identity']","['8', '16']",Inferno,ESL One New York 2019 North America Open Qualifier 2,15347
17-6-19,"['New Identity', 'TeamOne']","['13', '16']",Train,ESL One New York 2019 North America Open Qualifier 2,15347
17-6-19,"['New Identity', 'TeamOne']","['5', '16']",Nuke,ESL One New York 2019 North America Open Qualifier 2,15347
17-6-19,"['Envy', 'absolute mad lads']","['13', '16']",Overpass,ESL One New York 2019 North America Open Qualifier 2,15346
17-6-19,"['absolute mad lads', 'Envy']","['7', '16']",Nuke,ESL One New York 2019 North America Open Qualifier 2,15346
17-6-19,"['Envy', 'absolute mad lads']","['16', '5']",Train,ESL One New York 2019 North America Open Qualifier 2,15346
17-6-19,"['Party Astronauts', 'eUnited']","['15', '19']",Overpass,Mythic Cup 3,15345
17-6-19,"['eUnited', 'Party Astronauts']","['16', '12']",Dust2,Mythic Cup 3,15345
17-6-19,"['ATK', 'Singularity']","['10', '16']",Inferno,Mythic Cup 3,15344
17-6-19,"['ATK', 'Singularity']","['10', '16']",Vertigo,Mythic Cup 3,15344
17-6-19,"['Prospects', 'New Identity']","['5', '16']",Nuke,ESEA MDL Season 31 North America,15343
17-6-19,"[""Peeker's Advantage"", 'Bad News Bears']","['16', '12']",Dust2,ESEA MDL Season 31 North America,15342
17-6-19,"['Singularity', 'eUnited']","['2', '16']",Overpass,Mythic Cup 3,15341
17-6-19,"['eUnited', 'Singularity']","['16', '13']",Nuke,Mythic Cup 3,15341
17-6-19,"['Bad News Bears', 'Bushido Boyz']","['16', '11']",Inferno,ESEA MDL Season 31 North America,15340
17-6-19,"['New Identity', 'Ascent']","['16', '7']",Dust2,ESEA MDL Season 31 North America,15339
17-6-19,"['The Quest', 'Variance']","['16', '2']",Nuke,ESEA MDL Season 31 North America,15338
17-6-19,"['OpTic', 'Tricked']","['7', '16']",Train,DreamHack Open Summer 2019,15337
17-6-19,"['Tricked', 'OpTic']","['11', '16']",Mirage,DreamHack Open Summer 2019,15336
17-6-19,"['OpTic', 'Tricked']","['16', '12']",Nuke,DreamHack Open Summer 2019,15336
17-6-19,"['G2', 'Sprout']","['16', '12']",Dust2,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15335
17-6-19,"['G2', 'Sprout']","['16', '5']",Overpass,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15335
17-6-19,"['Aristocracy', 'Ancient']","['11', '16']",Overpass,DreamHack Open Summer 2019,15334
17-6-19,"['Ancient', 'Aristocracy']","['27', '31']",Train,DreamHack Open Summer 2019,15334
17-6-19,"['Aristocracy', 'Ancient']","['11', '16']",Nuke,DreamHack Open Summer 2019,15334
17-6-19,"['Liquid', 'forZe']","['8', '16']",Mirage,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15333
17-6-19,"['forZe', 'Liquid']","['3', '16']",Overpass,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15333
17-6-19,"['Liquid', 'forZe']","['16', '13']",Inferno,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15333
17-6-19,"['BLUEJAYS', 'Budapest Five']","['16', '12']",Dust2,ESL Southeast Europe Championship Season 9,15332
17-6-19,"['Budapest Five', 'BLUEJAYS']","['8', '16']",Vertigo,ESL Southeast Europe Championship Season 9,15332
17-6-19,"['GameAgents', 'SJ']","['11', '16']",Inferno,GameAgents League Season 3,15331
17-6-19,"['OpTic', 'Ancient']","['16', '12']",Overpass,DreamHack Open Summer 2019,15330
17-6-19,"['Ancient', 'OpTic']","['14', '16']",Nuke,DreamHack Open Summer 2019,15330
17-6-19,"['Syman', 'Espada']","['4', '16']",Overpass,LOOT.BET Smack My Beach CIS Qualifier,15329
17-6-19,"['Espada', 'Syman']","['19', '17']",Vertigo,LOOT.BET Smack My Beach CIS Qualifier,15329
17-6-19,"['FATE', 'Bpro']","['16', '12']",Mirage,ESL Southeast Europe Championship Season 9,15328
17-6-19,"['Bpro', 'FATE']","['14', '16']",Train,ESL Southeast Europe Championship Season 9,15328
17-6-19,"['G2', 'Liquid']","['8', '16']",Overpass,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15327
17-6-19,"['Liquid', 'G2']","['16', '12']",Nuke,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,15327
17-6-19,"['Unique', 'Dracarys']","['16', '4']",Mirage,LOOT.BET Smack My Beach CIS Qualifier,15326
17-6-19,"['Dracarys', 'Unique']","['12', '16']",Train,LOOT.BET Smack My Beach CIS Qualifier,15326
18-6-19,"['Resistencia', 'Intic']","['7', '16']",Mirage,AMD Red League Southern Cone 2019,15325
18-6-19,"['Sinisters', 'Rejected']","['13', '16']",Mirage,AMD Red League Southern Cone 2019,15324
18-6-19,"['Beyond', 'D13']","['16', '10']",Train,SEA Fire Championship 2019,15323
18-6-19,"['AOES', 'SHIFT']","['15', '19']",Inferno,SEA Fire Championship 2019,15322
18-6-19,"['Maple', 'ArkAngel']","['12', '16']",Inferno,SEA Fire Championship 2019,15321
18-6-19,"['24BHB', 'VG.Anthrax']","['16', '9']",Inferno,SEA Fire Championship 2019,15320
18-6-19,"['SHIFT', 'Beyond']","['13', '16']",Vertigo,SEA Fire Championship 2019,15319
18-6-19,"['NRG', 'fnatic']","['16', '12']",Nuke,ESL Pro League Season 9 Finals,15318
18-6-19,"['G2', 'Grayhound']","['16', '13']",Nuke,ESL Pro League Season 9 Finals,15317
18-6-19,"['24BHB', 'ArkAngel']","['8', '16']",Overpass,SEA Fire Championship 2019,15316
18-6-19,"['Cloud9', 'Astralis']","['9', '16']",Inferno,ESL Pro League Season 9 Finals,15315
18-6-19,"['Heroic', 'DETONA']","['16', '8']",Dust2,ESL Pro League Season 9 Finals,15314
18-6-19,"['North', 'Liquid']","['16', '13']",Dust2,ESL Pro League Season 9 Finals,15313
18-6-19,"['TYLOO', 'FaZe']","['12', '16']",Vertigo,ESL Pro League Season 9 Finals,15312
18-6-19,"['Luminosity', 'HellRaisers']","['7', '16']",Mirage,ESL Pro League Season 9 Finals,15311
18-6-19,"['mousesports', 'MIBR']","['16', '8']",Inferno,ESL Pro League Season 9 Finals,15310
18-6-19,"['Grayhound', 'fnatic']","['11', '16']",Dust2,ESL Pro League Season 9 Finals,15309
18-6-19,"['Grayhound', 'fnatic']","['13', '16']",Train,ESL Pro League Season 9 Finals,15309
18-6-19,"['G2', 'NRG']","['16', '11']",Train,ESL Pro League Season 9 Finals,15308
18-6-19,"['NRG', 'G2']","['19', '17']",Dust2,ESL Pro League Season 9 Finals,15308
18-6-19,"['NRG', 'G2']","['19', '17']",Overpass,ESL Pro League Season 9 Finals,15308
18-6-19,"['OFFSET', 'DreamEaters']","['19', '17']",Dust2,WINNERS League Season 2 Europe,15307
18-6-19,"['DreamEaters', 'OFFSET']","['16', '12']",Overpass,WINNERS League Season 2 Europe,15307
18-6-19,"['OFFSET', 'DreamEaters']","['4', '16']",Train,WINNERS League Season 2 Europe,15307
18-6-19,"['KOVA', 'Nemiga']","['8', '16']",Dust2,WINNERS League Season 2 Europe,15306
18-6-19,"['KOVA', 'Nemiga']","['3', '16']",Inferno,WINNERS League Season 2 Europe,15306
18-6-19,"['forZe', 'cats']","['20', '22']",Mirage,LOOT.BET Smack My Beach Cup,15305
18-6-19,"['cats', 'forZe']","['16', '6']",Inferno,LOOT.BET Smack My Beach Cup,15304
18-6-19,"['Cloud9', 'DETONA']","['16', '4']",Dust2,ESL Pro League Season 9 Finals,15303
18-6-19,"['Cloud9', 'DETONA']","['16', '9']",Mirage,ESL Pro League Season 9 Finals,15303
18-6-19,"['Astralis', 'Heroic']","['16', '7']",Vertigo,ESL Pro League Season 9 Finals,15302
18-6-19,"['Heroic', 'Astralis']","['7', '16']",Inferno,ESL Pro League Season 9 Finals,15302
18-6-19,"['Redemption POA', 'Inflames']","['2', '16']",Dust2,Brasil Game Show 2019,15301
18-6-19,"['Isurus', 'EOX']","['16', '14']",Train,Brasil Game Show 2019,15300
18-6-19,"['Santos', 'INTZ.Academy']","['17', '19']",Dust2,Brasil Game Show 2019,15299
19-6-19,"['INTZ', 'New Identity']","['17', '19']",Overpass,WINNERS League Season 2 North America,15298
19-6-19,"['New Identity', 'INTZ']","['16', '13']",Mirage,WINNERS League Season 2 North America,15298
19-6-19,"['Latingamers', 'Malvinas']","['12', '16']",Mirage,AMD Red League Southern Cone 2019,15297
19-6-19,"['AOES', 'D13']","['16', '5']",Nuke,SEA Fire Championship 2019,15296
19-6-19,"['AOES', 'D13']","['16', '4']",Mirage,SEA Fire Championship 2019,15296
19-6-19,"['Maple', 'VG.Anthrax']","['16', '2']",Train,SEA Fire Championship 2019,15295
19-6-19,"['Maple', 'VG.Anthrax']","['16', '9']",Vertigo,SEA Fire Championship 2019,15295
19-6-19,"['AOES', 'SHIFT']","['16', '13']",Dust2,SEA Fire Championship 2019,15294
19-6-19,"['SHIFT', 'AOES']","['7', '16']",Mirage,SEA Fire Championship 2019,15294
19-6-19,"['TYLOO', 'Liquid']","['6', '16']",Mirage,ESL Pro League Season 9 Finals,15293
19-6-19,"['TYLOO', 'Liquid']","['7', '16']",Overpass,ESL Pro League Season 9 Finals,15293
19-6-19,"['Luminosity', 'MIBR']","['9', '16']",Mirage,ESL Pro League Season 9 Finals,15292
19-6-19,"['MIBR', 'Luminosity']","['16', '13']",Dust2,ESL Pro League Season 9 Finals,15292
19-6-19,"['fnatic', 'Heroic']","['7', '16']",Nuke,ESL Pro League Season 9 Finals,15291
19-6-19,"['Heroic', 'fnatic']","['12', '16']",Mirage,ESL Pro League Season 9 Finals,15291
19-6-19,"['Heroic', 'fnatic']","['16', '6']",Overpass,ESL Pro League Season 9 Finals,15291
19-6-19,"['FaZe', 'North']","['4', '16']",Inferno,ESL Pro League Season 9 Finals,15290
19-6-19,"['North', 'FaZe']","['8', '16']",Mirage,ESL Pro League Season 9 Finals,15290
19-6-19,"['FaZe', 'North']","['19', '16']",Dust2,ESL Pro League Season 9 Finals,15290
19-6-19,"['Maple', '24BHB']","['16', '6']",Inferno,SEA Fire Championship 2019,15289
19-6-19,"['24BHB', 'Maple']","['6', '16']",Mirage,SEA Fire Championship 2019,15289
19-6-19,"['G2', 'Cloud9']","['16', '12']",Inferno,ESL Pro League Season 9 Finals,15288
19-6-19,"['Cloud9', 'G2']","['13', '16']",Overpass,ESL Pro League Season 9 Finals,15288
19-6-19,"['Bpro', 'Budapest Five']","['9', '16']",Mirage,ESL Southeast Europe Championship Season 9,15287
19-6-19,"['Bpro', 'Budapest Five']","['16', '7']",Train,ESL Southeast Europe Championship Season 9,15287
19-6-19,"['Budapest Five', 'Bpro']","['12', '16']",Inferno,ESL Southeast Europe Championship Season 9,15287
19-6-19,"['mousesports', 'HellRaisers']","['16', '5']",Mirage,ESL Pro League Season 9 Finals,15286
19-6-19,"['HellRaisers', 'mousesports']","['8', '16']",Nuke,ESL Pro League Season 9 Finals,15286
19-6-19,"['Movistar Riders', 'Chaos']","['16', '13']",Overpass,ESEA MDL Season 31 Europe,15285
19-6-19,"['Chaos', 'Movistar Riders']","['16', '2']",Inferno,ESEA MDL Season 31 Europe,15285
19-6-19,"['Chaos', 'Movistar Riders']","['8', '16']",Train,ESEA MDL Season 31 Europe,15285
19-6-19,"['Gravity', 'eSuba']","['11', '16']",Overpass,ESL Nationals CZSK Season 1,15284
19-6-19,"['eSuba', 'Gravity']","['16', '12']",Dust2,ESL Nationals CZSK Season 1,15284
