Date,Teams,Score,Map,Event,Series
28-4-18,"['Vega Squadron', 'MeMyself&I']","['16', '19']",Cache,Gamdom Premier,7430
28-4-18,"['Bpro', 'KlikTech']","['16', '12']",Mirage,Adria Masters Season 2 - Road to LOGIN,7429
28-4-18,"['Bajini Puleni', 'GameAgents']","['16', '11']",Train,Adria Masters Season 2 - Road to LOGIN,7428
28-4-18,"['ALTERNATE aTTaX', 'Valiance']","['7', '16']",Mirage,DreamHack Open Summer 2018 Europe Open Qualifier,7427
28-4-18,"['Burning Blades', 'Red Reserve']","['11', '16']",Nuke,DreamHack Open Summer 2018 Europe Open Qualifier,7426
28-4-18,"['AVANGAR', 'Sprout']","['16', '8']",Train,DreamHack Open Summer 2018 Europe Open Qualifier,7425
28-4-18,"['MK', 'ARES']","['16', '4']",Inferno,DreamHack Open Summer 2018 Europe Open Qualifier,7424
28-4-18,"['Movistar Riders', 'pro100']","['11', '16']",Nuke,DreamHack Open Summer 2018 Europe Open Qualifier,7423
28-4-18,"['eXtatus', 'AVENGERS']","['16', '4']",Nuke,DreamHack Open Summer 2018 Europe Open Qualifier,7422
28-4-18,"['Squared', 'Vega Squadron']","['13', '16']",Inferno,DreamHack Open Summer 2018 Europe Open Qualifier,7421
28-4-18,"['Syman', 'Windigo']","['6', '16']",Train,DreamHack Open Summer 2018 Europe Open Qualifier,7420
28-4-18,"['WORTEX', 'XGR-X']","['16', '7']",Mirage,PlayFair 2018,7419
28-4-18,"['XGR-X', 'WORTEX']","['16', '10']",Inferno,PlayFair 2018,7419
28-4-18,"['XGR-X', 'WORTEX']","['16', '8']",Overpass,PlayFair 2018,7419
28-4-18,"['Bajini Puleni', 'Nexus']","['16', '5']",Inferno,Adria Masters Season 2 - Road to LOGIN,7418
28-4-18,"['Endpoint', 'yodelin']","['9', '16']",Mirage,Gamdom Premier,7417
28-4-18,"['Anonymous', 'NASR']","['12', '16']",Cobblestone,Arab eSports ALDAWRY CSGO,7416
28-4-18,"['Anonymous', 'NASR']","['13', '16']",Inferno,Arab eSports ALDAWRY CSGO,7416
28-4-18,"['Valiance', 'AVANGAR']","['16', '8']",Mirage,DreamHack Open Summer 2018 Europe Open Qualifier,7415
28-4-18,"['Red Reserve', 'eXtatus']","['16', '9']",Overpass,DreamHack Open Summer 2018 Europe Open Qualifier,7414
28-4-18,"['Windigo', 'pro100']","['8', '16']",Inferno,DreamHack Open Summer 2018 Europe Open Qualifier,7413
28-4-18,"['MK', 'Vega Squadron']","['16', '11']",Inferno,DreamHack Open Summer 2018 Europe Open Qualifier,7412
28-4-18,"['EVILNINE', 'Boom']","['16', '11']",Mirage,PlayFair 2018,7411
28-4-18,"['EURONICS', 'DeepDarkDanger']","['16', '5']",Overpass,GOCASE Challenge,7410
28-4-18,"['Nexus', 'GameAgents']","['16', '13']",Cobblestone,Adria Masters Season 2 - Road to LOGIN,7409
28-4-18,"['EVILNINE', 'WORTEX']","['16', '10']",Mirage,PlayFair 2018,7408
28-4-18,"['WORTEX', 'EVILNINE']","['16', '2']",Cobblestone,PlayFair 2018,7408
28-4-18,"['EVILNINE', 'WORTEX']","['7', '16']",Train,PlayFair 2018,7408
28-4-18,"['Nexus', 'fnatic Academy']","['14', '16']",Cache,GOCASE Challenge,7407
28-4-18,"['Dignitas', 'YAN IS BALD']","['16', '12']",Inferno,DreamHack Open Summer 2018 North America Open Qualifier,7406
28-4-18,"['Swole Patrol', 'JustSwing']","['16', '4']",Nuke,DreamHack Open Summer 2018 North America Open Qualifier,7405
28-4-18,"['Mythic', 'Spot Up']","['16', '6']",Inferno,DreamHack Open Summer 2018 North America Open Qualifier,7404
28-4-18,"['Bravado', 'The Pioneers']","['7', '16']",Inferno,DreamHack Open Summer 2018 North America Open Qualifier,7403
28-4-18,"['XGR-X', 'WORTEX']","['14', '16']",Mirage,PlayFair 2018,7402
28-4-18,"['XGR-X', 'WORTEX']","['11', '16']",Inferno,PlayFair 2018,7402
29-4-18,"['FURIA', 'Não Tem Como']","['16', '12']",Cache,ZOTAC Cup Masters 2018 South America Open Qualifier,7401
29-4-18,"['Não Tem Como', 'FURIA']","['16', '4']",Mirage,ZOTAC Cup Masters 2018 South America Open Qualifier,7401
29-4-18,"['Não Tem Como', 'FURIA']","['6', '16']",Inferno,ZOTAC Cup Masters 2018 South America Open Qualifier,7401
29-4-18,"['Isurus', 'Virtue']","['16', '2']",Train,ZOTAC Cup Masters 2018 South America Open Qualifier,7400
29-4-18,"['Isurus', 'Virtue']","['19', '16']",Inferno,ZOTAC Cup Masters 2018 South America Open Qualifier,7400
29-4-18,"['dreamWorse', 'Sharks']","['7', '16']",Train,ZOTAC Cup Masters 2018 South America Open Qualifier,7399
29-4-18,"['Sharks', 'dreamWorse']","['16', '10']",Nuke,ZOTAC Cup Masters 2018 South America Open Qualifier,7399
29-4-18,"['Yeah', 'INTZ']","['16', '11']",Inferno,ZOTAC Cup Masters 2018 South America Open Qualifier,7398
29-4-18,"['Yeah', 'INTZ']","['4', '16']",Cache,ZOTAC Cup Masters 2018 South America Open Qualifier,7398
29-4-18,"['Yeah', 'INTZ']","['16', '3']",Mirage,ZOTAC Cup Masters 2018 South America Open Qualifier,7398
29-4-18,"['Recca', 'Quantum Bellator Fire']","['16', '19']",Mirage,WCA 2017 Finals,7397
29-4-18,"['Recca', 'Quantum Bellator Fire']","['4', '16']",Train,WCA 2017 Finals,7397
29-4-18,"['TeamOne', 'IMBA.SAS']","['9', '16']",Overpass,WCA 2017 Finals,7396
29-4-18,"['TeamOne', 'IMBA.SAS']","['12', '16']",Inferno,WCA 2017 Finals,7396
29-4-18,"['Nexus', 'KlikTech']","['16', '4']",Inferno,Adria Masters Season 2 - Road to LOGIN,7395
29-4-18,"['Nexus', 'KlikTech']","['16', '5']",Mirage,Adria Masters Season 2 - Road to LOGIN,7395
29-4-18,"['5balls', 'MoscowMafia']","['11', '16']",Mirage,Winstrike Open Cup ,7394
29-4-18,"['Alpha Red', 'Lucid Dream']","['16', '9']",Overpass,ZOTAC Cup Masters 2018 South Asia Open Qualifier #1,7393
29-4-18,"['Alpha Red', 'Lucid Dream']","['16', '13']",Train,ZOTAC Cup Masters 2018 South Asia Open Qualifier #1,7393
29-4-18,"['EPG', 'HEY']","['16', '14']",Overpass,Winstrike Open Cup ,7392
29-4-18,"['Nostalgie', 'Nemiga']","['9', '16']",Inferno,Winstrike Open Cup ,7391
29-4-18,"['Tyrant', 'WINside']","['8', '16']",Inferno,Winstrike Open Cup ,7390
29-4-18,"['EPG', 'Tyrant']","['16', '13']",Inferno,Winstrike Open Cup ,7389
29-4-18,"['Nemiga', 'MoscowMafia']","['15', '15']",Mirage,Winstrike Open Cup ,7388
29-4-18,"['5balls', 'Nostalgie']","['16', '5']",Train,Winstrike Open Cup ,7387
29-4-18,"['WINside', 'HEY']","['16', '14']",Dust2,Winstrike Open Cup ,7386
29-4-18,"['Next Generation', 'IMBA.SAS']","['16', '12']",Inferno,WCA 2017 Finals,7385
29-4-18,"['IMBA.SAS', 'Next Generation']","['7', '16']",Cache,WCA 2017 Finals,7385
29-4-18,"['MK', 'GODSENT']","['11', '16']",Train,DreamHack Open Summer 2018 Europe Closed Qualifier,7384
29-4-18,"['GODSENT', 'MK']","['16', '11']",Mirage,DreamHack Open Summer 2018 Europe Closed Qualifier,7384
29-4-18,"['Imperial', 'pro100']","['16', '11']",Mirage,DreamHack Open Summer 2018 Europe Closed Qualifier,7383
29-4-18,"['Imperial', 'pro100']","['16', '10']",Inferno,DreamHack Open Summer 2018 Europe Closed Qualifier,7383
29-4-18,"['Fragsters', 'Valiance']","['10', '16']",Mirage,DreamHack Open Summer 2018 Europe Closed Qualifier,7382
29-4-18,"['Fragsters', 'Valiance']","['16', '7']",Nuke,DreamHack Open Summer 2018 Europe Closed Qualifier,7382
29-4-18,"['Fragsters', 'Valiance']","['12', '16']",Inferno,DreamHack Open Summer 2018 Europe Closed Qualifier,7382
29-4-18,"['Red Reserve', 'AGO']","['13', '16']",Overpass,DreamHack Open Summer 2018 Europe Closed Qualifier,7381
29-4-18,"['Red Reserve', 'AGO']","['16', '13']",Cache,DreamHack Open Summer 2018 Europe Closed Qualifier,7381
29-4-18,"['AGO', 'Red Reserve']","['16', '14']",Inferno,DreamHack Open Summer 2018 Europe Closed Qualifier,7381
29-4-18,"['Nemiga', '5balls']","['15', '15']",Overpass,Winstrike Open Cup ,7380
29-4-18,"['EPG', 'WINside']","['16', '7']",Train,Winstrike Open Cup ,7379
29-4-18,"['HEY', 'Tyrant']","['16', '9']",Dust2,Winstrike Open Cup ,7378
29-4-18,"['Nostalgie', 'MoscowMafia']","['6', '16']",Mirage,Winstrike Open Cup ,7377
29-4-18,"['Quantum Bellator Fire', 'VG.Flash']","['25', '28']",Train,WCA 2017 Finals,7376
29-4-18,"['Quantum Bellator Fire', 'VG.Flash']","['11', '16']",Mirage,WCA 2017 Finals,7376
29-4-18,"['Bajini Puleni', 'GamePub']","['16', '7']",Cache,Adria Masters Season 2 - Road to LOGIN,7375
29-4-18,"['GamePub', 'Bajini Puleni']","['16', '11']",Inferno,Adria Masters Season 2 - Road to LOGIN,7375
29-4-18,"['GamePub', 'Bajini Puleni']","['14', '16']",Train,Adria Masters Season 2 - Road to LOGIN,7375
29-4-18,"['5balls', 'WINside']","['16', '1']",Inferno,Winstrike Open Cup ,7374
29-4-18,"['WINside', '5balls']","['19', '16']",Overpass,Winstrike Open Cup ,7374
29-4-18,"['WINside', '5balls']","['16', '11']",Mirage,Winstrike Open Cup ,7374
29-4-18,"['Nemiga', 'HEY']","['11', '16']",Inferno,Winstrike Open Cup ,7373
29-4-18,"['HEY', 'Nemiga']","['3', '16']",Dust2,Winstrike Open Cup ,7373
29-4-18,"['HEY', 'Nemiga']","['14', '16']",Mirage,Winstrike Open Cup ,7373
29-4-18,"['Next Generation', 'TeamOne']","['5', '16']",Train,WCA 2017 Finals,7372
29-4-18,"['TeamOne', 'Next Generation']","['19', '16']",Cache,WCA 2017 Finals,7372
29-4-18,"['Valiance', 'GODSENT']","['11', '16']",Inferno,DreamHack Open Summer 2018 Europe Closed Qualifier,7371
29-4-18,"['GODSENT', 'Valiance']","['16', '2']",Mirage,DreamHack Open Summer 2018 Europe Closed Qualifier,7371
29-4-18,"['AGO', 'Imperial']","['12', '16']",Cobblestone,DreamHack Open Summer 2018 Europe Closed Qualifier,7370
29-4-18,"['Imperial', 'AGO']","['16', '4']",Mirage,DreamHack Open Summer 2018 Europe Closed Qualifier,7370
29-4-18,"['Anonymous', 'beastINSID3']","['16', '12']",Inferno,Arab eSports ALDAWRY CSGO,7369
29-4-18,"['beastINSID3', 'Anonymous']","['16', '13']",Cobblestone,Arab eSports ALDAWRY CSGO,7369
29-4-18,"['beastINSID3', 'Anonymous']","['22', '19']",Mirage,Arab eSports ALDAWRY CSGO,7369
29-4-18,"['VG.Flash', 'Recca']","['16', '11']",Cache,WCA 2017 Finals,7368
29-4-18,"['VG.Flash', 'Recca']","['16', '8']",Mirage,WCA 2017 Finals,7368
29-4-18,"['Nexus', 'Bajini Puleni']","['16', '9']",Inferno,Adria Masters Season 2 - Road to LOGIN,7367
29-4-18,"['Bajini Puleni', 'Nexus']","['17', '19']",Cobblestone,Adria Masters Season 2 - Road to LOGIN,7367
29-4-18,"['WINside', 'MoscowMafia']","['16', '10']",Mirage,Winstrike Open Cup ,7366
29-4-18,"['MoscowMafia', 'WINside']","['16', '4']",Overpass,Winstrike Open Cup ,7366
29-4-18,"['WINside', 'MoscowMafia']","['13', '16']",Inferno,Winstrike Open Cup ,7366
29-4-18,"['Nemiga', 'EPG']","['16', '12']",Inferno,Winstrike Open Cup ,7365
29-4-18,"['Nemiga', 'EPG']","['19', '16']",Train,Winstrike Open Cup ,7365
29-4-18,"['FURIA', 'W7M']","['16', '10']",Mirage,ESL Latin America League Season 1,7364
29-4-18,"['W7M', 'FURIA']","['7', '16']",Overpass,ESL Latin America League Season 1,7364
29-4-18,"['GODSENT', 'Imperial']","['9', '16']",Mirage,DreamHack Open Summer 2018 Europe Closed Qualifier,7363
29-4-18,"['Imperial', 'GODSENT']","['16', '3']",Train,DreamHack Open Summer 2018 Europe Closed Qualifier,7362
29-4-18,"['Dignitas', 'Rogue']","['19', '17']",Mirage,DreamHack Open Summer 2018 North America Closed Qualifier,7361
29-4-18,"['Dignitas', 'Rogue']","['9', '16']",Train,DreamHack Open Summer 2018 North America Closed Qualifier,7361
29-4-18,"['Rogue', 'Dignitas']","['22', '20']",Inferno,DreamHack Open Summer 2018 North America Closed Qualifier,7361
29-4-18,"['eUnited', 'Swole Patrol']","['16', '12']",Nuke,DreamHack Open Summer 2018 North America Closed Qualifier,7360
29-4-18,"['Swole Patrol', 'eUnited']","['5', '16']",Mirage,DreamHack Open Summer 2018 North America Closed Qualifier,7360
29-4-18,"['Complexity', 'Mythic']","['25', '22']",Inferno,DreamHack Open Summer 2018 North America Closed Qualifier,7359
29-4-18,"['Complexity', 'Mythic']","['16', '4']",Mirage,DreamHack Open Summer 2018 North America Closed Qualifier,7359
29-4-18,"['Ghost', 'The Pioneers']","['16', '6']",Train,DreamHack Open Summer 2018 North America Closed Qualifier,7358
29-4-18,"['Ghost', 'The Pioneers']","['12', '16']",Mirage,DreamHack Open Summer 2018 North America Closed Qualifier,7358
29-4-18,"['Ghost', 'The Pioneers']","['16', '11']",Cobblestone,DreamHack Open Summer 2018 North America Closed Qualifier,7358
29-4-18,"['Isurus', 'Sharks']","['7', '16']",Cache,ESL Latin America League Season 1,7357
29-4-18,"['Sharks', 'Isurus']","['16', '6']",Inferno,ESL Latin America League Season 1,7357
29-4-18,"['Nemiga', 'MoscowMafia']","['9', '16']",Inferno,Winstrike Open Cup ,7356
29-4-18,"['Nemiga', 'MoscowMafia']","['16', '8']",Overpass,Winstrike Open Cup ,7356
29-4-18,"['Nemiga', 'MoscowMafia']","['16', '14']",Mirage,Winstrike Open Cup ,7356
29-4-18,"['Complexity', 'eUnited']","['16', '7']",Cache,DreamHack Open Summer 2018 North America Closed Qualifier,7355
29-4-18,"['Complexity', 'eUnited']","['16', '2']",Mirage,DreamHack Open Summer 2018 North America Closed Qualifier,7355
30-4-18,"['FURIA', 'Isurus']","['16', '7']",Inferno,ZOTAC Cup Masters 2018 South America Open Qualifier,7354
30-4-18,"['FURIA', 'Isurus']","['16', '11']",Overpass,ZOTAC Cup Masters 2018 South America Open Qualifier,7354
30-4-18,"['Ghost', 'Rogue']","['16', '19']",Cobblestone,DreamHack Open Summer 2018 North America Closed Qualifier,7353
30-4-18,"['Ghost', 'Rogue']","['12', '16']",Nuke,DreamHack Open Summer 2018 North America Closed Qualifier,7353
30-4-18,"['Sharks', 'Yeah']","['16', '13']",Mirage,ZOTAC Cup Masters 2018 South America Open Qualifier,7352
30-4-18,"['Yeah', 'Sharks']","['7', '16']",Train,ZOTAC Cup Masters 2018 South America Open Qualifier,7352
30-4-18,"['Complexity', 'Rogue']","['16', '12']",Inferno,DreamHack Open Summer 2018 North America Closed Qualifier,7351
30-4-18,"['Complexity', 'Rogue']","['16', '7']",Mirage,DreamHack Open Summer 2018 North America Closed Qualifier,7351
30-4-18,"['Quantum Bellator Fire', 'Next Generation']","['16', '11']",Cache,WCA 2017 Finals,7350
30-4-18,"['Next Generation', 'Quantum Bellator Fire']","['3', '16']",Inferno,WCA 2017 Finals,7350
30-4-18,"['TeamOne', 'VG.Flash']","['7', '16']",Mirage,WCA 2017 Finals,7349
30-4-18,"['VG.Flash', 'TeamOne']","['22', '19']",Train,WCA 2017 Finals,7349
30-4-18,"['ALTERNATE aTTaX', 'PRIDE']","['9', '16']",Inferno,Fusion.bet Masters,7348
30-4-18,"['PRIDE', 'ALTERNATE aTTaX']","['6', '16']",Train,Fusion.bet Masters,7348
30-4-18,"['ALTERNATE aTTaX', 'PRIDE']","['16', '4']",Nuke,Fusion.bet Masters,7348
30-4-18,"['GameAgents', 'x6tence']","['5', '16']",Mirage,GOCASE Challenge,7347
30-4-18,"['Hyper4mance', 'NASR']","['7', '16']",Cobblestone,Arab eSports ALDAWRY CSGO,7346
30-4-18,"['NASR', 'Hyper4mance']","['7', '16']",Mirage,Arab eSports ALDAWRY CSGO,7346
30-4-18,"['NASR', 'Hyper4mance']","['16', '4']",Train,Arab eSports ALDAWRY CSGO,7346
30-4-18,"['Enyoy', 'x6tence']","['19', '22']",Mirage,GOCASE Challenge,7345
30-4-18,"['Izako Boars', 'Nexus']","['6', '16']",Mirage,GOCASE Challenge,7344
30-4-18,"['Royal Bandits', 'Imperial']","['6', '16']",Mirage,ESEA Main Season 27 Europe,7343
30-4-18,"['Imperial', 'Royal Bandits']","['16', '19']",Cache,ESEA Main Season 27 Europe,7343
30-4-18,"['Imperial', 'Royal Bandits']","['12', '16']",Overpass,ESEA Main Season 27 Europe,7343
30-4-18,"['NOREG', 'EURONICS']","['16', '3']",Nuke,GOCASE Challenge,7342
30-4-18,"['Sharks', 'Isurus']","['16', '6']",Mirage,GG.BET Ascensão,7341
30-4-18,"['Isurus', 'Sharks']","['15', '19']",Train,GG.BET Ascensão,7341
30-4-18,"['Virtue', 'Yeah']","['14', '16']",Inferno,ESL Brazil Premier League Season 5,7340
1-5-18,"['Yeah', 'Virtue']","['15', '15']",Cache,ESL Brazil Premier League Season 5,7339
1-5-18,"['Wild', 'C4']","['16', '7']",Overpass,ESL Brazil Premier League Season 5,7338
1-5-18,"['FURIA', 'Yeah']","['16', '7']",Mirage,Alienware Liga Pro Gamers Club - APR/18,7337
1-5-18,"['Yeah', 'FURIA']","['5', '16']",Inferno,Alienware Liga Pro Gamers Club - APR/18,7337
1-5-18,"['C4', 'Wild']","['8', '16']",Cobblestone,ESL Brazil Premier League Season 5,7336
1-5-18,"['Renegades', 'Legacy']","['16', '9']",Mirage,IEM Sydney 2018,7335
1-5-18,"['ORDER', 'FaZe']","['4', '16']",Inferno,IEM Sydney 2018,7334
1-5-18,"['SK', 'TYLOO']","['16', '19']",Mirage,IEM Sydney 2018,7333
1-5-18,"['Cloud9', 'Grayhound']","['16', '6']",Mirage,IEM Sydney 2018,7332
1-5-18,"['Astralis', 'NRG']","['19', '17']",Overpass,IEM Sydney 2018,7331
1-5-18,"['BOOT-d[S]', 'mousesports']","['6', '16']",Mirage,IEM Sydney 2018,7330
1-5-18,"['fnatic', 'Chiefs']","['16', '3']",Mirage,IEM Sydney 2018,7329
1-5-18,"['MVP PK', 'G2']","['5', '16']",Inferno,IEM Sydney 2018,7328
1-5-18,"['Legacy', 'ORDER']","['9', '16']",Train,IEM Sydney 2018,7327
1-5-18,"['ORDER', 'Legacy']","['16', '11']",Mirage,IEM Sydney 2018,7327
1-5-18,"['FaZe', 'Renegades']","['12', '16']",Train,IEM Sydney 2018,7326
1-5-18,"['Renegades', 'FaZe']","['13', '16']",Overpass,IEM Sydney 2018,7326
1-5-18,"['FaZe', 'Renegades']","['22', '25']",Inferno,IEM Sydney 2018,7326
1-5-18,"['SK', 'Grayhound']","['13', '16']",Mirage,IEM Sydney 2018,7325
1-5-18,"['Grayhound', 'SK']","['11', '16']",Cache,IEM Sydney 2018,7325
1-5-18,"['SK', 'Grayhound']","['11', '16']",Overpass,IEM Sydney 2018,7325
1-5-18,"['Cloud9', 'TYLOO']","['10', '16']",Inferno,IEM Sydney 2018,7324
1-5-18,"['TYLOO', 'Cloud9']","['16', '14']",Overpass,IEM Sydney 2018,7324
1-5-18,"['Nexus', 'LDLC']","['4', '16']",Nuke,GOCASE Challenge,7323
1-5-18,"['Nexus', 'LDLC']","['11', '16']",Mirage,GOCASE Challenge,7323
1-5-18,"['Spirit', 'forZe']","['16', '3']",Mirage,StarSeries i-League Season 5 CIS Qualifier,7322
1-5-18,"['forZe', 'Spirit']","['16', '10']",Overpass,StarSeries i-League Season 5 CIS Qualifier,7322
1-5-18,"['forZe', 'Spirit']","['17', '19']",Cobblestone,StarSeries i-League Season 5 CIS Qualifier,7322
1-5-18,"['AVANGAR', 'FlipSid3']","['16', '3']",Mirage,StarSeries i-League Season 5 CIS Qualifier,7321
1-5-18,"['FlipSid3', 'AVANGAR']","['12', '16']",Overpass,StarSeries i-League Season 5 CIS Qualifier,7321
1-5-18,"['x6tence', 'Singularity']","['6', '16']",Mirage,GOCASE Challenge,7320
1-5-18,"['x6tence', 'Singularity']","['18', '22']",Inferno,GOCASE Challenge,7320
1-5-18,"['Gambit', 'EPG']","['16', '5']",Nuke,StarSeries i-League Season 5 CIS Qualifier,7319
1-5-18,"['EPG', 'Gambit']","['12', '16']",Train,StarSeries i-League Season 5 CIS Qualifier,7319
1-5-18,"['Ha MaSSe', 'Tricked']","['13', '16']",Mirage,Legend Series #5,7318
1-5-18,"['Tricked', 'Ha MaSSe']","['16', '5']",Train,Legend Series #5,7318
1-5-18,"['Asterion', 'DIVIZON']","['16', '12']",Inferno,Gamdom Premier,7317
1-5-18,"['Yeah', 'Isurus']","['12', '16']",Train,GG.BET Ascensão,7316
1-5-18,"['Isurus', 'Yeah']","['10', '16']",Inferno,GG.BET Ascensão,7316
1-5-18,"['Yeah', 'Isurus']","['16', '11']",Mirage,GG.BET Ascensão,7316
1-5-18,"['Singularity', 'eXtatus']","['19', '17']",Dust2,esportsbetting.com Launch Invitational,7315
1-5-18,"['x-kom', 'NOREG']","['16', '8']",Train,GOCASE Challenge,7314
1-5-18,"['NOREG', 'x-kom']","['19', '17']",Overpass,GOCASE Challenge,7314
1-5-18,"['x-kom', 'NOREG']","['8', '16']",Dust2,GOCASE Challenge,7314
1-5-18,"['Não Tem Como', 'Sharks']","['16', '10']",Cobblestone,ESL One Belo Horizonte South America Closed Qualifier,7313
1-5-18,"['Sharks', 'Não Tem Como']","['2', '16']",Train,ESL One Belo Horizonte South America Closed Qualifier,7313
2-5-18,"['C4', 'Yeah']","['13', '16']",Cobblestone,ESL One Belo Horizonte South America Closed Qualifier,7312
2-5-18,"['C4', 'Yeah']","['3', '16']",Mirage,ESL One Belo Horizonte South America Closed Qualifier,7312
2-5-18,"['BOOT-d[S]', 'NRG']","['5', '16']",Cache,IEM Sydney 2018,7311
2-5-18,"['BOOT-d[S]', 'NRG']","['9', '16']",Inferno,IEM Sydney 2018,7311
2-5-18,"['MVP PK', 'Chiefs']","['16', '14']",Nuke,IEM Sydney 2018,7310
2-5-18,"['Chiefs', 'MVP PK']","['8', '16']",Inferno,IEM Sydney 2018,7310
2-5-18,"['mousesports', 'Astralis']","['9', '16']",Inferno,IEM Sydney 2018,7309
2-5-18,"['Astralis', 'mousesports']","['16', '5']",Nuke,IEM Sydney 2018,7309
2-5-18,"['ORDER', 'Cloud9']","['16', '7']",Cache,IEM Sydney 2018,7308
2-5-18,"['Cloud9', 'ORDER']","['16', '4']",Train,IEM Sydney 2018,7308
2-5-18,"['Cloud9', 'ORDER']","['22', '19']",Inferno,IEM Sydney 2018,7308
2-5-18,"['MFC', 'TheMongolz']","['16', '3']",Inferno,StarSeries i-League Season 5 Asian Qualifier,7307
2-5-18,"['TheMongolz', 'MFC']","['16', '11']",Train,StarSeries i-League Season 5 Asian Qualifier,7307
2-5-18,"['fnatic', 'G2']","['12', '16']",Dust2,IEM Sydney 2018,7306
2-5-18,"['G2', 'fnatic']","['7', '16']",Mirage,IEM Sydney 2018,7306
2-5-18,"['fnatic', 'G2']","['16', '14']",Overpass,IEM Sydney 2018,7306
2-5-18,"['5POWER', 'Fierce Tiger']","['23', '25']",Mirage,StarSeries i-League Season 5 Asian Qualifier,7305
2-5-18,"['5POWER', 'Fierce Tiger']","['17', '19']",Train,StarSeries i-League Season 5 Asian Qualifier,7305
2-5-18,"['FaZe', 'Grayhound']","['14', '16']",Mirage,IEM Sydney 2018,7304
2-5-18,"['FaZe', 'Grayhound']","['16', '10']",Cache,IEM Sydney 2018,7304
2-5-18,"['FaZe', 'Grayhound']","['16', '10']",Dust2,IEM Sydney 2018,7304
2-5-18,"['Signature', 'MAX']","['16', '12']",Dust2,StarSeries i-League Season 5 Asian Qualifier,7303
2-5-18,"['Signature', 'MAX']","['13', '16']",Overpass,StarSeries i-League Season 5 Asian Qualifier,7303
2-5-18,"['fnatic Academy', 'AVANGAR']","['7', '16']",Cache,GOCASE Challenge,7302
2-5-18,"['fnatic Academy', 'AVANGAR']","['16', '6']",Mirage,GOCASE Challenge,7302
2-5-18,"['fnatic Academy', 'AVANGAR']","['2', '16']",Inferno,GOCASE Challenge,7302
2-5-18,"['W7M', 'Yeah']","['22', '19']",Cache,GG.BET Ascensão,7301
2-5-18,"['Yeah', 'W7M']","['6', '16']",Mirage,GG.BET Ascensão,7301
2-5-18,"['Spirit', 'Valiance']","['9', '16']",Cache,ESL One Cologne 2018 Europe Open Qualifier,7300
2-5-18,"['ALTERNATE aTTaX', 'Fragsters']","['16', '2']",Train,ESL One Cologne 2018 Europe Open Qualifier,7299
2-5-18,"['HOLLYWOOD', 'aAa']","['13', '16']",Train,ESL One Cologne 2018 Europe Open Qualifier,7298
2-5-18,"['adwokacik', 'Bpro']","['4', '16']",Mirage,ESL One Cologne 2018 Europe Open Qualifier,7297
2-5-18,"['WASD', 'MAXISAUCISSE']","['16', '4']",Nuke,ESL One Cologne 2018 Europe Open Qualifier,7296
2-5-18,"['Enyoy', 'DreamEaters']","['16', '14']",Mirage,ESL One Cologne 2018 Europe Open Qualifier,7295
2-5-18,"['Vexed', 'AVANGAR']","['7', '16']",Mirage,ESL One Cologne 2018 Europe Open Qualifier,7294
2-5-18,"['Izako Boars', 'EURONICS']","['8', '16']",Overpass,ESL One Cologne 2018 Europe Open Qualifier,7293
2-5-18,"['Não Tem Como', 'Yeah']","['16', '9']",Inferno,ESL One Belo Horizonte South America Closed Qualifier,7292
2-5-18,"['Yeah', 'Não Tem Como']","['4', '16']",Train,ESL One Belo Horizonte South America Closed Qualifier,7292
2-5-18,"['Complexity', 'Hysteria']","['16', '5']",Mirage,ESL One Cologne 2018 North America Open Qualifier,7291
2-5-18,"['Bpro', 'aAa']","['10', '16']",Train,ESL One Cologne 2018 Europe Open Qualifier,7290
3-5-18,"['EURONICS', 'ALTERNATE aTTaX']","['14', '16']",Overpass,ESL One Cologne 2018 Europe Open Qualifier,7289
3-5-18,"['AVANGAR', 'WASD']","['9', '16']",Train,ESL One Cologne 2018 Europe Open Qualifier,7288
3-5-18,"['Valiance', 'Enyoy']","['16', '10']",Mirage,ESL One Cologne 2018 Europe Open Qualifier,7287
3-5-18,"['Normal People and Rustun', 'The Entourage']","['14', '16']",Mirage,ESL One Cologne 2018 North America Open Qualifier,7286
3-5-18,"['Dignitas', 'sk8erbois ']","['16', '6']",Inferno,ESL One Cologne 2018 North America Open Qualifier,7285
3-5-18,"['TeamOne', 'Turtle Squad']","['16', '10']",Dust2,ESL One Cologne 2018 North America Open Qualifier,7284
3-5-18,"['Mythic', 'Bravado']","['16', '2']",Dust2,ESL One Cologne 2018 North America Open Qualifier,7283
3-5-18,"['Torqued', 'Frag Kings']","['16', '11']",Inferno,ESL One Cologne 2018 North America Open Qualifier,7282
3-5-18,"['FURIA', 'Isurus']","['16', '11']",Overpass,ESL One Belo Horizonte South America Closed Qualifier,7281
3-5-18,"['Isurus', 'FURIA']","['7', '16']",Inferno,ESL One Belo Horizonte South America Closed Qualifier,7281
3-5-18,"['NEO Blue', 'C4']","['7', '16']",Cache,Alienware Liga Pro Gamers Club - APR/18,7280
3-5-18,"['NEO Blue', 'C4']","['14', '16']",Mirage,Alienware Liga Pro Gamers Club - APR/18,7280
3-5-18,"['Torqued', 'Mythic']","['3', '16']",Train,ESL One Cologne 2018 North America Open Qualifier,7279
3-5-18,"['eUnited', 'TeamOne']","['16', '9']",Nuke,ESL One Cologne 2018 North America Open Qualifier,7278
