Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Spirit,Spirit,Bpro,16,11,Inferno
Tricked,Tricked,Izako Boars,6,16,Dust2
Arena Bulls,Valiance,Arena Bulls,16,3,Inferno
Arena Bulls,Arena Bulls,Valiance,5,16,Nuke
EURONICS,EURONICS,unknown,19,17,Nuke
PACT,PACT,forZe,7,16,Mirage
PACT,forZe,PACT,16,9,Overpass
Endpoint,Flow,Endpoint,11,16,Mirage
Flow,Endpoint,Flow,10,16,Inferno
Vitality,Smoke Criminals,Vitality,14,16,Inferno
Smoke Criminals,Vitality,Smoke Criminals,16,7,Mirage
Spirit,Bpro,Spirit,10,16,Cache
Endpoint,Endpoint,Flow,16,12,Dust2
Tricked,Izako Boars,Tricked,17,19,Train
Tricked,Tricked,Izako Boars,9,16,Cache
unknown,unknown,EURONICS,22,18,Inferno
EURONICS,unknown,EURONICS,14,16,Overpass
x6tence Galaxy,x6tence Galaxy,HAVU,5,16,Dust2
x6tence Galaxy,HAVU,x6tence Galaxy,13,16,Inferno
HAVU,x6tence Galaxy,HAVU,16,5,Nuke
ALTERNATE aTTaX,AGO,ALTERNATE aTTaX,16,6,Overpass
AGO,ALTERNATE aTTaX,AGO,16,3,Inferno
Vitality,Valiance,Vitality,20,22,Inferno
Vitality,Vitality,Valiance,16,11,Mirage
Smoke Criminals,Smoke Criminals,Arena Bulls,5,16,Inferno
Arena Bulls,Arena Bulls,Smoke Criminals,16,11,Nuke
Spirit,Spirit,x6tence Galaxy,16,10,Overpass
x6tence Galaxy,x6tence Galaxy,Spirit,16,14,Cache
x6tence Galaxy,Spirit,x6tence Galaxy,16,3,Mirage
Bpro,HAVU,Bpro,16,9,Train
Bpro,Bpro,HAVU,4,16,Dust2
Tricked,Tricked,PACT,19,17,Cache
PACT,PACT,Tricked,9,16,Inferno
forZe,forZe,Izako Boars,5,16,Dust2
Izako Boars,Izako Boars,forZe,2,16,Mirage
Izako Boars,forZe,Izako Boars,16,5,Inferno
EURONICS,EURONICS,Endpoint,19,17,Overpass
Endpoint,Endpoint,EURONICS,2,16,Dust2
unknown,Flow,unknown,13,16,Train
unknown,unknown,Flow,16,13,Cache
SJ,3DMAX,SJ,16,6,Inferno
Vega Squadron,3DMAX,Vega Squadron,16,3,Mirage
Vega Squadron,Vega Squadron,3DMAX,6,16,Inferno
ViCi,SJ,ViCi,16,8,Overpass
SJ,ViCi,SJ,10,16,Train
Valiance,Valiance,Tricked,16,10,Overpass
Tricked,Tricked,Valiance,4,16,Cache
Izako Boars,Arena Bulls,Izako Boars,14,16,Cache
Izako Boars,Arena Bulls,Izako Boars,16,8,Overpass
Izako Boars,Izako Boars,Arena Bulls,16,11,Mirage
Endpoint,HAVU,Endpoint,16,7,Mirage
HAVU,Endpoint,HAVU,16,7,Dust2
HAVU,Endpoint,HAVU,16,5,Cache
unknown,x6tence Galaxy,unknown,16,3,Cache
unknown,unknown,x6tence Galaxy,7,16,Overpass
Valiance,Valiance,x6tence Galaxy,5,16,Inferno
Valiance,x6tence Galaxy,Valiance,15,19,Dust2
x6tence Galaxy,Valiance,x6tence Galaxy,16,3,Mirage
Endpoint,Endpoint,Izako Boars,16,10,Dust2
Izako Boars,Izako Boars,Endpoint,16,12,Overpass
Endpoint,Izako Boars,Endpoint,16,6,Mirage
AGO,Chaos,AGO,16,8,Overpass
Chaos,Chaos,AGO,16,14,Cache
x6tence Galaxy,Vexed,x6tence Galaxy,11,16,Inferno
x6tence Galaxy,x6tence Galaxy,Vexed,16,13,Overpass
NeverPlay,NeverPlay,x-kom,3,16,Mirage
x-kom,x-kom,NeverPlay,6,16,Inferno
NeverPlay,NeverPlay,x-kom,19,16,Overpass
Valiance,Valiance,EURONICS,16,1,Mirage
EURONICS,EURONICS,Valiance,5,16,Nuke
Chaos,Chaos,Flow,6,16,Inferno
Chaos,Flow,Chaos,11,16,Dust2
Chaos,Flow,Chaos,16,7,Train
BULGI,BULGI,Atlando,9,16,Cache
Atlando,Atlando,BULGI,25,22,Overpass
x-kom,x-kom,lotb,16,14,Mirage
x-kom,lotb,x-kom,12,16,Inferno
expert,Vexed,expert,16,2,Train
Vexed,expert,Vexed,16,5,Inferno
SJ,SJ,Vega Squadron,16,13,Train
Vega Squadron,Vega Squadron,SJ,16,10,Overpass
Vega Squadron,Vega Squadron,SJ,9,16,Inferno
Valiance,Valiance,HAVU,19,17,Dust2
HAVU,HAVU,Valiance,16,10,Cache
AGO,AGO,NeverPlay,8,16,Inferno
NeverPlay,NeverPlay,AGO,2,16,Mirage
AGO,AGO,NeverPlay,16,13,Overpass
x6tence Galaxy,3DMAX,x6tence Galaxy,16,7,Inferno
3DMAX,x6tence Galaxy,3DMAX,13,16,Mirage
Flow,Flow,cats,16,12,Cache
cats,cats,Flow,16,11,Inferno
cats,Flow,cats,13,16,Train
Vexed,Vexed,Red Reserve,8,16,Cache
Red Reserve,Red Reserve,Vexed,9,16,Mirage
HAVU,EURONICS,HAVU,11,16,Nuke
HAVU,HAVU,EURONICS,16,11,Mirage
3DMAX,AGO,3DMAX,12,16,Inferno
3DMAX,3DMAX,AGO,16,13,Overpass
Chaos,Chaos,SJ,16,11,Train
SJ,SJ,Chaos,6,16,Overpass
NoChance,NoChance,Copenhagen Flames,19,16,Overpass
Copenhagen Flames,Copenhagen Flames,NoChance,8,16,Dust2
3DMAX,Chaos,3DMAX,12,16,Inferno
3DMAX,3DMAX,Chaos,6,16,Overpass
Chaos,Chaos,3DMAX,6,16,Mirage
x-kom,x-kom,Universe,19,17,Nuke
x-kom,Universe,x-kom,11,16,Inferno
Dragons,ALTERNATE aTTaX,Dragons,14,16,Train
NoChance,NoChance,PEEKERS,19,17,Dust2
Copenhagen Flames,Copenhagen Flames,Defusekids,16,12,Mirage
Defusekids,Copenhagen Flames,Defusekids,16,3,Nuke
Dragons,ALTERNATE aTTaX,Dragons,16,8,Cache
Dragons,Dragons,ALTERNATE aTTaX,7,16,Inferno
PEEKERS,NoChance,PEEKERS,11,16,Mirage
NoChance,PEEKERS,NoChance,13,16,Inferno
x-kom,Izako Boars,x-kom,16,8,Mirage
Izako Boars,x-kom,Izako Boars,16,5,Overpass
Izako Boars,x-kom,Izako Boars,16,9,Cache
Chaos,Lilmix,Chaos,12,16,Overpass
Lilmix,Chaos,Lilmix,16,7,Mirage
ClaqueT,ClaqueT,unknown,7,16,Nuke
unknown,unknown,ClaqueT,16,13,Dust2
Jordan's Money Crew,Jordan's Money Crew,Lyngby Vikings,16,13,Train
Lyngby Vikings,Jordan's Money Crew,Lyngby Vikings,16,9,Mirage
expert,expert,Akopalipsa,19,15,Cache
Akopalipsa,Akopalipsa,expert,9,16,Train
PELAFUSTANES,PELAFUSTANES,Rejected,16,14,Mirage
Rejected,Rejected,PELAFUSTANES,4,16,Dust2
Sprout,Tricked,Sprout,12,16,Dust2
Sprout,Sprout,Tricked,22,19,Inferno
unknown,expert,unknown,13,16,Train
expert,expert,unknown,6,16,Cache
ALTERNATE aTTaX,Copenhagen Flames,ALTERNATE aTTaX,16,9,Overpass
ALTERNATE aTTaX,ALTERNATE aTTaX,Copenhagen Flames,22,18,Train
Copenhagen Flames,ALTERNATE aTTaX,Copenhagen Flames,16,7,Inferno
Jordan's Money Crew,Jordan's Money Crew,Chaos,16,14,Overpass
Chaos,Chaos,Jordan's Money Crew,16,13,Cache
Jordan's Money Crew,Jordan's Money Crew,Chaos,9,16,Inferno
x6tence Galaxy,AGO,x6tence Galaxy,12,16,Overpass
AGO,x6tence Galaxy,AGO,16,9,Mirage
NoChance,NoChance,x-kom,19,16,Inferno
x-kom,NoChance,x-kom,10,16,Cache
x-kom,NoChance,x-kom,16,2,Mirage
expert,Tricked,expert,16,8,Train
expert,expert,Tricked,9,16,Inferno
Red Reserve,Red Reserve,Sprout,7,16,Dust2
Sprout,Red Reserve,Sprout,10,16,Train
S2N,DETONA,S2N,16,2,Dust2
S2N,S2N,DETONA,8,16,Cache
Evidence,ex-Wild,Evidence,16,9,Cache
Evidence,Evidence,ex-Wild,7,16,Inferno
unknown,Chaos,unknown,20,22,Train
unknown,unknown,Chaos,5,16,Overpass
Chaos,Chaos,unknown,8,16,Inferno
ALTERNATE aTTaX,NoChance,ALTERNATE aTTaX,16,7,Mirage
ALTERNATE aTTaX,ALTERNATE aTTaX,NoChance,16,12,Inferno
ALTERNATE aTTaX,NoChance,ALTERNATE aTTaX,10,16,Overpass
HAVU,expert,HAVU,17,19,Dust2
expert,HAVU,expert,11,16,Train
LDLC,forZe,LDLC,16,9,Dust2
Sprout,Sprout,AGO,16,13,Cache
Sprout,AGO,Sprout,10,16,Inferno
ALTERNATE aTTaX,ALTERNATE aTTaX,unknown,16,13,Train
unknown,unknown,ALTERNATE aTTaX,7,16,Overpass
Red Reserve,Red Reserve,Tricked,16,11,Nuke
Red Reserve,Tricked,Red Reserve,11,16,Dust2
Isurus,Isurus,INTZ.Academy,16,12,Mirage
INTZ.Academy,Isurus,INTZ.Academy,13,16,Overpass
Isurus,Isurus,INTZ.Academy,8,16,Dust2
Santos,W7M,Santos,16,3,Mirage
Santos,Santos,W7M,8,16,Overpass
Spacestation,Spacestation,Win Scrims Not Matches,16,12,Cache
Final Feature,Singularity,Final Feature,14,16,Mirage
Skyfire,AVANT,Skyfire,16,2,Mirage
Syman,Syman,Gambit,16,12,Train
Spirit,Spirit,Nemiga,19,15,Mirage
MC,Ground Zero,MC,16,7,Cache
Astral Influence,Paradox,Astral Influence,16,7,Overpass
Chiefs,Chiefs,Content,16,1,Cache
pro100,pro100,AVANGAR,5,16,Dust2
Runtime,Runtime,Winstrike,6,16,Dust2
MC,MC,AVANT,16,11,Dust2
Spirit,Spirit,Syman,16,11,Dust2
Spirit,Spirit,Syman,22,18,Mirage
Winstrike,AVANGAR,Winstrike,16,5,Dust2
Winstrike,AVANGAR,Winstrike,13,16,Cache
AVANGAR,AVANGAR,Winstrike,7,16,Train
x6tence Galaxy,ALTERNATE aTTaX,x6tence Galaxy,11,16,Overpass
x6tence Galaxy,x6tence Galaxy,ALTERNATE aTTaX,16,10,Inferno
OpTic,OpTic,Vitality,8,16,Dust2
Valiance,Valiance,mousesports,16,14,Mirage
ex-Space Soldiers,ex-Space Soldiers,ENCE,6,16,Train
Vexed,Vexed,LDLC,16,14,Inferno
Vexed,LDLC,Vexed,12,16,Mirage
North,North,Windigo,6,16,Overpass
Vitality,Valiance,Vitality,15,19,Mirage
Valiance,Valiance,Vitality,16,11,Inferno
Valiance,Vitality,Valiance,16,4,Dust2
forZe,ex-Fragsters,forZe,10,16,Inferno
ENCE,Windigo,ENCE,12,16,Mirage
Windigo,ENCE,Windigo,16,3,Inferno
Santos,Santos,Isurus,16,11,Dust2
Isurus,Santos,Isurus,10,16,Inferno
Santos,Isurus,Santos,13,16,Mirage
Bravado,Bravado,Win Scrims Not Matches,19,16,Dust2
Bravado,Stay Frosty,Bravado,11,16,Nuke
iNTACT,Final Feature,iNTACT,11,16,Overpass
Infamous,Mythic,Infamous,16,7,Inferno
The Fundamentals,Singularity,The Fundamentals,16,2,Overpass
PopoutBoyz,PopoutBoyz,Astral Influence,2,16,Mirage
CheeseLTD,Breakaway,CheeseLTD,16,8,Dust2
madlikewizards,Ground Zero,madlikewizards,11,16,Cache
Skyfire,R!OT,Skyfire,16,8,Inferno
Nemiga,Nemiga,Gambit,9,16,Train
Nemiga,Gambit,Nemiga,16,4,Inferno
pro100,pro100,Runtime,8,16,Dust2
pro100,pro100,Runtime,16,11,Cache
Runtime,pro100,Runtime,16,3,Mirage
PC419,PC419,PopoutBoyz,16,11,Inferno
Content,Content,CheeseLTD,16,10,Train
R!OT,Paradox,R!OT,12,16,Overpass
madlikewizards,madlikewizards,ORDER,8,16,Inferno
Gambit,Gambit,Syman,7,16,Mirage
Syman,Gambit,Syman,16,2,Dust2
Gambit,Syman,Gambit,10,16,Train
AVANGAR,AVANGAR,pro100,16,13,Inferno
AVANGAR,AVANGAR,pro100,16,12,Dust2
expert,expert,x6tence Galaxy,19,16,Inferno
expert,x6tence Galaxy,expert,12,16,Cache
ex-Space Soldiers,North,ex-Space Soldiers,16,5,Mirage
North,ex-Space Soldiers,North,13,16,Inferno
mousesports,OpTic,mousesports,14,16,Train
mousesports,mousesports,OpTic,16,11,Nuke
Sprout,HAVU,Sprout,12,16,Mirage
HAVU,HAVU,Sprout,5,16,Dust2
Windigo,North,Windigo,12,16,Overpass
Windigo,Windigo,North,9,16,Inferno
North,North,Windigo,16,13,Dust2
Valiance,Valiance,mousesports,16,12,Train
mousesports,Valiance,mousesports,16,8,Cache
Red Reserve,3DMAX,Red Reserve,10,16,Overpass
3DMAX,3DMAX,Red Reserve,16,12,Dust2
Vexed,Vexed,AGO,6,16,Train
Vexed,AGO,Vexed,16,2,Overpass
ex-Wild,DETONA,ex-Wild,13,16,Dust2
DETONA,ex-Wild,DETONA,14,16,Overpass
ex-Wild,ex-Wild,DETONA,16,11,Cache
INTZ.Academy,W7M,INTZ.Academy,11,16,Cache
INTZ.Academy,W7M,INTZ.Academy,12,16,Mirage
Fragging for Andy,Fragging for Andy,MASSIVEimpact,9,16,Inferno
Spacestation,Spacestation,The Fundamentals,16,10,Cache
Old Guys Club,Stay Frosty,Old Guys Club,14,16,Nuke
MASSIVEimpact,Infamous,MASSIVEimpact,16,7,Nuke
Spirit,AVANGAR,Spirit,16,6,Overpass
Spirit,AVANGAR,Spirit,16,5,Dust2
Winstrike,Winstrike,Gambit,16,12,Cache
Gambit,Winstrike,Gambit,13,16,Overpass
Winstrike,Winstrike,Gambit,19,16,Dust2
Tricked,3DMAX,Tricked,16,5,Overpass
Tricked,Tricked,3DMAX,7,16,Dust2
North,Vitality,North,14,16,Nuke
North,North,Vitality,16,12,Dust2
EURONICS,LDLC,EURONICS,16,8,Dust2
LDLC,LDLC,EURONICS,5,16,Mirage
Epsilon,Epsilon,AGO,16,11,Mirage
ENCE,Valiance,ENCE,16,9,Dust2
ENCE,ENCE,Valiance,16,11,Mirage
Valiance,Valiance,ENCE,9,16,Train
Tricked,Tricked,Vexed,6,16,Mirage
Vexed,Vexed,Tricked,9,16,Inferno
Gambit,Gambit,Spirit,7,16,Mirage
Spirit,Spirit,Gambit,16,13,Overpass
Winstrike,AVANGAR,Winstrike,16,6,Dust2
Winstrike,AVANGAR,Winstrike,14,16,Train
Winstrike,Winstrike,AVANGAR,7,16,Mirage
Valiance,Vitality,Valiance,13,16,Cache
Vitality,Valiance,Vitality,13,16,Dust2
Vitality,Vitality,Valiance,16,14,Inferno
ENCE,North,ENCE,20,22,Train
North,ENCE,North,16,7,Inferno
Complexity,Astralis,Complexity,16,3,Dust2
fnatic,Cloud9,fnatic,16,7,Overpass
Liquid,Liquid,Luminosity,16,11,Mirage
Cloud9,Cloud9,Astralis,9,16,Mirage
Ghost,FaZe,Ghost,14,16,Train
fnatic,Complexity,fnatic,14,16,Train
Ghost,Ghost,Liquid,8,16,Inferno
Winstrike,Spirit,Winstrike,14,16,Nuke
Winstrike,Winstrike,Spirit,6,16,Overpass
Winstrike,Winstrike,Spirit,9,16,Dust2
North,North,Vitality,16,12,Mirage
North,Vitality,North,16,5,Nuke
North,North,Vitality,8,16,Inferno
fnatic,Cloud9,fnatic,14,16,Mirage
University of Texas at Dallas,University of Texas at Dallas,UT Austin,16,12,Inferno
UT Austin,UT Austin,University of Texas at Dallas,5,16,Overpass
Luminosity,Luminosity,FaZe,8,16,Overpass
Kennesaw State University ,University of Houston,Kennesaw State University ,16,4,Mirage
University of Houston,Kennesaw State University ,University of Houston,14,16,Inferno
INTZ.Academy,INTZ.Academy,ex-Wild,16,11,Cache
INTZ.Academy,ex-Wild,INTZ.Academy,16,8,Dust2
ex-Wild,INTZ.Academy,ex-Wild,16,7,Overpass
fnatic,Liquid,fnatic,16,6,Cache
fnatic,Liquid,fnatic,17,19,Mirage
fnatic,fnatic,Liquid,9,16,Dust2
Ghost,FaZe,Ghost,13,16,Train
Kennesaw State University ,UT Austin,Kennesaw State University ,12,16,Nuke
UT Austin,Kennesaw State University ,UT Austin,16,4,Mirage
University of Texas at Dallas,University of Texas at Dallas,University of Houston,16,14,Dust2
University of Texas at Dallas,University of Houston,University of Texas at Dallas,11,16,Mirage
Ghost,Astralis,Ghost,16,2,Train
Astralis,Ghost,Astralis,14,16,Inferno
Liquid,Astralis,Liquid,16,4,Inferno
Liquid,Astralis,Liquid,11,16,Dust2
Liquid,Astralis,Liquid,11,16,Overpass
Caladrius,PC419,Caladrius,14,16,Inferno
PopoutBoyz,ORDER,PopoutBoyz,16,7,Mirage
Astral Influence,Caladrius,Astral Influence,12,16,Cache
expert,expert,AGO,16,10,Cache
AGO,expert,AGO,11,16,Train
x-kom,x-kom,NoChance,9,16,Mirage
x-kom,x-kom,NoChance,9,16,Cache
LDLC,3DMAX,LDLC,16,4,Inferno
LDLC,3DMAX,LDLC,11,16,Dust2
Red Reserve,AGO,Red Reserve,13,16,Mirage
Red Reserve,Red Reserve,AGO,3,16,Overpass
Aequus,Renegades,Aequus,16,7,Inferno
Grayhound,CyberZen,Grayhound,10,16,Overpass
Skyfire,PopoutBoyz,Skyfire,11,16,Cache
GOSU,GOSU,ViCi,16,12,Inferno
Beyond,Beyond,MVP PK,8,16,Mirage
Breakaway,Breakaway,MC,16,14,Nuke
Renegades,Renegades,Grayhound,16,14,Cache
Renegades,Renegades,Grayhound,19,17,Mirage
MVP PK,MVP PK,GOSU,16,14,Mirage
GOSU,GOSU,MVP PK,5,16,Nuke
MC,Paradox,MC,10,16,Dust2
Imperial,Imperial,NRG,8,16,Nuke
Bravado,INTZ,Bravado,12,16,Train
Unique,Tricked,Unique,10,16,Mirage
Tricked,Tricked,Unique,16,14,Overpass
Unique,Unique,Tricked,9,16,Train
TeamOne,Envy,TeamOne,16,3,Dust2
Red Reserve,LDLC,Red Reserve,1,16,Dust2
LDLC,LDLC,Red Reserve,7,16,Cache
FURIA,FURIA,eUnited,16,11,Mirage
Bravado,Bravado,NRG,8,16,Inferno
Bravado,NRG,Bravado,16,7,Train
FURIA,Envy,FURIA,14,16,Inferno
Envy,FURIA,Envy,16,9,Mirage
expert,3DMAX,expert,16,4,Cache
expert,expert,3DMAX,16,13,Inferno
ALTERNATE aTTaX,EURONICS,ALTERNATE aTTaX,16,19,Overpass
ALTERNATE aTTaX,ALTERNATE aTTaX,EURONICS,16,10,Dust2
Mythic,Mythic,Spacestation,6,16,Cache
iNTACT,Win Scrims Not Matches,iNTACT,12,16,Train
Skyfire,Skyfire,CheeseLTD,16,11,Cache
Aequus,CyberZen,Aequus,14,16,Mirage
Beyond,ViCi,Beyond,16,7,Mirage
Beyond,Beyond,ViCi,8,16,Inferno
PC419,AVANT,PC419,16,9,Inferno
Breakaway,Caladrius,Breakaway,11,16,Nuke
Aequus,Aequus,CyberZen,9,16,Inferno
Aequus,CyberZen,Aequus,16,6,Train
R!OT,R!OT,CheeseLTD,16,11,Inferno
ViCi,ViCi,GOSU,16,13,Mirage
ViCi,GOSU,ViCi,17,19,Train
Grayhound,CyberZen,Grayhound,12,16,Overpass
CyberZen,Grayhound,CyberZen,14,16,Inferno
Grayhound,CyberZen,Grayhound,12,16,Mirage
TeamOne,TeamOne,eUnited,16,14,Cache
eUnited,eUnited,TeamOne,4,16,Inferno
Vexed,Windigo,Vexed,16,8,Overpass
Vexed,Vexed,Windigo,6,16,Cache
LDLC,LDLC,expert,6,16,Cache
Movistar Riders,Movistar Riders,Valiance,16,14,Train
Virtus.pro,AGO,Virtus.pro,14,16,Train
Imperial,INTZ,Imperial,16,9,Overpass
INTZ,Imperial,INTZ,16,8,Inferno
INTZ,INTZ,Imperial,16,10,Mirage
EURONICS,Red Reserve,EURONICS,16,6,Mirage
EURONICS,EURONICS,Red Reserve,5,16,Dust2
Envy,Envy,TeamOne,8,16,Train
Envy,TeamOne,Envy,17,19,Dust2
Envy,Envy,TeamOne,16,14,Overpass
forZe,AGO,forZe,14,16,Inferno
Valiance,x6tence Galaxy,Valiance,12,16,Mirage
x6tence Galaxy,Valiance,x6tence Galaxy,16,5,Nuke
cats,NoChance,cats,16,8,Dust2
NoChance,NoChance,cats,16,14,Mirage
Bravado,INTZ,Bravado,16,3,Inferno
INTZ,Bravado,INTZ,12,16,Mirage
Mythic,Luminosity,Mythic,16,7,Cache
Stay Frosty,Bad News Bears,Stay Frosty,12,16,Inferno
Spacestation,MASSIVEimpact,Spacestation,10,16,Train
Final Feature,Final Feature,The Fundamentals,16,11,Inferno
Astral Influence,Chiefs,Astral Influence,16,3,Mirage
PC419,ORDER,PC419,16,7,Mirage
ViCi,ViCi,Renegades,16,11,Mirage
ViCi,Renegades,ViCi,16,5,Inferno
ViCi,ViCi,Renegades,7,16,Train
Ground Zero,Chiefs,Ground Zero,16,6,Inferno
Grayhound,Grayhound,MVP PK,9,16,Nuke
MVP PK,Grayhound,MVP PK,16,8,Cache
MVP PK,MVP PK,Grayhound,8,16,Dust2
LDLC,Windigo,LDLC,16,6,Cache
LDLC,LDLC,Windigo,7,16,Overpass
Movistar Riders,expert,Movistar Riders,12,16,Train
NRG,Envy,NRG,11,16,Overpass
Envy,NRG,Envy,16,9,Mirage
Vexed,Vexed,Sprout,6,16,Cache
Vexed,Sprout,Vexed,16,6,Inferno
Ambush,DreamEaters,Ambush,11,16,Train
DreamEaters,Ambush,DreamEaters,11,16,Dust2
Ambush,Ambush,DreamEaters,3,16,Overpass
FURIA,FURIA,INTZ,8,16,Train
INTZ,INTZ,FURIA,9,16,Mirage
INTZ,FURIA,INTZ,16,7,Inferno
Unicorns of Love,AGO,Unicorns of Love,16,6,Overpass
Valiance,LDLC,Valiance,13,16,Cache
LDLC,LDLC,Valiance,5,16,Inferno
Sprout,Sprout,Izako Boars,16,12,Cache
EURONICS,EURONICS,Windigo,5,16,Dust2
EURONICS,Windigo,EURONICS,16,5,Overpass
Mythic,Mythic,iNTACT,16,13,Train
Fragging for Andy,Bad News Bears,Fragging for Andy,16,5,Dust2
Fragging for Andy,Infamous,Fragging for Andy,12,16,Cache
Luminosity,Luminosity,MASSIVEimpact,16,1,Train
ViCi,ViCi,MVP PK,16,12,Mirage
MVP PK,MVP PK,ViCi,8,16,Train
Renegades,Grayhound,Renegades,16,6,Inferno
Renegades,Renegades,Grayhound,16,11,Mirage
Renegades,Renegades,Grayhound,16,13,Cache
HAVU,AGO,HAVU,16,5,Mirage
HAVU,HAVU,AGO,9,16,Train
INTZ,INTZ,Envy,2,16,Dust2
INTZ,Envy,INTZ,11,16,Train
INTZ,INTZ,Envy,8,16,Overpass
3DMAX,EURONICS,3DMAX,11,16,Mirage
EURONICS,3DMAX,EURONICS,16,6,Overpass
HAVU,HAVU,Valiance,3,16,Mirage
HAVU,Valiance,HAVU,10,16,Dust2
FURIA,FURIA,NRG,9,16,Inferno
NRG,FURIA,NRG,12,16,Cache
KoN Norway,KoN Sweden,KoN Norway,16,6,Nuke
Cloud9,FaZe,Cloud9,15,19,Overpass
Cloud9,Cloud9,FaZe,19,16,Mirage
KoN Denmark,KoN Denmark,KoN Finland,16,12,Mirage
KoN Denmark,KoN Sweden,KoN Denmark,16,9,Inferno
Athletico,Paradox,Athletico,16,8,Dust2
BIG,Complexity,BIG,13,16,Overpass
Complexity,BIG,Complexity,16,6,Cache
Watchmen,Genuine,Watchmen,16,8,Overpass
Genuine,Genuine,Paradox,16,13,Inferno
Watchmen,Athletico,Watchmen,16,9,Cache
Watchmen,Watchmen,Athletico,19,16,Dust2
Watchmen,Watchmen,Athletico,9,16,Mirage
RRQ,RRQ,EVOS,16,14,Inferno
RRQ,EVOS,RRQ,11,16,Dust2
Recca,Recca,BOOM,8,16,Cache
BOOM,Recca,BOOM,16,8,Mirage
BOOM,BOOM,Recca,16,13,Inferno
Grayhound,ViCi,Grayhound,16,6,Overpass
ViCi,Grayhound,ViCi,16,6,Mirage
Grayhound,ViCi,Grayhound,13,16,Dust2
Recca,EVOS,Recca,16,19,Cache
Recca,EVOS,Recca,14,16,Dust2
RRQ,RRQ,BOOM,4,16,Train
BOOM,BOOM,RRQ,16,13,Cache
FASTLOSE,Sharkgaming,FASTLOSE,16,4,Train
Sharkgaming,FASTLOSE,Sharkgaming,16,7,Inferno
Sharkgaming,FASTLOSE,Sharkgaming,16,9,Cache
Nemiga,HOLLYWOOD,Nemiga,14,16,Mirage
Nemiga,HOLLYWOOD,Nemiga,16,19,Nuke
Tricked,Tricked,ex-Fragsters,9,16,Nuke
Tricked,ex-Fragsters,Tricked,14,16,Train
ex-Fragsters,Tricked,ex-Fragsters,10,16,Dust2
Envy,FURIA,Envy,16,2,Overpass
FURIA,FURIA,Envy,16,11,Cache
FaZe,Complexity,FaZe,12,16,Train
Complexity,FaZe,Complexity,16,2,Cache
ex-Fragsters,FASTLOSE,ex-Fragsters,16,4,Dust2
FASTLOSE,ex-Fragsters,FASTLOSE,16,8,Inferno
